# Equipacion de cada personaje, para ensenarlo de cuerpo.
# identidad = el valor del campo 0xBA162C11 de la partida.
# icono = fichero de datos/iconos/.../10_icon_chr/uniform/<icono>_00_l.png
# Lo genera herramientas/construir_equipacion_jugador.py (NOTAS O-76).
identidad,icono
BA6B6274,u010201_10
BA784EF0,u117401_10
BA8A9762,u117401_10
BA955620,u042201_20
BA9CED78,u020901_10
BA9DDF5B,u110301_10
BAA0710A,u117401_10
BAA40899,u021001_10
BAA5855A,u020201_10
BAA92625,u115101_10
BAB52DE5,u117401_10
BAC2E7C4,u040301_10
BADF4588,u117401_10
BADFCAC5,u010601_10
BAF854C1,u115101_10
BB008DF3,u040301_10
BB159669,u071601_10
BB1D2FBF,u117401_10
BB1DA0F2,u010601_10
BB3C06C4,u010101_10
BB48FD55,u117401_10
BB55D054,u045601_10
BB573C17,u045301_10
BB5E874F,u020901_10
BB5FB56C,u110301_10
BB611C95,u080201_10
BB621B3D,u117401_10
BB66B014,u110601_10
BB6B4C12,u115101_10
BB7747D2,u117401_10
BB85110D,u041801_10
BB86B8B5,u117401_10
BB87FD4E,u117401_10
BB8E4616,u020201_10
BBB865E9,u050701_10
BBB96108,u115101_10
BBBA24C7,u117401_10
BBBAAB8A,u061501_10
BBD2A0E9,u117401_10
BBF25461,u041201_10
BBF2DB2C,u117401_10
BC0EC62D,u115101_10
BC14082E,u010801_10
BC148763,u117401_10
BC279BDC,u112101_10
BC41DAC4,u060301_10
BC572F93,u020601_10
BC5CE6F9,u010101_10
BC5CF7C5,u032101_10
BC6BB3E1,u117401_10
BC78CF2C,u010201_10
BC87EECA,u020501_10
BC8CB9D1,u042001_10
BC8E5592,u117401_10
BC8F1069,u117401_10
BC9C0608,u117401_10
BC9EC4B6,u051101_10
BCB38C1B,u117401_10
BCC12B9F,u010101_10
BCC3EB16,u110101_10
BCC9C384,u010201_10
BCCFED86,u050201_10
BCDB9644,u010101_10
BCDFC454,u061101_10
BCE81249,u110101_10
BCEFBEC8,u080501_10
BCFB73F0,u117401_10
BCFBFCBD,u010201_10
BD1E8100,u115101_10
BD2A787E,u110101_10
BD32C191,u020701_10
BD3919C7,u117401_10
BD39968A,u010201_10
BD4C3FA5,u117401_10
BD4D7A5E,u117401_10
BD4E5CAB,u031601_10
BD5E6C3F,u117401_10
BD605B7B,u071101_10
BD71E62C,u117401_10
BD83B0F3,u060301_10
BD947787,u110301_10
BD9545A4,u020601_10
BD9E9DF2,u032101_10
BDA9D9D6,u117401_10
BDB75D6F,u021501_10
BDBC0A74,u040601_10
BDD66219,u010801_10
BDD6A3B7,u112101_10
BDD6ED54,u117401_10
BDD7ACD5,u021201_10
BDE5F1EB,u112101_10
BDF6DCFE,u050701_10
BE1A499C,u117401_10
BE209EBE,u061101_10
BE282B52,u111601_10
BE2D0DB8,u117401_10
BE3A3259,u117401_10
BE4A9437,u115101_10
BE51F3B8,u115101_10
BE52393A,u117401_10
BE52B677,u010901_10
BE612585,u112101_10
BE64471E,u040101_10
BE6FC2C7,u051801_10
BE8F7DDD,u020201_10
BE9092F3,u080801_10
BE9624AB,u111401_10
BEAE3B0A,u110901_10
BEB615FF,u020301_10
BEBD42E4,u040701_10
BEBDCDA9,u117401_10
BEC8EBCB,u117401_10
BEC9AE30,u117401_10
BECA88C5,u031501_10
BEDAB851,u050201_10
BEDC07AE,u070401_10
BEE34858,u117401_10
BEF53242,u117401_10
BF033AA4,u020401_10
BF086DBF,u041901_10
BF0A81FC,u117401_10
BF0BC407,u117401_10
BF18D266,u050201_10
BF21226F,u117401_10
BF2768E1,u010101_10
BF375875,u117401_10
BF45FFF1,u010201_10
BF4D17EA,u010101_10
BF4D8FC1,u117401_10
BF52F8C4,u080801_10
BF53E21D,u081001_10
BF544E9C,u111401_10
BF5AD31A,u115101_10
BF6C513D,u110901_10
BF6E4DDC,u110101_10
BF6F85F7,u117401_10
BF7F28D3,u040701_10
BF7FA79E,u117401_10
BF90530D,u117401_10
BF90DC40,u010901_10
BF93998F,u115101_10
BFA34FB2,u112101_10
BFD3FBFD,u117401_10
BFD823AB,u117401_10
BFEF678F,u117401_10
BFF8586E,u117401_10
BFFC1B42,u010101_10
C0061269,u117401_10
C017AF3E,u071101_10
C029987A,u117401_10
C0348D45,u011401_10
C03A8E1B,u117401_10
C03BCBE0,u117401_10
C04535D4,u020701_10
C04EED82,u117401_10
C05D8C3B,u110101_10
C0697545,u115101_10
C0715705,u117401_10
C0838E97,u117401_10
C09205AE,u112101_10
C09FD427,u080701_10
C0A11911,u117401_10
C0A1965C,u010801_10
C0A37A1F,u117401_10
C0AC0484,u050701_10
C0CA6249,u115101_10
C0D71DFC,u020101_10
C0DE2D93,u117401_10
C0E2B1E1,u020601_10
C0E969B7,u032101_10
C11C47A4,u117401_10
C120DBD6,u020601_10
C12B0380,u032101_10
C12B8CCD,u042101_10
C1362E81,u060301_10
C141E4A0,u117401_10
C1506F99,u112101_10
C15C54AE,u021501_10
C1611028,u117401_10
C1637326,u117401_10
C163FC6B,u010801_10
C1793268,u115101_10
C1875FE3,u020701_10
C18C08F8,u010201_10
C18C87B5,u117401_10
C19CB721,u050901_10
C19FE60C,u110101_10
C1A6E374,u115101_10
C1A7351A,u070201_10
C1B33D32,u117401_10
C1B3B27F,u060601_10
C1BE37C1,u071101_10
C1C4785E,u117401_10
C1D5C509,u071101_10
C1EBF24D,u117401_10
C1F8E42C,u117401_10
C1F9A1D7,u117401_10
C2038B8D,u020301_10
C20853DB,u117401_10
C208DC96,u040701_10
C219B999,u110101_10
C21ABFA1,u111101_10
C21B3262,u110101_10
C21BA578,u110901_10
C223BAD9,u111401_10
C23640D0,u115101_10
C2376611,u060401_10
C237E95C,u117401_10
C23A7B84,u117401_10
C23AE3AF,u010401_10
C240AC30,u117401_10
C256D62A,u117401_10
C26999DC,u070401_10
C26F2623,u040101_10
C27C3042,u117401_10
C27D75B9,u117401_10
C28FAC2B,u117401_10
C29893CA,u117401_10
C2A40FB8,u117401_10
C2D4BBF7,u112101_10
C2E5C446,u117401_10
C2E72805,u010901_10
C2E7A748,u117401_10
C316D1C0,u112101_10
C3254232,u010901_10
C325CD7F,u117401_10
C32607FD,u115101_10
C327AE71,u117401_10
C34DC61C,u117401_10
C35AF9FD,u117401_10
C35F74EE,u010101_10
C363768D,u041201_10
C366658F,u010101_10
C36DBDD9,u117401_10
C382C607,u117401_10
C394BC1D,u117401_10
C3ABF3EB,u070401_10
C3AD4C14,u050201_10
C3BE5A75,u117401_10
C3BF1F8E,u117401_10
C3C1E1BA,u020301_10
C3CA39EC,u117401_10
C3D9CF4F,u110901_10
C3E1D0EE,u111401_10
C3E766B6,u080801_10
C3F5836B,u117401_10
C3F88998,u070301_10
C40C8017,u040101_10
C41C54CE,u010501_10
C42C65A3,u117401_10
C42CEAEE,u010701_10
C42E06AD,u117401_10
C4438DC2,u115101_10
C4535121,u117401_10
C45677CB,u111601_10
C4641505,u031001_10
C4649A48,u011101_10
C48AC757,u115101_10
C48B6EDB,u117401_10
C48BE196,u061401_10
C491A0D8,u115101_10
C496CC97,u030601_10
C4A176E5,u112301_10
C4A4E4C8,u050101_10
C4B6B752,u117401_10
C4B7F2A9,u117401_10
C4C39130,u117401_10
C4C84966,u021201_10
C4DB5F07,u117401_10
C4DEBC31,u117401_10
C4E87832,u111401_10
C4FC2BB7,u117401_10
C501744A,u041001_10
C501FB07,u117401_10
C50A2351,u021201_10
C5193530,u117401_10
C51CD606,u117401_10
C53E4180,u117401_10
C53ECECD,u060701_10
C54904EC,u117401_10
C553CAEF,u115101_10
C554A6A0,u030601_10
C5631CD2,u112301_10
C5668EFF,u050101_10
C5735C83,u031401_10
C574DD65,u117401_10
C575989E,u117401_10
C5913B16,u117401_10
C593B17D,u081201_10
C5941DFC,u111601_10
C59A807A,u115101_10
C5A6F07F,u011101_10
C5ADA764,u021301_10
C5C7F97F,u050101_10
C5D35950,u030201_10
C5E73B81,u070301_10
C5EC6C9A,u117401_10
C5EE0F94,u117401_10
C5EE80D9,u010701_10
C5FE5C3A,u115101_10
C615EF78,u117401_10
C6222411,u045601_10
C6284129,u110301_10
C629730A,u020901_10
C62FEDA8,u080701_10
C63F0910,u117401_10
C65B6754,u071701_10
C668B8F4,u117401_10
C66A54B7,u010601_10
C66ADBFA,u117401_10
C67779B6,u040301_10
C6852F69,u117401_10
C685A024,u041201_10
C68B09DE,u011001_10
C69DE15E,u117401_10
C6A554AC,u117401_10
C6BA1AA3,u060801_10
C6BA95EE,u117401_10
C6CDD082,u117401_10
C6CE954D,u115101_10
C6F0090B,u117401_10
C6F14CF0,u117401_10
C70F35F8,u061501_10
C70FBAB5,u117401_10
C72B0D11,u040101_10
C732633C,u117401_10
C73326C7,u117401_10
C747455E,u117401_10
C7670F62,u041801_10
C7673E9B,u117401_10
C778FFD9,u117401_10
C78AA906,u061301_10
C7A0081B,u071601_10
C7A7A650,u115101_10
C7A83E80,u010601_10
C7A8B1CD,u117401_10
C7AAD2C3,u117401_10
C7B51381,u040301_10
C7D2711F,u020801_10
C7D482E7,u080201_10
C7D7854F,u117401_10
C7DED260,u115101_10
C7E04E26,u045601_10
C7EA2B1E,u110301_10
C7EB193D,u020901_10
C7FD6327,u117401_10
C803D2BB,u051201_10
C806BEC0,u117401_10
C8118121,u117401_10
C81600C7,u031101_10
C82C58A8,u117401_10
C82CD7E5,u030501_10
C8536C2A,u117401_10
C85B1DC4,u117401_10
C85E9B0B,u117401_10
C864280E,u020201_10
C873E9B9,u112201_10
C879050F,u011001_10
C882C9D5,u080301_10
C8889952,u115101_10
C88B53D0,u117401_10
C88BDC9D,u011401_10
C891129E,u115101_10
C89F4EEC,u040601_10
C8A4568E,u117401_10
C8B60514,u117401_10
C8BC602C,u010101_10
C8C32376,u030301_10
C8C8FB20,u117401_10
C8E358B3,u117401_10
C8EC4512,u115101_10
C9014941,u030301_10
C90A9117,u117401_10
C9172A5D,u115101_10
C9213284,u117401_10
C934291E,u010101_10
C940A3E2,u080301_10
C94939E7,u117401_10
C95378A9,u115101_10
C95E9877,u061701_10
C9746F23,u117401_10
C97E0A1B,u010101_10
C9947D00,u041501_10
C998DE7F,u115101_10
C99977F3,u117401_10
C999F8BE,u061101_10
C99CF13C,u117401_10
C9A64239,u020201_10
C9A67F94,u040701_10
C9B1838E,u112201_10
C9B6FDE0,u050601_10
C9BB6F38,u011001_10
C9C1B88C,u051201_10
C9C4D4F7,u117401_10
C9D3EB16,u117401_10
C9EE329F,u117401_10
CA182552,u115101_10
CA1DA39D,u117401_10
CA229657,u010901_10
CA29C14C,u021701_10
CA3557E0,u112201_10
CA444696,u010201_10
CA456CE2,u051301_10
CA573F78,u117401_10
CA6AE6F1,u117401_10
CA847E78,u117401_10
CA8875CB,u010201_10
CA8E4579,u117401_10
CAA81708,u115101_10
CAB19A09,u110101_10
CAC06837,u031201_10
CAC256CE,u111701_10
CACDED89,u117401_10
CAD0C088,u117401_10
CAD7ACC7,u115101_10
CAEF7A0F,u117401_10
CAF0BB4D,u117401_10
CAFA26E0,u117401_10
CB003CF9,u111701_10
CB00F04E,u020201_10
CB029A2B,u051101_10
CB0F08F3,u011301_10
CB0F87BE,u117401_10
CB12AABF,u117401_10
CB15C6F0,u115101_10
CB2082E0,u117401_10
CB2D1038,u117401_10
CB32D17A,u117401_10
CB384CD7,u117401_10
CB47F718,u030101_10
CB4A1FFC,u010201_10
CB4C2F4E,u117401_10
CB8706D5,u051301_10
CB95554F,u117401_10
CBA8038B,u030301_10
CBA88CC6,u117401_10
CBBB7F46,u061701_10
CBC7EBEA,u115101_10
CBDA4F65,u110101_10
CBDFC9AA,u117401_10
CBE0FC60,u010901_10
CBF73DD7,u112201_10
CBFF3D22,u117401_10
CC062F62,u117401_10
CC06A02F,u011101_10
CC10DA35,u021801_20
CC1C6E2C,u117201_10
CC2437A9,u060901_10
CC3B79A6,u117401_10
CC409AF2,u020901_10
CC458792,u117401_10
CC4E5FC4,u030401_10
CC53FD88,u117401_10
CC54FADE,u110101_10
CC5885FA,u110301_10
CC6F61FA,u117401_10
CC704CCF,u115101_10
CC7718BE,u021201_10
CC7CEFB0,u010301_10
CC8EAE09,u051801_10
CC8F847D,u010201_10
CC9CFD93,u117401_10
CCA1241A,u117401_10
CCA1AB57,u117401_10
CCB12D84,u080901_10
CCB79BDC,u111501_10
CCC5B975,u021001_10
CCD66176,u117401_10
CCDDDA1A,u117201_10
CCDE1098,u117401_10
CD140B41,u117401_10
CD1FB02D,u117201_10
CD289733,u117401_10
CD333AC4,u021501_10
CD3CFF3C,u112201_10
CD3FD2EE,u010901_10
CD4DEE4A,u010201_10
CD5E97A4,u117401_10
CD600BE2,u115101_10
CD634E2D,u117401_10
CD7347B3,u080901_10
CD75F1EB,u111501_10
CD87EDA5,u117401_10
CD8C35F3,u030401_10
CD9197BF,u117401_10
CDA2DF27,u051701_10
CDAD0BCD,u117401_10
CDC13E48,u080801_10
CDC1A663,u117401_10
CDC44555,u117401_10
CDD2B002,u021801_20
CDDE041B,u115101_10
CDE4A0E1,u041801_10
CDF91391,u117401_10
CE0339CB,u117401_10
CE08E19D,u030501_10
CE341ED5,u115101_10
CE40913B,u117401_10
CE4467E5,u117401_10
CE5AD075,u115101_10
CE6A3172,u041801_10
CE7DC7FF,u117401_10
CE838E3B,u071001_10
CE90DF2F,u117401_10
CE98AEC1,u050701_10
CEAC435D,u117401_10
CEAFEAE5,u041501_10
CEB82B52,u112201_10
CEBF553C,u050401_10
CEDA43CA,u117401_10
CEE7150E,u117401_10
CEE79A43,u117401_10
CF0A7A67,u051701_10
CF0ADDD0,u111801_10
CF1829FD,u117401_10
CF2459F8,u115101_10
CF257F39,u061701_10
CF25F074,u117401_10
CF52B518,u117401_10
CF5733D7,u115101_10
CF5AC4F6,u040101_10
CF6D80D2,u041501_10
CF6E296A,u117401_10
CF827441,u011201_10
CF82FB0C,u117401_10
CF84BD3C,u051601_10
CF860DD2,u117401_10
CFA58BDD,u051701_10
CFBFADC8,u117401_10
CFC153FC,u117401_10
CFCA8BAA,u030501_10
CFD747C3,u040101_10
CFED136D,u115101_10
D00C1B1C,u115101_10
D011A056,u117401_10
D01A7800,u030301_10
D02F185F,u010101_10
D03A03C5,u117401_10
D04849E8,u115101_10
D05208A6,u117401_10
D05287EB,u011401_10
D05B92A3,u080301_10
D05DE84C,u010101_10
D05F14ED,u061701_10
D0653B5A,u010101_10
D06F5E62,u117401_10
D08246B2,u117401_10
D082C9FF,u061101_10
D083EF3E,u115101_10
D087C07D,u117401_10
D08F4C41,u020201_10
D0A05E79,u011001_10
D0AAB2CF,u112201_10
D0ADCCA1,u050601_10
D0BD7378,u020201_10
D0C8DA57,u117401_10
D0DA89CD,u051201_10
D0DFE5B6,u117401_10
D0F503DE,u117401_10
D10AB060,u117401_10
D118E3FA,u051201_10
D11D8F81,u117401_10
D13769E9,u117401_10
D137E6A4,u030501_10
D1402C85,u117401_10
D145AA4A,u115101_10
D1485D6B,u117401_10
D18A23DF,u115101_10
D1906291,u117401_10
D190EDDC,u011401_10
D193A813,u115101_10
D199F894,u080301_10
D1AD3455,u117401_10
D1B08725,u041901_10
D1BF67CF,u117401_10
D1D3CA61,u117401_10
D1D81237,u030301_10
D1F77453,u115101_10
D1F869F2,u117401_10
D2099BFE,u117401_10
D20EF7B1,u115101_10
D21439B2,u011301_10
D214B6FF,u117401_10
D219AB6A,u051101_10
D2237D96,u117401_10
D229E03B,u117401_10
D230648A,u117401_10
D234534B,u042001_10
D2362179,u117401_10
D23BB3A1,u117401_10
D2512EBD,u010201_10
D2571E0F,u117401_10
D25CC659,u030101_20
D28E640E,u117401_10
D29C3794,u051301_10
D2B332CA,u030301_10
D2B3BD87,u117401_10
D2BCED3C,u050601_10
D2C17E24,u115101_10
D2C4F8EB,u117401_10
D2DCDAAB,u115101_10
D2E40C63,u117401_10
D2F09A3A,u021701_10
D3031413,u115101_10
D30692DC,u117401_10
D30FB7F5,u021401_10
D3266654,u030101_20
D32E66A1,u112201_10
D332F00D,u021701_10
D339A716,u010901_10
D34C0E39,u117401_10
D35E5DA3,u051301_10
D35F77D7,u010201_10
D371D7B0,u117401_10
D393448A,u010201_10
D3957438,u117401_10
D3B32649,u115101_10
D3CBF1C9,u117401_10
D3CC9D86,u115101_10
D3D65385,u011301_10
D3D6DCC8,u117401_10
D3D9678F,u111701_10
D3DB5976,u031201_10
D3E117A1,u117401_10
D3EB8A0C,u117401_10
D3F26B6C,u031101_10
D3F44B4E,u117401_10
D404816C,u117201_10
D4074BEE,u117401_10
D40F3A00,u117401_10
D424E3AF,u010901_10
D427CE7D,u112201_10
D433A672,u117401_10
D43B58D1,u021501_10
D445A6E5,u117401_10
D456DF0B,u010201_10
D46876F2,u080901_10
D46EC0AA,u111501_10
D476C9C8,u117401_10
D4787F6C,u117401_10
D47B3AA3,u115101_10
D48AA6FE,u117401_10
D49704B2,u030401_10
D49CDCE4,u117401_10
D4B2C9ED,u051801_10
D4B63A8C,u117401_10
D4B76E4B,u060801_10
D4C5355A,u115101_10
D4DA0F09,u080901_10
D4DF7414,u117401_10
D4DFFB59,u011101_10
D4E222D0,u117401_10
D5075F6D,u117201_10
D50BEB74,u021801_20
D518653E,u080201_10
D51D1E23,u117401_10
D51D916E,u011101_10
D52048E7,u117401_10
D53F06E8,u060901_10
D548CCC9,u117401_10
D5556E85,u030401_10
D55EB6D3,u117401_10
D567DEF1,u010301_10
D56B7D8E,u115101_10
D56C29FF,u021201_10
D57450BB,u117401_10
D587CCD2,u117401_10
D5959F48,u051801_10
D5AA1CC5,u080901_10
D5ACAA9D,u111501_10
D5BA155B,u117401_10
D5C521D9,u117401_10
D5CD5037,u117401_10
D5F8771D,u031001_10
D5F932E6,u021501_10
D60318BC,u117401_10
D6114B26,u051701_10
D611EC91,u111801_10
D61D1732,u020801_10
D6240F36,u115101_10
D63E4E78,u061701_10
D63EC135,u117401_10
D63F68B9,u115101_10
D643CF9C,u051101_10
D6498459,u117401_10
D64C0296,u115101_10
D675182B,u117401_10
D6838B03,u115101_10
D6994500,u011201_10
D699CA4D,u117401_10
D6A49C89,u117401_10
D6D1BAEB,u030501_10
D6DA62BD,u117401_10
D6F6222C,u115101_10
D713D0DC,u030501_10
D718088A,u117401_10
D72BD7D4,u050701_10
D72F2F94,u115101_10
D741E134,u115101_10
D75B2F37,u011201_10
D75BA07A,u117401_10
D75F56A4,u117401_10
D766F6BE,u117401_10
D7839F80,u117401_10
D78BEE6E,u117401_10
D78D1393,u020901_10
D78E68A1,u117401_10
D798BF7A,u071001_10
D7A31A13,u112201_10
D7A4647D,u050401_10
D7B4DBA4,u041501_10
D7B7721C,u117401_10
D7C1728B,u117401_10
D7D055C7,u040101_10
D7FCAB02,u117401_10
D80776E5,u117401_10
D826A9B3,u020501_10
D82D1FC0,u060301_10
D83032C1,u032101_10
D830BD8C,u042101_10
D83BEA97,u020601_10
D85AD5E1,u117401_10
D8620329,u115101_10
D8784267,u117401_10
D87A2169,u117401_10
D8878660,u050901_10
D89739B9,u010201_10
D897B6F4,u117401_10
D89C6EA2,u020701_10
D8A50680,u071101_10
D8A80C73,u117401_10
D8A8833E,u060601_10
D8BDD235,u115101_10
D8CEF448,u071101_10
D8DF491F,u117401_10
D8E29096,u117401_10
D8E3D56D,u117401_10
D8F0C30C,u117401_10
D90C9E7F,u071101_10
D9112531,u010901_10
D91D2328,u117401_10
D920FAA1,u117401_10
D921BF5A,u117401_10
D932A93B,u117401_10
D946BD7A,u110101_10
D955538E,u010201_10
D955DCC3,u117401_10
D963436D,u020801_10
D96A6644,u117401_10
D9724404,u115101_10
D98934EF,u112101_10
D998BFD6,u117401_10
D9B735C5,u050701_10
D9B84B5E,u117401_10
D9BA2850,u117401_10
D9BAA71D,u010801_10
D9C51CD2,u117401_10
D9D15308,u115101_10
D9F258F6,u032101_10
D9F980A0,u020601_10
DA0DE081,u112101_10
DA3C9F30,u117401_10
DA3D36BC,u115101_10
DA3E7373,u010901_10
DA3EFC3E,u117401_10
DA41C8BC,u117401_10
DA56F75D,u117401_10
DA768C98,u117401_10
DA7D54CE,u030101_10
DA8F8D5C,u117401_10
DA99F746,u117401_10
DAA42ECF,u117401_10
DAA56B34,u117401_10
DAB0C2AA,u070401_10
DAB67D55,u050201_10
DAC2FE0E,u110901_10
DAD108AD,u117401_10
DAD187E0,u040701_10
DAE3B8D9,u070401_10
DAEEB22A,u117401_10
DAFAE1AF,u111401_10
DAFC57F7,u080801_10
DB000323,u110101_10
DB009439,u110901_10
DB018EE0,u111101_10
DB0288D8,u110101_10
DB13629A,u117401_10
DB13EDD7,u040701_10
DB18BACC,u020301_10
DB214AC5,u117401_10
DB21D2EE,u010501_10
DB2C5750,u060401_10
DB2CD81D,u117401_10
DB2D7191,u115101_10
DB4CEBDE,u080601_10
DB4DE76B,u117401_10
DB5B9D71,u117401_10
DB6644F8,u117401_10
DB670103,u117401_10
DB72A89D,u070401_10
DB741762,u040101_10
DB83A28B,u117401_10
DB949D6A,u117401_10
DBB4E6AF,u117401_10
DBBF3EF9,u117401_10
DBFC9609,u117401_10
DBFEF507,u117401_10
DC07E747,u117401_10
DC111210,u021201_10
DC1A450B,u041001_10
DC2570C1,u117401_10
DC25FF8C,u060701_10
DC48FBAE,u115101_10
DC4F97E1,u030601_10
DC5235AD,u117401_10
DC6FEC24,u117401_10
DC782D93,u112301_10
DC7DBFBE,u050101_10
DC81B13B,u115101_10
DC88803C,u081201_10
DC8A0A57,u117401_10
DC8F2CBD,u111601_10
DC9AD6B4,u115101_10
DCB69625,u021301_10
DCBDC13E,u011101_10
DCC50FB8,u010501_10
DCCF66BA,u040101_10
DCD5DB61,u040101_10
DCE56D7B,u115101_10
DCF53ED5,u117401_10
DCF75DDB,u117401_10
DCFC0AC0,u070301_10
DD07658F,u010501_10
DD3537EC,u117401_10
DD3754E2,u117401_10
DD37DBAF,u010701_10
DD486060,u117401_10
DD4D468A,u111601_10
DD58BC83,u115101_10
DD7F2444,u031001_10
DD7FAB09,u011101_10
DD8DFDD6,u030601_10
DD905F9A,u117401_10
DD90D0D7,u061401_10
DD91F616,u115101_10
DDACC3E8,u117401_10
DDAD8613,u117401_10
DDBA47A4,u112301_10
DDBFD589,u050101_10
DDC58D70,u117401_10
DDD82F3C,u041001_10
DDD8A071,u117401_10
DDE71AF6,u117401_10
DDF34973,u111401_10
DE1404B9,u061501_10
DE148BF4,u117401_10
DE180CC4,u117401_10
DE26E9C4,u050701_10
DE281786,u117401_10
DE29527D,u117401_10
DE3B01E7,u050101_10
DE44BA28,u117401_10
DE4F15A6,u110101_10
DE5C741F,u117401_10
DE5CFB52,u041201_10
DE63CE98,u117401_10
DE7C0FDA,u117401_10
DE919847,u061301_10
DE973728,u031401_10
DEAE22C0,u040301_10
DEB1E382,u117401_10
DEB30FC1,u010601_10
DEB3808C,u117401_10
DEBB395A,u080701_10
DEBC9711,u115101_10
DEC5E321,u115101_10
DEC9405E,u020901_10
DECCB40E,u117401_10
DECFB3A6,u080201_10
DEE65266,u117401_10
DEF0287C,u020901_10
DEF11A5F,u110301_10
DEFB7F67,u045601_10
DF0DD991,u080201_10
DF0EDE39,u117401_10
DF1FD8BC,u040101_10
DF243851,u117401_10
DF32424B,u020901_10
DF337068,u110301_10
DF34DCE9,u080701_10
DF391550,u045601_10
DF405615,u071701_10
DF71EABB,u117401_10
DF7389B5,u117401_10
DF79536D,u080701_10
DF9E9165,u041201_10
DFA12BE2,u060801_10
DFA1A4AF,u117401_10
DFBE65ED,u117401_10
DFD5A40C,u115101_10
DFD6E1C3,u117401_10
DFEA7DB1,u117401_10
DFEB384A,u117401_10
E00DD123,u117401_10
E0151F14,u117401_10
E0188C12,u042001_10
E01F82B9,u117401_10
E0225B30,u011301_10
E022D47D,u117401_10
E02D6F3A,u111701_10
E0389533,u115101_10
E03FF97C,u117401_10
E0559111,u117401_10
E0617C8D,u117401_10
E0674C3F,u010201_10
E06AA4DB,u030101_10
E0855048,u030301_10
E085DF05,u117401_10
E08D745E,u050701_10
E09360C3,u111501_10
E0962C85,u061701_10
E0AA5516,u051301_10
E0B8068C,u117401_10
E0C6F8B8,u021701_10
E0CDAFA3,u010901_10
E0DA6E14,u112201_10
E0F1DFA6,u115101_10
E10FC594,u010901_10
E1180423,u112201_10
E12368AC,u021401_10
E1357691,u115101_10
E147B532,u117401_10
E153A35B,u050601_10
E1683F21,u051301_10
E17A6CBB,u117401_10
E18544CB,u115101_10
E197746B,u010101_10
E19C2370,u070201_10
E1A316BA,u117401_10
E1A52608,u010201_10
E1D77523,u117401_10
E1DDE88E,u117401_10
E1E03107,u011301_10
E1E0BE4A,u117401_10
E1E8A98C,u081301_10
E1EF050D,u111701_10
E1FAFF04,u115101_10
E1FD934B,u117401_10
E20C6147,u117401_10
E213A005,u010201_10
E2197ADD,u010101_10
E227C2D4,u117401_10
E22C1A82,u030301_10
E23A799E,u115101_10
E24B6F7A,u117401_10
E25359D8,u010101_10
E254F559,u080601_10
E2593CE0,u117401_10
E2646A24,u117401_10
E264E569,u011401_10
E2686259,u117401_10
E26DF021,u080301_10
E2713715,u010101_10
E273CBB4,u061701_10
E27E2B6A,u115101_10
E27FA6A9,u112101_10
E28B11FA,u020201_10
E2963CFB,u011001_10
E29CD04D,u112201_10
E2B58DBC,u115101_10
E2B92EC3,u041001_10
E2C3615C,u117401_10
E2D63DB3,u117401_10
E2E98734,u117401_10
E2ECEB4F,u051201_10
E2FEB8D5,u117401_10
E3010B6B,u117401_10
E3018426,u030501_10
E3145784,u117401_10
E32BED03,u117401_10
E32E8178,u051201_10
E33CD2E2,u117401_10
E3497BCD,u020201_10
E35456CC,u011001_10
E35EBA7A,u112201_10
E373C8C8,u111301_10
E37E3FE9,u117401_10
E389054D,u117401_10
E39133EF,u010101_10
E391CB7A,u117401_10
E39B56D7,u117401_10
E39C587C,u041901_10
E3A5CA91,u115101_10
E3A60013,u117401_10
E3A68F5E,u011401_10
E3AF9A16,u080301_10
E3BC415D,u115101_10
E3CE0B70,u117401_10
E3E5A8E3,u117401_10
E3EE70B5,u030301_10
E405A944,u060601_10
E4082CFA,u061701_10
E408A3B7,u117401_10
E42729A4,u051701_10
E42ABB7C,u117401_10
E42C1413,u041801_10
E4357A3E,u117401_10
E440D311,u041501_10
E44B840A,u021401_10
E46CB7CF,u071001_10
E4779735,u117401_10
E47A6014,u115101_10
E492FE0B,u117401_10
E498601B,u042001_10
E4A9DA7F,u020201_10
E4AF2782,u011201_10
E4AFA8CF,u117401_10
E4B5E981,u115101_10
E4E7D869,u030501_10
E4EC003F,u117401_10
E4F7E8FD,u051401_10
E50D0D87,u021001_10
E51A08D9,u010401_10
E51A8794,u117401_10
E525B25E,u030501_10
E52E6A08,u117401_10
E550943C,u117401_10
E56D4DB5,u011201_10
E56DC2F8,u117401_10
E57708B2,u110101_10
E582B926,u041501_10
E5AEDDF8,u071001_10
E5B5FD02,u050201_10
E5C75B58,u117401_10
E5CAC980,u117401_10
E5DDFB85,u110501_10
E5E8D14B,u117401_10
E5F71009,u117401_10
E612812D,u010901_10
E632E3EE,u117201_10
E64D5821,u115101_10
E64E1DEE,u117401_10
E65E1470,u081501_10
E65E836A,u030101_10
E660BD89,u010201_10
E661A750,u111001_10
E673C467,u117401_10
E680580E,u117401_10
E69BB112,u060801_10
E69EDCB7,u010301_10
E6A16630,u030401_10
E6AABE66,u117401_10
E6BCC47C,u117401_10
E6C3CD49,u050701_10
E6D44052,u117401_10
E6E91696,u117401_10
E6E999DB,u011101_10
E6EC6D8B,u081101_10
E6ECF5A0,u117401_10
E6F357D8,u115101_10
E6FFE3C1,u021801_20
E7162A65,u117401_10
E72B7CA1,u117401_10
E72BF3EC,u011101_10
