# Las pasivas de cada tablero de habilidades del juego, por casilla (NOTAS O-169).
# tablero = la clave que la partida guarda por jugador en 0xBAFA8DBD; pasiva_id como en la partida.
# Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,nivel,pasiva_id
D1100F9C,56,tronco,6,0,76A81D08
D1100F9C,56,rama1,9,0,F95C7778
D1100F9C,56,rama1,10,0,2E5D6B16
D1100F9C,56,rama1,12,0,5AC913E6
D1100F9C,56,rama1,13,0,B86D6C61
D1100F9C,56,rama1,14,0,1BF808FF
D1100F9C,56,rama1,17,0,023C65F8
D1100F9C,56,rama2,18,0,8DC80F88
D1100F9C,56,rama2,28,0,0FAA39BA
D1100F9C,56,rama2,31,0,999A3ECD
D1100F9C,56,rama2,33,0,E5849FF5
D1100F9C,56,rama2,34,0,97E4B60C
D1100F9C,56,rama2,36,0,58F82E8B
D1100F9C,56,rama2,38,0,73B49882
B94FECF3,57,tronco,6,0,76A81D08
B94FECF3,57,rama1,9,0,76A81D08
B94FECF3,57,rama1,12,0,8773EB2D
B94FECF3,57,rama1,15,0,6F6C700F
B94FECF3,57,rama2,18,0,663F4029
B94FECF3,57,rama2,21,0,9321DA68
B94FECF3,57,rama2,24,0,940C628F
B94FECF3,57,rama2,26,0,DC6E49B0
B94FECF3,57,rama2,29,0,539A23C0
B94FECF3,57,rama2,30,0,CCF91491
B94FECF3,57,rama2,33,0,E5849FF5
B94FECF3,57,rama2,34,0,A4B584EC
B94FECF3,57,rama2,35,0,CEC829FC
B94FECF3,57,rama2,37,0,58F82E8B
B94FECF3,57,rama2,39,0,19C93592
B94FECF3,57,rama2,41,0,5FD5966C
2046BD49,57,tronco,6,0,76A81D08
2046BD49,57,rama1,9,0,76A81D08
2046BD49,57,rama1,12,0,8773EB2D
2046BD49,57,rama1,15,0,6F6C700F
2046BD49,57,rama2,18,0,663F4029
2046BD49,57,rama2,21,0,9321DA68
2046BD49,57,rama2,24,0,940C628F
2046BD49,57,rama2,26,0,DC6E49B0
2046BD49,57,rama2,29,0,539A23C0
2046BD49,57,rama2,30,0,CCF91491
2046BD49,57,rama2,33,0,9110E705
2046BD49,57,rama2,34,0,FD991B1C
2046BD49,57,rama2,35,0,A4B584EC
2046BD49,57,rama2,37,0,1EE48D75
2046BD49,57,rama2,39,0,47C81285
2046BD49,57,rama2,41,0,5590EE4C
72133F56,59,tronco,6,0,37990611
72133F56,59,rama1,9,0,1143EC5A
72133F56,59,rama1,12,0,4420C606
72133F56,59,rama1,14,0,430D7EE1
72133F56,59,rama1,17,0,8DC80F88
72133F56,59,rama2,20,0,1143EC5A
72133F56,59,rama2,23,0,76A81D08
72133F56,59,rama2,28,0,7FFB2D2E
72133F56,59,rama2,30,0,73B49882
72133F56,59,rama2,31,0,0511DD1F
72133F56,59,rama2,33,0,9D5F52A9
72133F56,59,rama2,36,0,01D4B17B
72133F56,59,rama2,37,0,12AB38D9
72133F56,59,rama2,40,0,FC40F2F2
72133F56,59,rama2,41,0,83B68749
EB1A6EEC,59,tronco,6,0,4420C606
EB1A6EEC,59,rama1,9,0,1143EC5A
EB1A6EEC,59,rama1,12,0,4420C606
EB1A6EEC,59,rama1,14,0,6F6C700F
EB1A6EEC,59,rama1,17,0,DC6E49B0
EB1A6EEC,59,rama2,20,0,3A0F5A53
EB1A6EEC,59,rama2,23,0,76A81D08
EB1A6EEC,59,rama2,28,0,7FFB2D2E
EB1A6EEC,59,rama2,30,0,3ECA3637
EB1A6EEC,59,rama2,31,0,7FFB2D2E
EB1A6EEC,59,rama2,33,0,C83C78F5
EB1A6EEC,59,rama2,36,0,849B3FAE
EB1A6EEC,59,rama2,37,0,5E0C7F82
EB1A6EEC,59,rama2,40,0,83B68749
EB1A6EEC,59,rama2,41,0,47C81285
F36B652A,76,tronco,4,0,C5AA24B7
F36B652A,76,tronco,7,0,E0981A7F
F36B652A,76,rama1,10,0,C642F034
F36B652A,76,rama1,11,0,8FF932E5
F36B652A,76,rama1,15,0,1EE48D75
F36B652A,76,rama2,19,0,54B79B27
F36B652A,76,rama2,20,0,1143EC5A
F36B652A,76,rama2,22,0,CEC829FC
F36B652A,76,rama2,27,0,5FD5966C
F36B652A,76,rama2,28,0,E9CB2A59
F36B652A,76,rama2,30,0,539A23C0
F36B652A,76,rama2,33,0,23CB3754
F36B652A,76,rama2,34,0,575F4FA4
F36B652A,76,rama2,36,0,8FF932E5
F36B652A,76,rama2,40,0,1EE48D75
F36B652A,76,rama2,43,0,430D7EE1
F36B652A,76,rama2,45,0,C642F034
F36B652A,76,rama2,46,0,CEC829FC
F36B652A,76,rama2,52,0,5FD5966C
F36B652A,76,rama2,53,0,5FD5966C
3837B68F,54,tronco,7,0,1BF808FF
3837B68F,54,rama1,10,0,4420C606
3837B68F,54,rama1,13,0,4420C606
3837B68F,54,rama1,16,0,B86D6C61
3837B68F,54,rama2,20,0,F95C7778
3837B68F,54,rama2,22,0,54B79B27
3837B68F,54,rama2,25,0,890D63EC
3837B68F,54,rama2,26,0,CEC829FC
3837B68F,54,rama2,27,0,A1A90166
3837B68F,54,rama2,30,0,C9E5911B
3837B68F,54,rama2,31,0,BCA80005
3837B68F,54,rama2,34,0,0720E072
3837B68F,54,rama2,37,0,06F9099C
A13EE735,54,tronco,7,0,9321DA68
A13EE735,54,rama1,10,0,4420C606
A13EE735,54,rama1,13,0,1BF808FF
A13EE735,54,rama1,16,0,D210C171
A13EE735,54,rama2,20,0,CCF91491
A13EE735,54,rama2,22,0,7FFB2D2E
A13EE735,54,rama2,25,0,6A70F585
A13EE735,54,rama2,26,0,BD71E9EB
A13EE735,54,rama2,27,0,A1A90166
A13EE735,54,rama2,30,0,E5849FF5
A13EE735,54,rama2,31,0,4611FB6B
A13EE735,54,rama2,34,0,58F82E8B
A13EE735,54,rama2,37,0,01D4B17B
BEA3C421,63,tronco,6,0,1143EC5A
BEA3C421,63,rama1,9,0,3A0F5A53
BEA3C421,63,rama1,12,0,999A3ECD
BEA3C421,63,rama1,15,0,2E5D6B16
BEA3C421,63,rama2,18,0,1143EC5A
BEA3C421,63,rama2,21,0,940C628F
BEA3C421,63,rama2,24,0,F4CA2B3A
BEA3C421,63,rama2,27,0,F00F475E
BEA3C421,63,rama2,30,0,7FFB2D2E
BEA3C421,63,rama2,32,0,83B68749
BEA3C421,63,rama2,33,0,D53D7996
BEA3C421,63,rama2,35,0,1586803E
BEA3C421,63,rama2,36,0,58F82E8B
BEA3C421,63,rama2,37,0,849B3FAE
BEA3C421,63,rama2,40,0,9D5F52A9
BEA3C421,63,rama2,41,0,5FD5966C
27AA959B,63,tronco,6,0,76A81D08
27AA959B,63,rama1,9,0,3A0F5A53
27AA959B,63,rama1,12,0,999A3ECD
27AA959B,63,rama1,15,0,2E5D6B16
27AA959B,63,rama2,18,0,0FAA39BA
27AA959B,63,rama2,21,0,1143EC5A
27AA959B,63,rama2,24,0,F4CA2B3A
27AA959B,63,rama2,27,0,F00F475E
27AA959B,63,rama2,30,0,7FFB2D2E
27AA959B,63,rama2,32,0,97E4B60C
27AA959B,63,rama2,33,0,A1A90166
27AA959B,63,rama2,35,0,D6D5AD15
27AA959B,63,rama2,36,0,D021FC1C
27AA959B,63,rama2,37,0,06F9099C
27AA959B,63,rama2,40,0,2A980772
27AA959B,63,rama2,41,0,D021FC1C
75FF1784,54,tronco,7,0,8773EB2D
75FF1784,54,rama1,10,0,6F6C700F
75FF1784,54,rama1,13,0,5AC913E6
75FF1784,54,rama1,16,0,E0981A7F
75FF1784,54,rama2,20,0,940C628F
75FF1784,54,rama2,22,0,AC3F5D24
75FF1784,54,rama2,24,0,97E4B60C
75FF1784,54,rama2,26,0,C9E5911B
75FF1784,54,rama2,27,0,A1A90166
75FF1784,54,rama2,29,0,6A70F585
75FF1784,54,rama2,31,0,E5849FF5
75FF1784,54,rama2,34,0,D021FC1C
75FF1784,54,rama2,37,0,0720E072
ECF6463E,54,tronco,7,0,6F6C700F
ECF6463E,54,rama1,10,0,430D7EE1
ECF6463E,54,rama1,13,0,5AC913E6
ECF6463E,54,rama1,16,0,5AC913E6
ECF6463E,54,rama2,20,0,1BF808FF
ECF6463E,54,rama2,22,0,8DC80F88
ECF6463E,54,rama2,24,0,A4B584EC
ECF6463E,54,rama2,26,0,0B6F55DE
ECF6463E,54,rama2,27,0,A1A90166
ECF6463E,54,rama2,29,0,88D48A02
ECF6463E,54,rama2,31,0,1586803E
ECF6463E,54,rama2,34,0,19C93592
ECF6463E,54,rama2,37,0,849B3FAE
1116B11E,28,tronco,1,0,9321DA68
1116B11E,28,tronco,3,0,E0981A7F
1116B11E,28,rama1,8,0,C642F034
1116B11E,28,rama1,12,0,E5849FF5
1116B11E,28,rama1,15,0,58F82E8B
1116B11E,28,rama2,18,0,6ED45544
1116B11E,28,rama2,22,0,E5849FF5
1116B11E,28,rama2,25,0,58F82E8B
4557F423,28,tronco,1,0,E9CB2A59
4557F423,28,tronco,3,0,54B79B27
4557F423,28,rama1,8,0,0FAA39BA
4557F423,28,rama1,12,0,6A70F585
4557F423,28,rama1,15,0,01D4B17B
4557F423,28,rama2,18,0,0FAA39BA
4557F423,28,rama2,22,0,6A70F585
4557F423,28,rama2,25,0,01D4B17B
CD89C154,28,tronco,1,0,8773EB2D
CD89C154,28,tronco,3,0,D210C171
CD89C154,28,rama1,8,0,ED0E463D
CD89C154,28,rama1,12,0,C83C78F5
CD89C154,28,rama1,15,0,6BA91C6B
CD89C154,28,rama2,18,0,ED0E463D
CD89C154,28,rama2,22,0,C83C78F5
CD89C154,28,rama2,25,0,6BA91C6B
DE4B9CF2,28,tronco,1,0,6F6C700F
DE4B9CF2,28,tronco,3,0,54B79B27
DE4B9CF2,28,rama1,8,0,7B3E414A
DE4B9CF2,28,rama1,12,0,890D63EC
DE4B9CF2,28,rama1,15,0,40E5AA62
DE4B9CF2,28,rama2,18,0,7B3E414A
DE4B9CF2,28,rama2,22,0,890D63EC
DE4B9CF2,28,rama2,25,0,40E5AA62
CA64B821,28,tronco,1,0,3A0F5A53
CA64B821,28,tronco,3,0,1143EC5A
CA64B821,28,rama1,8,0,5072F743
CA64B821,28,rama1,12,0,88D48A02
CA64B821,28,rama1,15,0,5590EE4C
CA64B821,28,rama2,18,0,5072F743
CA64B821,28,rama2,22,0,88D48A02
CA64B821,28,rama2,25,0,5590EE4C
D2E979E1,28,tronco,1,0,1BF808FF
D2E979E1,28,tronco,3,0,E0981A7F
D2E979E1,28,rama1,8,0,4E9B22A3
D2E979E1,28,rama1,12,0,1586803E
D2E979E1,28,rama1,15,0,9D5F52A9
D2E979E1,28,rama2,18,0,4E9B22A3
D2E979E1,28,rama2,22,0,1586803E
D2E979E1,28,rama2,25,0,9D5F52A9
B3A13B6D,28,tronco,1,0,1BF808FF
B3A13B6D,28,tronco,3,0,E0981A7F
B3A13B6D,28,rama1,8,0,4E9B22A3
B3A13B6D,28,rama1,12,0,1586803E
B3A13B6D,28,rama1,15,0,9D5F52A9
B3A13B6D,28,rama2,18,0,4E9B22A3
B3A13B6D,28,rama2,22,0,1586803E
B3A13B6D,28,rama2,25,0,9D5F52A9
E388B589,28,tronco,1,0,1BF808FF
E388B589,28,tronco,3,0,F95C7778
E388B589,28,rama1,8,0,999A3ECD
E388B589,28,rama1,12,0,D1F815F2
E388B589,28,rama1,15,0,5E0C7F82
E388B589,28,rama2,18,0,999A3ECD
E388B589,28,rama2,22,0,D1F815F2
E388B589,28,rama2,25,0,5E0C7F82
0C540255,28,tronco,1,0,37990611
0C540255,28,tronco,3,0,D53D7996
0C540255,28,rama1,8,0,7B3E414A
0C540255,28,rama1,12,0,D6D5AD15
0C540255,28,rama1,15,0,2A980772
0C540255,28,rama2,18,0,7B3E414A
0C540255,28,rama2,22,0,D6D5AD15
0C540255,28,rama2,25,0,2A980772
D4CABDB2,28,tronco,1,0,37990611
D4CABDB2,28,tronco,3,0,D53D7996
D4CABDB2,28,rama1,8,0,7B3E414A
D4CABDB2,28,rama1,12,0,E45D761B
D4CABDB2,28,rama1,15,0,5E0C7F82
D4CABDB2,28,rama2,18,0,7B3E414A
D4CABDB2,28,rama2,22,0,E45D761B
D4CABDB2,28,rama2,25,0,5E0C7F82
51477164,28,tronco,1,0,1BF808FF
51477164,28,tronco,3,0,E0981A7F
51477164,28,rama1,8,0,4E9B22A3
51477164,28,rama1,12,0,12AB38D9
51477164,28,rama1,15,0,A8FA3140
51477164,28,rama2,18,0,4E9B22A3
51477164,28,rama2,22,0,12AB38D9
51477164,28,rama2,25,0,A8FA3140
9FDBDE1B,28,tronco,1,0,1BF808FF
9FDBDE1B,28,tronco,3,0,E0981A7F
9FDBDE1B,28,rama1,8,0,4E9B22A3
9FDBDE1B,28,rama1,12,0,12AB38D9
9FDBDE1B,28,rama1,15,0,A8FA3140
9FDBDE1B,28,rama2,18,0,4E9B22A3
9FDBDE1B,28,rama2,22,0,12AB38D9
9FDBDE1B,28,rama2,25,0,A8FA3140
ED86BF89,28,tronco,1,0,37990611
ED86BF89,28,tronco,3,0,D53D7996
ED86BF89,28,rama1,8,0,5072F743
ED86BF89,28,rama1,12,0,73B49882
ED86BF89,28,rama1,15,0,01D4B17B
ED86BF89,28,rama2,18,0,5072F743
ED86BF89,28,rama2,22,0,73B49882
ED86BF89,28,rama2,25,0,01D4B17B
52F549C5,28,tronco,1,0,37990611
52F549C5,28,tronco,3,0,D53D7996
52F549C5,28,rama1,8,0,5072F743
52F549C5,28,rama1,12,0,0B6F55DE
52F549C5,28,rama1,15,0,83B68749
52F549C5,28,rama2,18,0,5072F743
52F549C5,28,rama2,22,0,0B6F55DE
52F549C5,28,rama2,25,0,83B68749
F5BADF6E,28,tronco,1,0,1BF808FF
F5BADF6E,28,tronco,3,0,F95C7778
F5BADF6E,28,rama1,8,0,7B3E414A
F5BADF6E,28,rama1,12,0,FD991B1C
F5BADF6E,28,rama1,15,0,726D716C
F5BADF6E,28,rama2,18,0,7B3E414A
F5BADF6E,28,rama2,22,0,FD991B1C
F5BADF6E,28,rama2,25,0,726D716C
ED62F1A3,28,tronco,1,0,37990611
ED62F1A3,28,tronco,3,0,CCF91491
ED62F1A3,28,rama1,8,0,5072F743
ED62F1A3,28,rama1,12,0,A4B584EC
ED62F1A3,28,rama1,15,0,3285839B
ED62F1A3,28,rama2,18,0,5072F743
ED62F1A3,28,rama2,22,0,A4B584EC
ED62F1A3,28,rama2,25,0,3285839B
AD24E05A,28,tronco,1,0,76A81D08
AD24E05A,28,tronco,3,0,B86D6C61
AD24E05A,28,rama1,8,0,1143EC5A
AD24E05A,28,rama1,12,0,D6D5AD15
AD24E05A,28,rama1,15,0,90C90EEB
AD24E05A,28,rama2,18,0,1143EC5A
AD24E05A,28,rama2,22,0,D6D5AD15
AD24E05A,28,rama2,25,0,90C90EEB
3341C413,28,tronco,1,0,663F4029
3341C413,28,tronco,3,0,A1A90166
3341C413,28,rama1,8,0,4E9B22A3
3341C413,28,rama1,12,0,C9E5911B
3341C413,28,rama1,15,0,5FD5966C
3341C413,28,rama2,18,0,4E9B22A3
3341C413,28,rama2,22,0,C9E5911B
3341C413,28,rama2,25,0,5FD5966C
BBADDF23,28,tronco,1,0,6F6C700F
BBADDF23,28,tronco,3,0,D53D7996
BBADDF23,28,rama1,8,0,1143EC5A
BBADDF23,28,rama1,12,0,12AB38D9
BBADDF23,28,rama1,15,0,A8FA3140
BBADDF23,28,rama2,18,0,1143EC5A
BBADDF23,28,rama2,22,0,12AB38D9
BBADDF23,28,rama2,25,0,A8FA3140
5405D4C3,28,tronco,1,0,6F6C700F
5405D4C3,28,tronco,3,0,940C628F
5405D4C3,28,rama1,8,0,5072F743
5405D4C3,28,rama1,12,0,97E4B60C
5405D4C3,28,rama1,15,0,D021FC1C
5405D4C3,28,rama2,18,0,5072F743
5405D4C3,28,rama2,22,0,97E4B60C
5405D4C3,28,rama2,25,0,D021FC1C
235C8DDC,28,tronco,1,0,1BF808FF
235C8DDC,28,tronco,3,0,CCF91491
235C8DDC,28,rama1,8,0,4E9B22A3
235C8DDC,28,rama1,12,0,D1F815F2
235C8DDC,28,rama1,15,0,5E0C7F82
235C8DDC,28,rama2,18,0,4E9B22A3
235C8DDC,28,rama2,22,0,D1F815F2
235C8DDC,28,rama2,25,0,5E0C7F82
38DDE5FD,28,tronco,1,0,2E5D6B16
38DDE5FD,28,tronco,3,0,6F6C700F
38DDE5FD,28,rama1,8,0,4E9B22A3
38DDE5FD,28,rama1,12,0,BCA80005
38DDE5FD,28,rama1,15,0,06F9099C
38DDE5FD,28,rama2,18,0,4E9B22A3
38DDE5FD,28,rama2,22,0,BCA80005
38DDE5FD,28,rama2,25,0,06F9099C
E00BB074,28,tronco,1,0,1BF808FF
E00BB074,28,tronco,3,0,CCF91491
E00BB074,28,rama1,8,0,4E9B22A3
E00BB074,28,rama1,12,0,D6D5AD15
E00BB074,28,rama1,15,0,335C6A75
E00BB074,28,rama2,18,0,4E9B22A3
E00BB074,28,rama2,22,0,D6D5AD15
E00BB074,28,rama2,25,0,335C6A75
FCD9A8D2,28,tronco,1,0,3A0F5A53
FCD9A8D2,28,tronco,3,0,1143EC5A
FCD9A8D2,28,rama1,8,0,5072F743
FCD9A8D2,28,rama1,12,0,BCA80005
FCD9A8D2,28,rama1,15,0,06F9099C
FCD9A8D2,28,rama2,18,0,5072F743
FCD9A8D2,28,rama2,22,0,BCA80005
FCD9A8D2,28,rama2,25,0,06F9099C
A4DDCF64,28,tronco,1,0,8773EB2D
A4DDCF64,28,tronco,3,0,D210C171
A4DDCF64,28,rama1,8,0,C642F034
A4DDCF64,28,rama1,12,0,0B6F55DE
A4DDCF64,28,rama1,15,0,83B68749
A4DDCF64,28,rama2,18,0,C642F034
A4DDCF64,28,rama2,22,0,0B6F55DE
A4DDCF64,28,rama2,25,0,83B68749
E3B825AE,28,tronco,1,0,663F4029
E3B825AE,28,tronco,3,0,F95C7778
E3B825AE,28,rama1,8,0,B5FB3023
E3B825AE,28,rama1,12,0,FD991B1C
E3B825AE,28,rama1,15,0,726D716C
E3B825AE,28,rama2,18,0,B5FB3023
E3B825AE,28,rama2,22,0,FD991B1C
E3B825AE,28,rama2,25,0,726D716C
493E5742,28,tronco,1,0,76A81D08
493E5742,28,tronco,3,0,E0981A7F
493E5742,28,rama1,8,0,F4CA2B3A
493E5742,28,rama1,12,0,97E4B60C
493E5742,28,rama1,15,0,FC40F2F2
493E5742,28,rama2,18,0,F4CA2B3A
493E5742,28,rama2,22,0,97E4B60C
493E5742,28,rama2,25,0,FC40F2F2
CE4E1B38,28,tronco,1,0,1143EC5A
CE4E1B38,28,tronco,3,0,5072F743
CE4E1B38,28,rama1,8,0,7B3E414A
CE4E1B38,28,rama1,12,0,6A70F585
CE4E1B38,28,rama1,15,0,D021FC1C
CE4E1B38,28,rama2,18,0,7B3E414A
CE4E1B38,28,rama2,22,0,6A70F585
CE4E1B38,28,rama2,25,0,D021FC1C
4C6CCBFE,28,tronco,1,0,4A5E4EC7
4C6CCBFE,28,tronco,3,0,F95C7778
4C6CCBFE,28,rama1,8,0,999A3ECD
4C6CCBFE,28,rama1,12,0,3ECA3637
4C6CCBFE,28,rama1,15,0,6BA91C6B
4C6CCBFE,28,rama2,18,0,999A3ECD
4C6CCBFE,28,rama2,22,0,3ECA3637
4C6CCBFE,28,rama2,25,0,6BA91C6B
8F4D5802,28,tronco,1,0,1BF808FF
8F4D5802,28,tronco,3,0,CCF91491
8F4D5802,28,rama1,8,0,ED0E463D
8F4D5802,28,rama1,12,0,CEC829FC
8F4D5802,28,rama1,15,0,0720E072
8F4D5802,28,rama2,18,0,ED0E463D
8F4D5802,28,rama2,22,0,CEC829FC
8F4D5802,28,rama2,25,0,0720E072
319D03F7,28,tronco,1,0,4420C606
319D03F7,28,tronco,3,0,CCF91491
319D03F7,28,rama1,8,0,C16F48D3
319D03F7,28,rama1,12,0,9110E705
319D03F7,28,rama1,15,0,5590EE4C
319D03F7,28,rama2,18,0,C16F48D3
319D03F7,28,rama2,22,0,9110E705
319D03F7,28,rama2,25,0,5590EE4C
43D6CF6A,28,tronco,1,0,1BF808FF
43D6CF6A,28,tronco,3,0,CCF91491
43D6CF6A,28,rama1,8,0,ED0E463D
43D6CF6A,28,rama1,12,0,6A70F585
43D6CF6A,28,rama1,15,0,73B49882
43D6CF6A,28,rama2,18,0,ED0E463D
43D6CF6A,28,rama2,22,0,6A70F585
43D6CF6A,28,rama2,25,0,73B49882
E480A632,28,tronco,1,0,663F4029
E480A632,28,tronco,3,0,A1A90166
E480A632,28,rama1,8,0,0FAA39BA
E480A632,28,rama1,12,0,12AB38D9
E480A632,28,rama1,15,0,A8FA3140
E480A632,28,rama2,18,0,0FAA39BA
E480A632,28,rama2,22,0,12AB38D9
E480A632,28,rama2,25,0,A8FA3140
8E5C4A30,28,tronco,1,0,8773EB2D
8E5C4A30,28,tronco,3,0,D210C171
8E5C4A30,28,rama1,8,0,ED0E463D
8E5C4A30,28,rama1,12,0,90C90EEB
8E5C4A30,28,rama1,15,0,335C6A75
8E5C4A30,28,rama2,18,0,ED0E463D
8E5C4A30,28,rama2,22,0,90C90EEB
8E5C4A30,28,rama2,25,0,335C6A75
6810D207,28,tronco,1,0,37990611
6810D207,28,tronco,3,0,8DC80F88
6810D207,28,rama1,8,0,5072F743
6810D207,28,rama1,12,0,1586803E
6810D207,28,rama1,15,0,A8FA3140
6810D207,28,rama2,18,0,5072F743
6810D207,28,rama2,22,0,1586803E
6810D207,28,rama2,25,0,A8FA3140
BAF953D2,28,tronco,1,0,1143EC5A
BAF953D2,28,tronco,3,0,5072F743
BAF953D2,28,rama1,8,0,7B3E414A
BAF953D2,28,rama1,12,0,E5849FF5
BAF953D2,28,rama1,15,0,2B41EE9C
BAF953D2,28,rama2,18,0,7B3E414A
BAF953D2,28,rama2,22,0,E5849FF5
BAF953D2,28,rama2,25,0,2B41EE9C
80C58520,28,tronco,1,0,9321DA68
80C58520,28,tronco,3,0,CCF91491
80C58520,28,rama1,8,0,ED0E463D
80C58520,28,rama1,12,0,D6D5AD15
80C58520,28,rama1,15,0,335C6A75
80C58520,28,rama2,18,0,ED0E463D
80C58520,28,rama2,22,0,D6D5AD15
80C58520,28,rama2,25,0,335C6A75
7933EA77,28,tronco,1,0,2E5D6B16
7933EA77,28,tronco,3,0,D53D7996
7933EA77,28,rama1,8,0,7B3E414A
7933EA77,28,rama1,12,0,A56C6D02
7933EA77,28,rama1,15,0,2A980772
7933EA77,28,rama2,18,0,7B3E414A
7933EA77,28,rama2,22,0,A56C6D02
7933EA77,28,rama2,25,0,2A980772
AD5B7C9E,28,tronco,1,0,6F6C700F
AD5B7C9E,28,tronco,3,0,B86D6C61
AD5B7C9E,28,rama1,8,0,5072F743
AD5B7C9E,28,rama1,12,0,D6D5AD15
AD5B7C9E,28,rama1,15,0,1F3D649B
AD5B7C9E,28,rama2,18,0,5072F743
AD5B7C9E,28,rama2,22,0,D6D5AD15
AD5B7C9E,28,rama2,25,0,1F3D649B
9DA86AC5,28,tronco,1,0,663F4029
9DA86AC5,28,tronco,3,0,D53D7996
9DA86AC5,28,rama1,8,0,5072F743
9DA86AC5,28,rama1,12,0,88D48A02
9DA86AC5,28,rama1,15,0,0720E072
9DA86AC5,28,rama2,18,0,5072F743
9DA86AC5,28,rama2,22,0,88D48A02
9DA86AC5,28,rama2,25,0,0720E072
9A5C38C6,28,tronco,1,0,37990611
9A5C38C6,28,tronco,3,0,1143EC5A
9A5C38C6,28,rama1,8,0,5072F743
9A5C38C6,28,rama1,12,0,9110E705
9A5C38C6,28,rama1,15,0,1EE48D75
9A5C38C6,28,rama2,18,0,5072F743
9A5C38C6,28,rama2,22,0,9110E705
9A5C38C6,28,rama2,25,0,1EE48D75
0084126C,27,tronco,1,0,C642F034
0084126C,27,tronco,3,0,A1A90166
0084126C,27,tronco,5,0,7FFB2D2E
0084126C,27,rama1,14,0,A4B584EC
0084126C,27,rama1,15,0,A4B584EC
0084126C,27,rama2,20,0,5590EE4C
0084126C,27,rama2,21,0,5590EE4C
998D43D6,27,tronco,1,0,1BF808FF
998D43D6,27,tronco,3,0,4420C606
998D43D6,27,tronco,5,0,C16F48D3
998D43D6,27,rama1,14,0,CEC829FC
998D43D6,27,rama1,15,0,CEC829FC
998D43D6,27,rama2,20,0,5FD5966C
998D43D6,27,rama2,21,0,5FD5966C
9FF11387,27,tronco,1,0,76A81D08
9FF11387,27,tronco,3,0,E0981A7F
9FF11387,27,tronco,5,0,ED0E463D
9FF11387,27,rama1,14,0,890D63EC
9FF11387,27,rama1,15,0,890D63EC
9FF11387,27,rama2,20,0,40E5AA62
9FF11387,27,rama2,21,0,40E5AA62
06F8423D,27,tronco,1,0,4E9B22A3
06F8423D,27,tronco,3,0,76A81D08
06F8423D,27,tronco,5,0,9321DA68
06F8423D,27,rama1,14,0,8FF932E5
06F8423D,27,rama1,15,0,8FF932E5
06F8423D,27,rama2,20,0,1EE48D75
06F8423D,27,rama2,21,0,1EE48D75
92E171F6,27,tronco,1,0,1BF808FF
92E171F6,27,tronco,3,0,CCF91491
92E171F6,27,tronco,5,0,ED0E463D
92E171F6,27,rama1,14,0,CEC829FC
92E171F6,27,rama1,15,0,CEC829FC
92E171F6,27,rama2,20,0,0720E072
92E171F6,27,rama2,21,0,0720E072
0BE8204C,27,tronco,1,0,7B3E414A
0BE8204C,27,tronco,3,0,8DC80F88
0BE8204C,27,tronco,5,0,023C65F8
0BE8204C,27,rama1,14,0,6A70F585
0BE8204C,27,rama1,15,0,6A70F585
0BE8204C,27,rama2,20,0,4611FB6B
0BE8204C,27,rama2,21,0,4611FB6B
272BD3FB,27,tronco,1,0,575F4FA4
272BD3FB,27,tronco,3,0,37990611
272BD3FB,27,tronco,5,0,C2879C50
272BD3FB,27,rama1,14,0,FD991B1C
272BD3FB,27,rama1,15,0,FD991B1C
272BD3FB,27,rama2,20,0,5E0C7F82
272BD3FB,27,rama2,21,0,5E0C7F82
BE228241,27,tronco,1,0,1143EC5A
BE228241,27,tronco,3,0,1BF808FF
BE228241,27,tronco,5,0,5072F743
BE228241,27,rama1,14,0,1586803E
BE228241,27,rama1,15,0,1586803E
BE228241,27,rama2,20,0,849B3FAE
BE228241,27,rama2,21,0,849B3FAE
9F57BE55,28,tronco,1,0,9321DA68
9F57BE55,28,tronco,3,0,D210C171
9F57BE55,28,tronco,5,0,ED0E463D
9F57BE55,28,rama1,12,0,E5849FF5
9F57BE55,28,rama1,15,0,58F82E8B
9F57BE55,28,rama2,22,0,E5849FF5
9F57BE55,28,rama2,25,0,58F82E8B
DC8D8293,28,tronco,1,0,430D7EE1
DC8D8293,28,tronco,3,0,CCF91491
DC8D8293,28,tronco,5,0,0FAA39BA
DC8D8293,28,rama1,12,0,FD991B1C
DC8D8293,28,rama1,15,0,726D716C
DC8D8293,28,rama2,22,0,FD991B1C
DC8D8293,28,rama2,25,0,726D716C
85106480,28,tronco,1,0,8773EB2D
85106480,28,tronco,3,0,D210C171
85106480,28,tronco,5,0,ED0E463D
85106480,28,rama1,12,0,C83C78F5
85106480,28,rama1,15,0,6BA91C6B
85106480,28,rama2,22,0,C83C78F5
85106480,28,rama2,25,0,6BA91C6B
DC69211B,28,tronco,1,0,1BF808FF
DC69211B,28,tronco,3,0,CCF91491
DC69211B,28,tronco,5,0,ED0E463D
DC69211B,28,rama1,12,0,CEC829FC
DC69211B,28,rama1,15,0,0720E072
DC69211B,28,rama2,22,0,CEC829FC
DC69211B,28,rama2,25,0,0720E072
B63C53CF,28,tronco,1,0,3A0F5A53
B63C53CF,28,tronco,3,0,1143EC5A
B63C53CF,28,tronco,5,0,5072F743
B63C53CF,28,rama1,12,0,88D48A02
B63C53CF,28,rama1,15,0,5590EE4C
