# Las casillas de stat de cada tablero de habilidades (NOTAS O-244): tramo, casilla,
# stat y cuanto suma. Lo genera herramientas/construir_tableros.py.
tablero,casillas,tramo,casilla,stat,valor
A559A960,60,rama2,49,Potencia,3
A559A960,60,rama2,50,Potencia,3
A559A960,60,rama2,51,Potencia,3
A559A960,60,rama2,52,Potencia,3
A559A960,60,rama2,53,Potencia,3
8E93428E,60,tronco,2,Presion,6
8E93428E,60,tronco,4,Potencia,6
8E93428E,60,tronco,7,Tecnica,7
8E93428E,60,rama1,9,Fisico,7
8E93428E,60,rama1,12,Control,7
8E93428E,60,rama1,15,Inteligencia,7
8E93428E,60,rama2,18,Potencia,7
8E93428E,60,rama2,21,Inteligencia,7
8E93428E,60,rama2,25,Fisico,7
8E93428E,60,rama2,28,Presion,7
8E93428E,60,rama2,31,Agilidad,7
8E93428E,60,rama2,34,Control,7
8E93428E,60,rama2,37,Agilidad,7
8E93428E,60,rama2,40,Control,9
8E93428E,60,rama2,43,Potencia,3
8E93428E,60,rama2,44,Potencia,3
8E93428E,60,rama2,45,Potencia,3
8E93428E,60,rama2,46,Potencia,3
8E93428E,60,rama2,47,Potencia,3
8E93428E,60,rama2,48,Potencia,3
8E93428E,60,rama2,49,Potencia,3
8E93428E,60,rama2,50,Potencia,3
8E93428E,60,rama2,51,Potencia,3
8E93428E,60,rama2,52,Potencia,3
8E93428E,60,rama2,53,Potencia,3
D61500FE,60,tronco,2,Potencia,6
D61500FE,60,tronco,4,Fisico,6
D61500FE,60,tronco,7,Control,7
D61500FE,60,rama1,9,Potencia,7
D61500FE,60,rama1,12,Presion,7
D61500FE,60,rama1,15,Control,7
D61500FE,60,rama2,18,Agilidad,7
D61500FE,60,rama2,21,Control,7
D61500FE,60,rama2,25,Control,7
D61500FE,60,rama2,28,Potencia,7
D61500FE,60,rama2,31,Potencia,7
D61500FE,60,rama2,34,Presion,7
D61500FE,60,rama2,37,Potencia,7
D61500FE,60,rama2,40,Fisico,9
D61500FE,60,rama2,43,Potencia,3
D61500FE,60,rama2,44,Potencia,3
D61500FE,60,rama2,45,Potencia,3
D61500FE,60,rama2,46,Potencia,3
D61500FE,60,rama2,47,Potencia,3
D61500FE,60,rama2,48,Potencia,3
D61500FE,60,rama2,49,Potencia,3
D61500FE,60,rama2,50,Potencia,3
D61500FE,60,rama2,51,Potencia,3
D61500FE,60,rama2,52,Potencia,3
D61500FE,60,rama2,53,Potencia,3
07D7BBB7,60,tronco,2,Presion,6
07D7BBB7,60,tronco,4,Control,6
07D7BBB7,60,tronco,7,Fisico,7
07D7BBB7,60,rama1,9,Fisico,7
07D7BBB7,60,rama1,12,Control,7
07D7BBB7,60,rama1,15,Inteligencia,7
07D7BBB7,60,rama2,18,Tecnica,7
07D7BBB7,60,rama2,21,Inteligencia,7
07D7BBB7,60,rama2,25,Fisico,7
07D7BBB7,60,rama2,28,Presion,7
07D7BBB7,60,rama2,31,Agilidad,7
07D7BBB7,60,rama2,34,Control,7
07D7BBB7,60,rama2,37,Agilidad,7
07D7BBB7,60,rama2,40,Control,9
07D7BBB7,60,rama2,43,Potencia,3
07D7BBB7,60,rama2,44,Potencia,3
07D7BBB7,60,rama2,45,Potencia,3
07D7BBB7,60,rama2,46,Potencia,3
07D7BBB7,60,rama2,47,Potencia,3
07D7BBB7,60,rama2,48,Potencia,3
07D7BBB7,60,rama2,49,Potencia,3
07D7BBB7,60,rama2,50,Potencia,3
07D7BBB7,60,rama2,51,Potencia,3
07D7BBB7,60,rama2,52,Potencia,3
07D7BBB7,60,rama2,53,Potencia,3
57847D32,60,tronco,2,Presion,6
57847D32,60,tronco,4,Fisico,6
57847D32,60,tronco,7,Tecnica,7
57847D32,60,rama1,9,Fisico,7
57847D32,60,rama1,12,Inteligencia,7
57847D32,60,rama1,15,Inteligencia,7
57847D32,60,rama2,18,Tecnica,7
57847D32,60,rama2,21,Control,7
57847D32,60,rama2,25,Fisico,7
57847D32,60,rama2,28,Presion,7
57847D32,60,rama2,31,Inteligencia,7
57847D32,60,rama2,34,Fisico,7
57847D32,60,rama2,37,Tecnica,9
57847D32,60,rama2,40,Presion,9
57847D32,60,rama2,43,Potencia,3
57847D32,60,rama2,44,Potencia,3
57847D32,60,rama2,45,Potencia,3
57847D32,60,rama2,46,Potencia,3
57847D32,60,rama2,47,Potencia,3
57847D32,60,rama2,48,Potencia,3
57847D32,60,rama2,49,Potencia,3
57847D32,60,rama2,50,Potencia,3
57847D32,60,rama2,51,Potencia,3
57847D32,60,rama2,52,Potencia,3
57847D32,60,rama2,53,Potencia,3
05D1FF2D,63,tronco,2,Tecnica,6
05D1FF2D,63,tronco,4,Presion,6
05D1FF2D,63,tronco,7,Control,7
05D1FF2D,63,rama1,10,Inteligencia,7
05D1FF2D,63,rama1,13,Agilidad,7
05D1FF2D,63,rama1,16,Presion,7
05D1FF2D,63,rama2,20,Control,7
05D1FF2D,63,rama2,23,Inteligencia,7
05D1FF2D,63,rama2,26,Presion,7
05D1FF2D,63,rama2,29,Agilidad,7
05D1FF2D,63,rama2,31,Tecnica,7
05D1FF2D,63,rama2,34,Fisico,7
05D1FF2D,63,rama2,39,Tecnica,9
05D1FF2D,63,rama2,43,Fisico,9
05D1FF2D,63,rama2,44,Potencia,3
05D1FF2D,63,rama2,45,Potencia,3
05D1FF2D,63,rama2,46,Potencia,3
05D1FF2D,63,rama2,47,Potencia,3
05D1FF2D,63,rama2,48,Potencia,3
05D1FF2D,63,rama2,49,Potencia,3
05D1FF2D,63,rama2,50,Potencia,3
05D1FF2D,63,rama2,51,Potencia,3
05D1FF2D,63,rama2,52,Potencia,3
05D1FF2D,63,rama2,53,Potencia,3
05D1FF2D,63,rama2,54,Potencia,3
05D1FF2D,63,rama2,55,Potencia,3
05D1FF2D,63,rama2,56,Potencia,3
05D1FF2D,63,rama2,57,Potencia,3
9CD8AE97,63,tronco,2,Tecnica,6
9CD8AE97,63,tronco,4,Agilidad,6
9CD8AE97,63,tronco,7,Control,7
9CD8AE97,63,rama1,10,Inteligencia,7
9CD8AE97,63,rama1,13,Agilidad,7
9CD8AE97,63,rama1,16,Presion,7
9CD8AE97,63,rama2,20,Control,7
9CD8AE97,63,rama2,23,Inteligencia,7
9CD8AE97,63,rama2,26,Presion,7
9CD8AE97,63,rama2,29,Agilidad,7
9CD8AE97,63,rama2,31,Tecnica,7
9CD8AE97,63,rama2,34,Fisico,7
9CD8AE97,63,rama2,39,Tecnica,9
9CD8AE97,63,rama2,43,Fisico,9
9CD8AE97,63,rama2,44,Potencia,3
9CD8AE97,63,rama2,45,Potencia,3
9CD8AE97,63,rama2,46,Potencia,3
9CD8AE97,63,rama2,47,Potencia,3
9CD8AE97,63,rama2,48,Potencia,3
9CD8AE97,63,rama2,49,Potencia,3
9CD8AE97,63,rama2,50,Potencia,3
9CD8AE97,63,rama2,51,Potencia,3
9CD8AE97,63,rama2,52,Potencia,3
9CD8AE97,63,rama2,53,Potencia,3
9CD8AE97,63,rama2,54,Potencia,3
9CD8AE97,63,rama2,55,Potencia,3
9CD8AE97,63,rama2,56,Potencia,3
9CD8AE97,63,rama2,57,Potencia,3
83458D83,57,tronco,2,Presion,6
83458D83,57,tronco,4,Agilidad,6
83458D83,57,tronco,7,Tecnica,7
83458D83,57,rama1,10,Inteligencia,7
83458D83,57,rama1,12,Fisico,7
83458D83,57,rama1,14,Inteligencia,7
83458D83,57,rama1,17,Fisico,7
83458D83,57,rama2,20,Tecnica,7
83458D83,57,rama2,23,Potencia,7
83458D83,57,rama2,27,Presion,7
83458D83,57,rama2,30,Potencia,7
83458D83,57,rama2,33,Presion,9
83458D83,57,rama2,34,Tecnica,9
83458D83,57,rama2,37,Agilidad,9
83458D83,57,rama2,38,Tecnica,9
83458D83,57,rama2,41,Potencia,3
83458D83,57,rama2,42,Potencia,3
83458D83,57,rama2,43,Potencia,3
83458D83,57,rama2,44,Potencia,3
83458D83,57,rama2,45,Potencia,3
83458D83,57,rama2,46,Potencia,3
83458D83,57,rama2,47,Potencia,3
83458D83,57,rama2,48,Potencia,3
83458D83,57,rama2,49,Potencia,3
83458D83,57,rama2,50,Potencia,3
1A4CDC39,57,tronco,2,Presion,6
1A4CDC39,57,tronco,4,Agilidad,6
1A4CDC39,57,tronco,7,Tecnica,7
1A4CDC39,57,rama1,10,Inteligencia,7
1A4CDC39,57,rama1,12,Fisico,7
1A4CDC39,57,rama1,14,Inteligencia,7
1A4CDC39,57,rama1,17,Fisico,7
1A4CDC39,57,rama2,20,Tecnica,7
1A4CDC39,57,rama2,23,Potencia,7
1A4CDC39,57,rama2,27,Presion,8
1A4CDC39,57,rama2,30,Potencia,7
1A4CDC39,57,rama2,33,Presion,9
1A4CDC39,57,rama2,34,Tecnica,9
1A4CDC39,57,rama2,37,Agilidad,9
1A4CDC39,57,rama2,38,Tecnica,9
1A4CDC39,57,rama2,41,Potencia,3
1A4CDC39,57,rama2,42,Potencia,3
1A4CDC39,57,rama2,43,Potencia,3
1A4CDC39,57,rama2,44,Potencia,3
1A4CDC39,57,rama2,45,Potencia,3
1A4CDC39,57,rama2,46,Potencia,3
1A4CDC39,57,rama2,47,Potencia,3
1A4CDC39,57,rama2,48,Potencia,3
1A4CDC39,57,rama2,49,Potencia,3
1A4CDC39,57,rama2,50,Potencia,3
48195E26,56,tronco,2,Control,6
48195E26,56,tronco,4,Inteligencia,6
48195E26,56,tronco,7,Inteligencia,7
48195E26,56,rama1,8,Potencia,7
48195E26,56,rama1,11,Tecnica,6
48195E26,56,rama1,15,Potencia,7
48195E26,56,rama1,16,Presion,7
48195E26,56,rama2,20,Potencia,7
48195E26,56,rama2,24,Tecnica,7
48195E26,56,rama2,26,Presion,7
48195E26,56,rama2,29,Control,7
48195E26,56,rama2,32,Inteligencia,7
48195E26,56,rama2,35,Potencia,9
48195E26,56,rama2,37,Tecnica,9
48195E26,56,rama2,39,Potencia,3
48195E26,56,rama2,40,Potencia,3
48195E26,56,rama2,41,Potencia,3
48195E26,56,rama2,42,Potencia,3
48195E26,56,rama2,43,Potencia,3
48195E26,56,rama2,44,Potencia,3
48195E26,56,rama2,45,Potencia,3
48195E26,56,rama2,46,Potencia,3
48195E26,56,rama2,47,Potencia,3
48195E26,56,rama2,48,Potencia,3
D1100F9C,56,tronco,2,Control,6
D1100F9C,56,tronco,4,Inteligencia,6
D1100F9C,56,tronco,7,Inteligencia,7
D1100F9C,56,rama1,8,Potencia,7
D1100F9C,56,rama1,11,Tecnica,6
D1100F9C,56,rama1,15,Inteligencia,7
D1100F9C,56,rama1,16,Fisico,7
D1100F9C,56,rama2,20,Potencia,7
D1100F9C,56,rama2,24,Tecnica,7
D1100F9C,56,rama2,26,Presion,7
D1100F9C,56,rama2,29,Control,7
D1100F9C,56,rama2,32,Inteligencia,7
D1100F9C,56,rama2,35,Presion,9
D1100F9C,56,rama2,37,Tecnica,9
D1100F9C,56,rama2,39,Potencia,3
D1100F9C,56,rama2,40,Potencia,3
D1100F9C,56,rama2,41,Potencia,3
D1100F9C,56,rama2,42,Potencia,3
D1100F9C,56,rama2,43,Potencia,3
D1100F9C,56,rama2,44,Potencia,3
D1100F9C,56,rama2,45,Potencia,3
D1100F9C,56,rama2,46,Potencia,3
D1100F9C,56,rama2,47,Potencia,3
D1100F9C,56,rama2,48,Potencia,3
B94FECF3,57,tronco,1,Inteligencia,6
B94FECF3,57,rama1,8,Presion,7
B94FECF3,57,rama1,11,Tecnica,7
B94FECF3,57,rama1,14,Control,8
B94FECF3,57,rama1,17,Presion,7
B94FECF3,57,rama2,20,Tecnica,7
B94FECF3,57,rama2,23,Potencia,7
B94FECF3,57,rama2,25,Fisico,7
B94FECF3,57,rama2,27,Inteligencia,7
B94FECF3,57,rama2,31,Control,7
B94FECF3,57,rama2,36,Inteligencia,9
B94FECF3,57,rama2,38,Inteligencia,9
B94FECF3,57,rama2,40,Potencia,9
B94FECF3,57,rama2,42,Potencia,3
B94FECF3,57,rama2,43,Potencia,3
B94FECF3,57,rama2,44,Potencia,3
B94FECF3,57,rama2,45,Potencia,3
B94FECF3,57,rama2,46,Potencia,3
B94FECF3,57,rama2,47,Potencia,3
B94FECF3,57,rama2,48,Potencia,3
B94FECF3,57,rama2,49,Potencia,3
B94FECF3,57,rama2,50,Potencia,3
B94FECF3,57,rama2,51,Potencia,3
B94FECF3,57,rama2,52,Potencia,3
2046BD49,57,tronco,1,Inteligencia,6
2046BD49,57,rama1,8,Presion,7
2046BD49,57,rama1,11,Tecnica,7
2046BD49,57,rama1,14,Control,8
2046BD49,57,rama1,17,Presion,7
2046BD49,57,rama2,20,Tecnica,7
2046BD49,57,rama2,23,Potencia,7
2046BD49,57,rama2,25,Fisico,7
2046BD49,57,rama2,27,Inteligencia,7
2046BD49,57,rama2,31,Control,7
2046BD49,57,rama2,36,Inteligencia,9
2046BD49,57,rama2,38,Inteligencia,9
2046BD49,57,rama2,40,Potencia,9
2046BD49,57,rama2,42,Potencia,3
2046BD49,57,rama2,43,Potencia,3
2046BD49,57,rama2,44,Potencia,3
2046BD49,57,rama2,45,Potencia,3
2046BD49,57,rama2,46,Potencia,3
2046BD49,57,rama2,47,Potencia,3
2046BD49,57,rama2,48,Potencia,3
2046BD49,57,rama2,49,Potencia,3
2046BD49,57,rama2,50,Potencia,3
2046BD49,57,rama2,51,Potencia,3
2046BD49,57,rama2,52,Potencia,3
72133F56,59,tronco,2,Fisico,6
72133F56,59,tronco,4,Potencia,6
72133F56,59,tronco,7,Presion,7
72133F56,59,rama1,10,Agilidad,7
72133F56,59,rama1,13,Tecnica,7
72133F56,59,rama1,15,Potencia,7
72133F56,59,rama2,19,Presion,7
72133F56,59,rama2,22,Agilidad,7
72133F56,59,rama2,25,Control,7
72133F56,59,rama2,27,Inteligencia,7
72133F56,59,rama2,29,Fisico,7
72133F56,59,rama2,32,Potencia,7
72133F56,59,rama2,35,Fisico,9
72133F56,59,rama2,39,Potencia,9
72133F56,59,rama2,42,Potencia,3
72133F56,59,rama2,43,Potencia,3
72133F56,59,rama2,44,Potencia,3
72133F56,59,rama2,45,Potencia,3
72133F56,59,rama2,46,Potencia,3
72133F56,59,rama2,47,Potencia,3
72133F56,59,rama2,48,Potencia,3
72133F56,59,rama2,49,Potencia,3
72133F56,59,rama2,50,Potencia,3
72133F56,59,rama2,51,Potencia,3
72133F56,59,rama2,52,Potencia,3
EB1A6EEC,59,tronco,2,Fisico,6
EB1A6EEC,59,tronco,4,Fisico,6
EB1A6EEC,59,tronco,7,Tecnica,7
EB1A6EEC,59,rama1,10,Agilidad,7
EB1A6EEC,59,rama1,13,Tecnica,7
EB1A6EEC,59,rama1,15,Presion,7
EB1A6EEC,59,rama2,19,Presion,7
EB1A6EEC,59,rama2,22,Agilidad,7
EB1A6EEC,59,rama2,25,Fisico,7
EB1A6EEC,59,rama2,27,Inteligencia,7
EB1A6EEC,59,rama2,29,Fisico,7
EB1A6EEC,59,rama2,32,Inteligencia,7
EB1A6EEC,59,rama2,35,Fisico,9
EB1A6EEC,59,rama2,39,Inteligencia,9
EB1A6EEC,59,rama2,42,Potencia,3
EB1A6EEC,59,rama2,43,Potencia,3
EB1A6EEC,59,rama2,44,Potencia,3
EB1A6EEC,59,rama2,45,Potencia,3
EB1A6EEC,59,rama2,46,Potencia,3
EB1A6EEC,59,rama2,47,Potencia,3
EB1A6EEC,59,rama2,48,Potencia,3
EB1A6EEC,59,rama2,49,Potencia,3
EB1A6EEC,59,rama2,50,Potencia,3
EB1A6EEC,59,rama2,51,Potencia,3
EB1A6EEC,59,rama2,52,Potencia,3
F36B652A,76,tronco,1,Tecnica,3
F36B652A,76,tronco,2,Inteligencia,3
F36B652A,76,tronco,6,Control,5
F36B652A,76,rama1,9,Control,5
F36B652A,76,rama1,13,Potencia,10
F36B652A,76,rama1,16,Presion,5
F36B652A,76,rama2,18,Fisico,5
F36B652A,76,rama2,24,Presion,10
F36B652A,76,rama2,29,Tecnica,5
F36B652A,76,rama2,31,Inteligencia,5
F36B652A,76,rama2,38,Tecnica,10
F36B652A,76,rama2,41,Potencia,5
F36B652A,76,rama2,48,Fisico,10
F36B652A,76,rama2,50,Control,10
F36B652A,76,rama2,61,Potencia,3
F36B652A,76,rama2,62,Potencia,3
F36B652A,76,rama2,63,Potencia,3
F36B652A,76,rama2,64,Potencia,3
F36B652A,76,rama2,65,Potencia,3
F36B652A,76,rama2,66,Potencia,3
F36B652A,76,rama2,67,Potencia,3
F36B652A,76,rama2,68,Potencia,3
F36B652A,76,rama2,69,Potencia,3
F36B652A,76,rama2,70,Potencia,3
F36B652A,76,rama2,71,Potencia,3
F36B652A,76,rama2,72,Potencia,3
F36B652A,76,rama2,73,Potencia,3
F36B652A,76,rama2,74,Potencia,3
F36B652A,76,rama2,75,Potencia,3
3837B68F,54,tronco,2,Fisico,6
3837B68F,54,tronco,4,Presion,6
3837B68F,54,tronco,6,Inteligencia,7
3837B68F,54,rama1,9,Presion,6
3837B68F,54,rama1,12,Tecnica,7
3837B68F,54,rama1,15,Potencia,7
3837B68F,54,rama2,18,Fisico,7
3837B68F,54,rama2,19,Tecnica,7
3837B68F,54,rama2,23,Fisico,7
3837B68F,54,rama2,24,Inteligencia,7
3837B68F,54,rama2,28,Control,7
3837B68F,54,rama2,29,Inteligencia,7
3837B68F,54,rama2,32,Presion,9
3837B68F,54,rama2,35,Inteligencia,9
3837B68F,54,rama2,38,Potencia,3
3837B68F,54,rama2,39,Potencia,3
3837B68F,54,rama2,40,Potencia,3
3837B68F,54,rama2,41,Potencia,3
3837B68F,54,rama2,42,Potencia,3
3837B68F,54,rama2,43,Potencia,3
3837B68F,54,rama2,44,Potencia,3
3837B68F,54,rama2,45,Potencia,3
3837B68F,54,rama2,46,Potencia,3
3837B68F,54,rama2,47,Potencia,3
3837B68F,54,rama2,48,Potencia,3
3837B68F,54,rama2,49,Potencia,3
A13EE735,54,tronco,2,Control,6
A13EE735,54,tronco,4,Presion,6
A13EE735,54,tronco,6,Inteligencia,7
A13EE735,54,rama1,9,Presion,6
A13EE735,54,rama1,12,Tecnica,7
A13EE735,54,rama1,15,Potencia,7
A13EE735,54,rama2,18,Fisico,7
A13EE735,54,rama2,19,Tecnica,7
A13EE735,54,rama2,23,Control,7
A13EE735,54,rama2,24,Inteligencia,7
A13EE735,54,rama2,28,Control,7
A13EE735,54,rama2,29,Inteligencia,7
A13EE735,54,rama2,32,Potencia,9
A13EE735,54,rama2,35,Inteligencia,9
A13EE735,54,rama2,38,Potencia,3
A13EE735,54,rama2,39,Potencia,3
A13EE735,54,rama2,40,Potencia,3
A13EE735,54,rama2,41,Potencia,3
A13EE735,54,rama2,42,Potencia,3
A13EE735,54,rama2,43,Potencia,3
A13EE735,54,rama2,44,Potencia,3
A13EE735,54,rama2,45,Potencia,3
A13EE735,54,rama2,46,Potencia,3
A13EE735,54,rama2,47,Potencia,3
A13EE735,54,rama2,48,Potencia,3
A13EE735,54,rama2,49,Potencia,3
BEA3C421,63,tronco,1,Fisico,6
BEA3C421,63,tronco,7,Agilidad,7
BEA3C421,63,rama1,11,Presion,7
BEA3C421,63,rama1,13,Inteligencia,7
BEA3C421,63,rama1,16,Control,7
BEA3C421,63,rama2,19,Agilidad,7
BEA3C421,63,rama2,22,Presion,7
BEA3C421,63,rama2,25,Inteligencia,7
BEA3C421,63,rama2,28,Control,7
BEA3C421,63,rama2,31,Fisico,7
BEA3C421,63,rama2,34,Tecnica,7
BEA3C421,63,rama2,39,Fisico,9
BEA3C421,63,rama2,43,Tecnica,9
BEA3C421,63,rama2,44,Potencia,3
BEA3C421,63,rama2,45,Potencia,3
BEA3C421,63,rama2,46,Potencia,3
BEA3C421,63,rama2,47,Potencia,3
BEA3C421,63,rama2,48,Potencia,3
BEA3C421,63,rama2,49,Potencia,3
BEA3C421,63,rama2,50,Potencia,3
BEA3C421,63,rama2,51,Potencia,3
BEA3C421,63,rama2,52,Potencia,3
BEA3C421,63,rama2,53,Potencia,3
BEA3C421,63,rama2,54,Potencia,3
BEA3C421,63,rama2,55,Potencia,3
BEA3C421,63,rama2,56,Potencia,3
BEA3C421,63,rama2,57,Potencia,3
27AA959B,63,tronco,1,Fisico,6
27AA959B,63,tronco,7,Inteligencia,7
27AA959B,63,rama1,11,Presion,7
27AA959B,63,rama1,13,Agilidad,7
27AA959B,63,rama1,16,Control,7
27AA959B,63,rama2,19,Control,7
27AA959B,63,rama2,22,Fisico,7
27AA959B,63,rama2,25,Inteligencia,7
27AA959B,63,rama2,28,Control,7
27AA959B,63,rama2,31,Control,7
27AA959B,63,rama2,34,Tecnica,7
27AA959B,63,rama2,39,Control,9
27AA959B,63,rama2,43,Tecnica,9
27AA959B,63,rama2,44,Potencia,3
27AA959B,63,rama2,45,Potencia,3
27AA959B,63,rama2,46,Potencia,3
27AA959B,63,rama2,47,Potencia,3
27AA959B,63,rama2,48,Potencia,3
27AA959B,63,rama2,49,Potencia,3
27AA959B,63,rama2,50,Potencia,3
27AA959B,63,rama2,51,Potencia,3
27AA959B,63,rama2,52,Potencia,3
27AA959B,63,rama2,53,Potencia,3
27AA959B,63,rama2,54,Potencia,3
27AA959B,63,rama2,55,Potencia,3
27AA959B,63,rama2,56,Potencia,3
27AA959B,63,rama2,57,Potencia,3
75FF1784,54,tronco,2,Potencia,6
75FF1784,54,tronco,4,Presion,6
75FF1784,54,tronco,6,Control,7
75FF1784,54,rama1,9,Presion,6
75FF1784,54,rama1,12,Tecnica,7
75FF1784,54,rama1,15,Control,7
75FF1784,54,rama2,18,Fisico,7
75FF1784,54,rama2,19,Tecnica,7
75FF1784,54,rama2,23,Potencia,7
75FF1784,54,rama2,25,Inteligencia,7
75FF1784,54,rama2,28,Inteligencia,7
75FF1784,54,rama2,30,Fisico,7
75FF1784,54,rama2,32,Control,9
75FF1784,54,rama2,35,Inteligencia,9
75FF1784,54,rama2,38,Potencia,3
75FF1784,54,rama2,39,Potencia,3
75FF1784,54,rama2,40,Potencia,3
75FF1784,54,rama2,41,Potencia,3
75FF1784,54,rama2,42,Potencia,3
75FF1784,54,rama2,43,Potencia,3
75FF1784,54,rama2,44,Potencia,3
75FF1784,54,rama2,45,Potencia,3
75FF1784,54,rama2,46,Potencia,3
75FF1784,54,rama2,47,Potencia,3
75FF1784,54,rama2,48,Potencia,3
ECF6463E,54,tronco,2,Presion,6
ECF6463E,54,tronco,4,Tecnica,6
ECF6463E,54,tronco,6,Fisico,7
ECF6463E,54,rama1,9,Control,7
ECF6463E,54,rama1,12,Tecnica,7
ECF6463E,54,rama1,15,Presion,7
ECF6463E,54,rama2,18,Control,7
ECF6463E,54,rama2,19,Tecnica,7
ECF6463E,54,rama2,23,Presion,7
ECF6463E,54,rama2,25,Inteligencia,7
ECF6463E,54,rama2,28,Potencia,7
ECF6463E,54,rama2,30,Fisico,7
ECF6463E,54,rama2,32,Fisico,9
ECF6463E,54,rama2,35,Inteligencia,9
ECF6463E,54,rama2,38,Potencia,3
ECF6463E,54,rama2,39,Potencia,3
ECF6463E,54,rama2,40,Potencia,3
ECF6463E,54,rama2,41,Potencia,3
ECF6463E,54,rama2,42,Potencia,3
ECF6463E,54,rama2,43,Potencia,3
ECF6463E,54,rama2,44,Potencia,3
ECF6463E,54,rama2,45,Potencia,3
ECF6463E,54,rama2,46,Potencia,3
ECF6463E,54,rama2,47,Potencia,3
ECF6463E,54,rama2,48,Potencia,3
1116B11E,28,tronco,5,Potencia,3
1116B11E,28,tronco,6,Presion,3
1116B11E,28,rama1,10,Control,5
1116B11E,28,rama1,14,Potencia,7
1116B11E,28,rama1,16,Potencia,10
1116B11E,28,rama2,20,Fisico,5
1116B11E,28,rama2,24,Inteligencia,7
1116B11E,28,rama2,26,Presion,10
4557F423,28,tronco,4,Tecnica,3
4557F423,28,tronco,6,Presion,3
4557F423,28,rama1,10,Control,5
4557F423,28,rama1,14,Tecnica,7
4557F423,28,rama1,16,Control,10
4557F423,28,rama2,20,Fisico,5
4557F423,28,rama2,24,Presion,7
4557F423,28,rama2,26,Presion,10
CD89C154,28,tronco,5,Potencia,3
CD89C154,28,tronco,6,Agilidad,3
CD89C154,28,rama1,10,Control,5
CD89C154,28,rama1,14,Potencia,7
CD89C154,28,rama1,16,Potencia,10
CD89C154,28,rama2,20,Fisico,5
CD89C154,28,rama2,24,Agilidad,7
CD89C154,28,rama2,26,Fisico,10
DE4B9CF2,28,tronco,4,Fisico,3
DE4B9CF2,28,tronco,6,Potencia,3
DE4B9CF2,28,rama1,10,Presion,5
DE4B9CF2,28,rama1,14,Presion,7
DE4B9CF2,28,rama1,16,Presion,10
DE4B9CF2,28,rama2,20,Control,5
DE4B9CF2,28,rama2,24,Potencia,7
DE4B9CF2,28,rama2,26,Potencia,10
CA64B821,28,tronco,5,Fisico,3
CA64B821,28,tronco,6,Potencia,3
CA64B821,28,rama1,10,Fisico,5
CA64B821,28,rama1,14,Agilidad,7
CA64B821,28,rama1,16,Agilidad,10
CA64B821,28,rama2,20,Control,5
CA64B821,28,rama2,24,Potencia,7
CA64B821,28,rama2,26,Control,10
D2E979E1,28,tronco,5,Fisico,3
D2E979E1,28,tronco,6,Control,3
D2E979E1,28,rama1,10,Presion,5
D2E979E1,28,rama1,14,Presion,7
D2E979E1,28,rama1,16,Fisico,10
D2E979E1,28,rama2,20,Inteligencia,5
D2E979E1,28,rama2,24,Tecnica,7
D2E979E1,28,rama2,26,Tecnica,10
B3A13B6D,28,tronco,5,Fisico,3
B3A13B6D,28,tronco,6,Control,3
B3A13B6D,28,rama1,10,Presion,5
B3A13B6D,28,rama1,14,Presion,7
B3A13B6D,28,rama1,16,Fisico,10
B3A13B6D,28,rama2,20,Inteligencia,5
B3A13B6D,28,rama2,24,Tecnica,7
B3A13B6D,28,rama2,26,Tecnica,10
E388B589,28,tronco,5,Tecnica,3
E388B589,28,tronco,6,Control,3
E388B589,28,rama1,10,Tecnica,5
E388B589,28,rama1,14,Inteligencia,7
E388B589,28,rama1,16,Tecnica,10
E388B589,28,rama2,20,Potencia,5
E388B589,28,rama2,24,Control,7
E388B589,28,rama2,26,Control,10
0C540255,28,tronco,5,Fisico,3
0C540255,28,tronco,6,Control,3
0C540255,28,rama1,10,Presion,5
0C540255,28,rama1,14,Inteligencia,7
0C540255,28,rama1,16,Presion,10
0C540255,28,rama2,20,Tecnica,5
0C540255,28,rama2,24,Inteligencia,7
0C540255,28,rama2,26,Tecnica,10
D4CABDB2,28,tronco,5,Fisico,3
D4CABDB2,28,tronco,6,Control,3
D4CABDB2,28,rama1,10,Presion,5
D4CABDB2,28,rama1,14,Inteligencia,7
D4CABDB2,28,rama1,16,Presion,10
D4CABDB2,28,rama2,20,Potencia,5
D4CABDB2,28,rama2,24,Control,7
D4CABDB2,28,rama2,26,Potencia,10
51477164,28,tronco,5,Fisico,3
51477164,28,tronco,6,Control,3
51477164,28,rama1,10,Inteligencia,5
51477164,28,rama1,14,Presion,7
51477164,28,rama1,16,Fisico,10
51477164,28,rama2,20,Inteligencia,5
51477164,28,rama2,24,Tecnica,7
51477164,28,rama2,26,Tecnica,10
9FDBDE1B,28,tronco,5,Fisico,3
9FDBDE1B,28,tronco,6,Control,3
9FDBDE1B,28,rama1,10,Inteligencia,5
9FDBDE1B,28,rama1,14,Presion,7
9FDBDE1B,28,rama1,16,Fisico,10
9FDBDE1B,28,rama2,20,Inteligencia,5
9FDBDE1B,28,rama2,24,Tecnica,7
9FDBDE1B,28,rama2,26,Tecnica,10
ED86BF89,28,tronco,5,Potencia,3
ED86BF89,28,tronco,6,Fisico,3
ED86BF89,28,rama1,10,Presion,5
ED86BF89,28,rama1,14,Inteligencia,7
ED86BF89,28,rama1,16,Presion,10
ED86BF89,28,rama2,20,Control,5
ED86BF89,28,rama2,24,Control,7
