# A que altura (0-100 %) empiezan los hombros en cada busto (NOTAS O-149).
# Lo genera herramientas/construir_hombros.py.
cuerpo,hombro
u020604_20_00,89
u020605_10_00,79
u020605_10_01,79
u020605_20_00,79
u020605_20_01,79
u020606_10_00,73
u020606_10_02,72
u020606_10_10,73
u020606_20_00,73
u020606_20_02,72
u020606_20_10,73
u020607_10_00,74
u020607_10_04,74
u020607_10_10,74
u020607_20_00,74
u020607_20_04,74
u020607_20_10,74
u020608_10_00,82
u020608_10_01,81
u020608_20_00,81
u020608_20_01,81
u020651_10_00,84
u020651_10_01,84
u020651_20_00,84
u020651_20_01,84
u020652_10_00,85
u020652_10_01,86
u020652_20_00,85
u020652_20_01,86
u020653_10_00,91
u020653_20_00,91
u020654_10_00,90
u020654_20_00,90
u020655_10_00,79
u020655_10_01,79
u020655_20_00,79
u020655_20_01,79
u020656_10_00,73
u020656_10_10,73
u020656_20_00,73
u020656_20_10,73
u020657_10_00,74
u020657_10_10,74
u020657_20_00,74
u020657_20_10,74
u020658_10_00,81
u020658_10_01,80
u020658_20_00,81
u020658_20_01,80
u020701_10_00,86
u020701_10_02,85
u020701_10_03,86
u020701_20_00,86
u020701_20_02,85
u020701_20_03,86
u020702_10_00,87
u020702_20_00,87
u020703_10_00,92
u020703_20_00,93
u020704_10_00,91
u020704_20_00,91
u020705_10_00,77
u020705_20_00,77
u020706_10_00,74
u020706_10_02,72
u020706_10_10,74
u020706_20_00,74
u020706_20_02,72
u020706_20_10,74
u020707_10_00,74
u020707_10_04,74
u020707_10_10,73
u020707_20_00,74
u020707_20_04,74
u020707_20_10,73
u020708_10_00,80
u020708_20_00,80
u020711_10_00,84
u020711_20_00,84
u020711_u020701_10_00,84
u020711_u020701_20_00,84
u020711_u021001_10_00,84
u020716_10_00,72
u020716_20_00,72
u020716_u020701_10_00,72
u020716_u020701_20_00,72
u020716_u021001_10_00,72
u020723_10_00,93
u020723_20_00,93
u020724_10_00,91
u020724_20_00,91
u020725_10_00,77
u020725_20_00,77
u020726_10_00,73
u020726_20_00,73
u020727_10_00,73
u020727_10_10,73
u020727_20_00,73
u020727_20_10,73
u020728_10_00,77
u020728_20_00,77
u020751_10_00,86
u020751_20_00,86
u020752_10_00,87
u020752_20_00,87
u020753_10_00,92
u020753_20_00,92
u020754_10_00,91
u020754_20_00,91
u020755_10_00,77
u020755_20_00,77
u020756_10_00,74
u020756_10_10,73
u020756_20_00,74
u020756_20_10,73
u020757_10_00,74
u020757_10_10,73
u020757_20_00,74
u020757_20_10,73
u020758_10_00,80
u020758_20_00,80
u020773_10_00,93
u020773_20_00,93
u020774_10_00,90
u020774_20_00,90
u020775_10_00,77
u020775_20_00,77
u020776_10_00,73
u020776_20_00,73
u020777_10_00,73
u020777_10_10,73
u020777_20_00,73
u020777_20_10,73
u020778_10_00,76
u020778_20_00,76
u020801_10_00,83
u020801_10_02,85
u020801_10_03,83
u020801_20_00,83
u020801_20_02,85
u020801_20_03,83
u020802_10_00,86
u020802_20_00,86
u020803_10_00,90
u020803_20_00,90
u020804_10_00,89
u020804_20_00,90
u020805_10_00,79
u020805_20_00,79
u020806_10_00,74
u020806_10_02,73
u020806_10_10,75
u020806_20_00,74
u020806_20_02,73
u020806_20_10,75
u020807_10_00,74
u020807_10_04,74
u020807_10_10,74
u020807_20_00,74
u020807_20_04,74
u020807_20_10,74
u020808_10_00,81
u020808_20_00,81
u020851_10_00,84
u020851_20_00,84
u020852_10_00,85
u020852_20_00,85
u020853_10_00,91
u020853_20_00,91
u020854_10_00,89
u020854_20_00,90
u020855_10_00,79
u020855_20_00,79
u020856_10_00,75
u020856_10_10,75
u020856_20_00,75
u020856_20_10,75
u020857_10_00,74
u020857_10_10,74
u020857_20_00,74
u020857_20_10,74
u020858_10_00,81
u020858_20_00,81
u020901_10_00,83
u020901_10_01,83
u020901_10_02,85
u020901_10_03,83
u020901_20_00,83
u020901_20_01,83
u020901_20_02,85
u020901_20_03,83
u020902_10_00,87
u020902_10_01,87
u020902_20_00,86
u020902_20_01,87
u020903_10_00,90
u020903_20_00,90
u020904_10_00,89
u020904_20_00,89
u020905_10_00,79
u020905_10_01,79
u020905_20_00,79
u020905_20_01,79
u020906_10_00,73
u020906_10_02,72
u020906_10_10,73
u020906_20_00,73
u020906_20_02,72
u020906_20_10,73
u020907_10_00,74
u020907_10_04,74
u020907_10_10,74
u020907_20_00,74
u020907_20_04,74
u020907_20_10,74
u020908_10_00,80
u020908_10_01,81
u020908_20_00,81
u020908_20_01,81
u020951_10_00,84
u020951_10_01,84
u020951_20_00,84
u020951_20_01,84
u020952_10_00,86
u020952_10_01,86
u020952_20_00,85
u020952_20_01,86
u020953_10_00,91
u020953_20_00,91
u020954_10_00,89
u020954_20_00,89
u020955_10_00,79
u020955_10_01,79
u020955_20_00,79
u020955_20_01,79
u020956_10_00,73
u020956_10_10,73
u020956_20_00,73
u020956_20_10,73
u020957_10_00,74
u020957_10_10,74
u020957_20_00,74
u020957_20_10,74
u020958_10_00,80
u020958_10_01,80
u020958_20_00,81
u020958_20_01,80
u021001_10_00,86
u021001_10_02,85
u021002_10_00,87
u021003_10_00,93
u021004_10_00,90
u021005_10_00,77
u021006_10_00,74
u021006_10_02,72
u021006_10_10,74
u021007_10_00,74
u021007_10_10,73
u021008_10_00,80
u021011_10_00,84
u021016_10_00,72
u021023_10_00,93
u021024_10_00,91
u021025_10_00,77
u021026_10_00,73
u021027_10_00,73
u021027_10_10,73
u021028_10_00,77
u021051_10_00,86
u021052_10_00,87
u021053_10_00,92
u021054_10_00,90
u021055_10_00,77
u021056_10_00,73
u021056_10_10,74
u021057_10_00,74
u021057_10_10,73
u021058_10_00,80
u021073_10_00,93
u021074_10_00,90
u021075_10_00,77
u021076_10_00,73
u021077_10_00,73
u021077_10_10,73
u021078_10_00,76
u021201_10_00,81
u021201_20_00,81
u021202_11_00,83
u021202_21_00,83
u021203_10_00,95
u021203_20_00,95
u021204_10_00,91
u021204_20_00,91
u021205_10_00,80
u021205_20_00,80
u021206_10_00,68
u021206_10_10,68
u021206_20_00,68
u021206_20_10,68
u021207_10_00,68
u021207_10_10,68
u021207_20_00,68
u021207_20_10,68
u021208_10_00,73
u021208_20_00,73
u021223_11_00,94
u021223_21_00,94
u021224_11_00,89
u021224_21_00,89
u021225_11_00,79
u021225_21_00,79
u021226_11_00,70
u021226_21_00,70
u021227_11_00,74
u021227_11_10,74
u021227_21_00,74
u021227_21_10,74
u021228_11_00,77
u021228_21_00,77
u021251_10_00,81
u021251_20_00,81
u021252_10_00,84
u021252_20_00,84
u021253_10_00,94
u021253_20_00,94
u021254_10_00,91
u021254_20_00,91
u021255_10_00,80
u021255_20_00,80
u021256_10_00,66
u021256_10_10,66
u021256_20_00,66
u021256_20_10,66
u021257_10_00,70
u021257_10_10,70
u021257_20_00,70
u021257_20_10,70
u021258_10_00,73
u021258_20_00,73
u021301_10_00,84
u021301_20_00,84
u021302_10_00,87
u021302_20_00,87
u021303_10_00,93
u021303_20_00,93
u021304_10_00,91
u021304_20_00,91
u021305_10_00,79
u021305_20_00,79
u021306_10_00,75
u021306_10_10,75
u021306_20_00,75
u021306_20_10,75
u021307_10_00,74
u021307_10_10,74
u021307_20_00,74
u021307_20_10,74
u021308_10_00,81
u021308_20_00,81
u021351_10_00,84
u021351_20_00,84
u021352_10_00,87
u021352_20_00,87
u021353_10_00,93
u021353_20_00,93
u021354_10_00,91
u021354_20_00,91
u021355_10_00,79
u021355_20_00,79
u021356_10_00,75
u021356_10_10,75
u021356_20_00,75
u021356_20_10,75
u021357_10_00,74
u021357_10_10,74
u021357_20_00,74
u021357_20_10,74
u021358_10_00,81
u021358_20_00,81
u021401_10_00,84
u021401_10_01,84
u021401_20_00,84
u021401_20_01,84
u021402_10_00,86
u021402_10_01,86
u021402_20_00,86
u021402_20_01,86
u021403_10_00,92
u021403_20_00,92
u021404_10_00,90
u021404_20_00,90
u021405_10_00,79
u021405_10_01,79
u021405_20_00,79
u021405_20_01,79
u021406_10_00,73
u021406_10_10,73
u021406_20_00,73
u021406_20_10,73
u021407_10_00,74
u021407_10_10,74
u021407_20_00,74
u021407_20_10,74
u021408_10_00,81
u021408_10_01,79
u021408_20_00,81
u021408_20_01,79
u021451_10_00,80
u021451_10_01,80
u021451_20_00,80
u021451_20_01,80
u021452_10_00,82
u021452_10_01,82
u021452_20_00,82
u021452_20_01,82
u021453_10_00,91
u021453_20_00,91
u021454_10_00,90
u021454_20_00,90
u021455_10_00,77
u021455_10_01,77
u021455_20_00,77
u021455_20_01,77
u021456_10_00,73
u021456_10_10,73
u021456_20_00,73
u021456_20_10,73
u021457_10_00,73
u021457_10_10,73
u021457_20_00,73
u021457_20_10,73
u021458_10_00,80
u021458_10_01,80
u021458_20_00,80
u021458_20_01,80
u021501_10_00,83
u021501_10_02,81
u021501_10_03,83
u021501_20_00,83
u021501_20_02,81
u021501_20_03,83
u021502_10_00,87
u021502_20_00,87
u021503_10_00,90
u021503_20_00,90
u021504_10_00,89
u021504_20_00,89
u021505_10_00,79
u021505_20_00,79
u021506_10_00,74
u021506_10_02,73
u021506_10_10,75
u021506_20_00,74
u021506_20_02,73
u021506_20_10,75
u021507_10_00,74
u021507_10_04,74
u021507_10_10,74
u021507_20_00,74
u021507_20_04,74
u021507_20_10,74
u021508_10_00,82
u021508_20_00,81
u021511_10_00,84
u021511_20_00,84
u021511_u021501_10_00,84
u021511_u021501_20_00,84
u021516_10_00,73
u021516_20_00,73
u021516_u021501_10_00,73
u021516_u021501_20_00,73
u021542_10_00,88
u021542_20_00,88
u021551_10_00,78
u021551_20_00,78
u021552_10_00,79
u021552_20_00,79
u021553_10_00,91
u021553_20_00,91
u021554_10_00,90
u021554_20_00,90
u021555_10_00,79
u021555_20_00,79
u021556_10_00,74
u021556_10_10,74
u021556_20_00,74
u021556_20_10,74
u021557_10_00,74
u021557_10_10,74
u021557_20_00,74
u021557_20_10,74
u021558_10_00,81
u021558_20_00,81
u021592_10_00,79
u021592_20_00,79
u021601_10_00,83
u021601_10_01,83
u021601_10_02,81
u021601_10_03,83
u021601_20_00,83
u021601_20_01,83
u021601_20_02,81
u021601_20_03,83
u021602_10_00,85
u021602_10_01,85
u021602_20_00,85
u021602_20_01,85
u021603_10_00,90
u021603_20_00,90
u021604_10_00,89
u021604_20_00,89
u021605_10_00,79
u021605_10_01,79
u021605_20_00,79
u021605_20_01,79
u021606_10_00,73
u021606_10_02,73
u021606_10_10,73
u021606_20_00,73
u021606_20_02,73
u021606_20_10,73
u021607_10_00,74
u021607_10_04,74
u021607_10_10,74
u021607_20_00,74
u021607_20_04,74
u021607_20_10,74
u021608_10_00,81
u021608_10_01,81
u021608_20_00,81
u021608_20_01,81
u021611_10_00,84
u021611_20_00,84
u021611_u021601_10_00,84
u021611_u021601_20_00,84
u021616_10_00,72
u021616_20_00,72
u021616_u021601_10_00,72
u021616_u021601_20_00,72
u021642_10_00,86
u021642_20_00,86
u021651_10_00,80
u021651_10_01,80
u021651_20_00,80
u021651_20_01,80
u021652_10_00,82
u021652_10_01,82
u021652_20_00,82
u021652_20_01,82
u021653_10_00,91
u021653_20_00,92
u021654_10_00,90
u021654_20_00,89
u021655_10_00,77
u021655_10_01,77
u021655_20_00,77
u021655_20_01,77
u021656_10_00,73
u021656_10_10,73
u021656_20_00,73
u021656_20_10,73
u021657_10_00,73
u021657_10_10,73
u021657_20_00,73
u021657_20_10,73
u021658_10_00,80
u021658_10_01,80
u021658_20_00,80
u021658_20_01,80
u021692_10_00,82
u021692_20_00,82
u021701_10_00,83
u021701_10_01,83
u021701_20_00,83
u021701_20_01,83
u021702_10_00,87
u021702_10_01,87
u021702_20_00,87
u021702_20_01,87
u021703_10_00,93
u021703_20_00,93
u021704_10_00,94
u021704_20_00,94
u021705_10_00,79
u021705_10_01,79
u021705_20_00,79
u021705_20_01,79
u021706_10_00,73
u021706_10_10,73
u021706_20_00,73
u021706_20_10,73
u021707_10_00,74
u021707_10_10,74
u021707_20_00,74
u021707_20_10,74
u021708_10_00,78
u021708_10_01,81
u021708_20_00,78
u021708_20_01,81
u021751_10_00,84
u021751_10_01,84
u021751_20_00,84
u021751_20_01,84
u021752_10_00,86
u021752_10_01,86
u021752_20_00,85
u021752_20_01,86
u021753_10_00,100
u021753_20_00,100
u021754_10_00,100
u021754_20_00,100
u021755_10_00,79
u021755_10_01,79
u021755_20_00,79
u021755_20_01,79
u021756_10_00,73
u021756_10_10,73
u021756_20_00,73
u021756_20_10,73
u021757_10_00,74
u021757_10_10,74
u021757_20_00,74
u021757_20_10,74
u021758_10_00,77
u021758_10_01,80
u021758_20_00,77
u021758_20_01,80
u021801_10_00,80
u021801_20_00,80
u021802_10_00,87
u021802_20_00,87
u021803_10_00,95
u021803_20_00,95
u021804_10_00,94
u021804_20_00,94
u021805_10_00,77
u021805_20_00,77
u021806_10_00,76
u021806_10_10,73
u021806_20_00,76
u021806_20_10,73
u021807_10_00,75
u021807_10_10,75
u021807_20_00,75
u021807_20_10,75
u021808_10_00,81
u021808_20_00,81
u021811_u021801_10_00,84
u021811_u021801_20_00,84
u021816_u021801_10_00,71
u021816_u021801_20_00,71
u021851_10_00,80
u021851_20_00,80
u021852_10_00,87
u021852_20_00,88
u021853_10_00,100
u021853_20_00,100
u021854_10_00,99
u021854_20_00,99
u021855_10_00,77
u021855_20_00,77
u021856_10_00,76
u021856_10_10,73
u021856_20_00,76
u021856_20_10,73
u021857_10_00,75
u021857_10_10,75
u021857_20_00,75
u021857_20_10,75
u021858_10_00,81
u021858_20_00,81
u027101_10_00,82
u027105_10_00,79
u027107_10_00,74
u027107_10_10,74
u027201_10_00,82
u027203_10_00,90
u027203_20_00,90
u027301_10_00,83
u027305_10_00,80
u027401_10_00,71
u027403_10_00,89
u027405_10_00,65
u030101_10_00,83
u030101_10_02,80
u030101_10_03,83
u030101_20_00,83
u030101_20_02,80
u030101_20_03,83
u030102_10_00,87
u030102_20_00,87
u030103_10_00,90
u030103_20_00,96
u030104_10_00,89
u030104_20_00,94
u030105_10_00,79
u030105_20_00,79
u030106_10_00,75
u030106_10_02,74
u030106_10_10,75
u030106_20_00,75
u030106_20_02,74
u030106_20_10,75
u030107_10_00,76
u030107_10_04,74
u030107_10_10,74
u030107_20_00,74
u030107_20_04,74
u030107_20_10,76
u030108_10_00,81
u030108_20_00,82
u030151_10_00,84
u030151_20_00,84
u030152_10_00,85
u030152_20_00,86
u030153_10_00,91
u030153_20_00,100
u030154_10_00,90
u030154_20_00,98
u030155_10_00,79
u030155_20_00,79
u030156_10_00,75
u030156_10_10,75
u030156_20_00,75
u030156_20_10,75
u030157_10_00,76
u030157_10_10,74
u030157_20_00,74
u030157_20_10,76
u030158_10_00,81
u030158_20_00,81
u030201_10_00,84
u030201_20_00,84
u030202_10_00,85
u030202_20_00,85
u030203_10_00,91
u030203_20_00,91
u030204_10_00,90
u030204_20_00,89
u030205_10_00,79
u030205_20_00,79
u030206_10_00,74
u030206_10_10,75
u030206_20_00,74
u030206_20_10,75
u030207_10_00,74
u030207_10_10,74
u030207_20_00,74
u030207_20_10,74
u030208_10_00,81
u030208_20_00,81
u030251_10_00,84
u030251_10_01,84
u030251_20_00,84
u030251_20_01,84
u030252_10_00,85
u030252_10_01,86
u030252_20_00,85
u030252_20_01,86
u030253_10_00,91
u030253_20_00,91
u030254_10_00,90
u030254_20_00,89
u030255_10_00,79
u030255_10_01,79
u030255_20_00,79
u030255_20_01,79
u030256_10_00,73
u030256_10_10,73
u030256_20_00,73
u030256_20_10,73
u030257_10_00,74
u030257_10_10,74
u030257_20_00,74
u030257_20_10,74
u030258_10_00,81
u030258_10_01,80
u030258_20_00,81
u030258_20_01,80
u03030080,87
u030301_10_00,83
u030301_10_02,85
u030301_10_03,83
u030301_20_00,83
u030301_20_02,85
u030301_20_03,83
u030302_10_00,86
u030302_20_00,86
u030303_10_00,90
u030303_20_00,90
u030304_10_00,90
u030304_20_00,90
u030305_10_00,79
u030305_20_00,79
u030306_10_00,75
u030306_10_02,73
u030306_10_10,75
u030306_20_00,75
u030306_20_02,73
u030306_20_10,75
u030307_10_00,74
u030307_10_04,74
u030307_10_10,74
u030307_20_00,74
u030307_20_04,74
u030307_20_10,74
u030308_10_00,81
u030308_20_00,81
u030351_10_00,84
u030351_20_00,84
u030352_10_00,86
u030352_20_00,85
u030353_10_00,91
u030353_20_00,91
u030354_10_00,90
u030354_20_00,90
u030355_10_00,79
u030355_20_00,79
u030356_10_00,75
u030356_10_10,75
u030356_20_00,75
u030356_20_10,75
u030357_10_00,74
u030357_10_10,74
u030357_20_00,74
u030357_20_10,74
u030358_10_00,81
u030358_20_00,81
u03039500,80
u030401_10_00,83
u030401_10_01,83
u030401_10_02,85
u030401_10_03,83
u030401_20_00,83
u030401_20_01,83
u030401_20_02,85
u030401_20_03,83
u030402_10_00,87
u030402_10_01,87
u030402_20_00,86
u030402_20_01,87
u030403_10_00,90
u030403_20_00,90
u030404_10_00,89
u030404_20_00,89
u030405_10_00,79
u030405_10_01,79
u030405_20_00,79
u030405_20_01,79
u030406_10_00,73
u030406_10_02,72
u030406_10_10,73
u030406_20_00,73
u030406_20_02,72
u030406_20_10,73
u030407_10_00,74
u030407_10_04,74
u030407_10_10,74
u030407_20_00,74
u030407_20_04,74
u030407_20_10,74
u030408_10_00,81
u030408_10_01,81
u030408_20_00,81
u030408_20_01,81
u030451_10_00,84
u030451_20_00,84
u030452_10_00,86
u030452_20_00,85
u030453_10_00,91
u030453_20_00,91
u030454_10_00,89
u030454_20_00,90
u030455_10_00,79
u030455_20_00,79
u030456_10_00,75
u030456_10_10,75
u030456_20_00,75
u030456_20_10,75
u030457_10_00,74
u030457_10_10,74
u030457_20_00,74
u030457_20_10,74
u030458_10_00,81
u030458_20_00,81
u030501_10_00,83
u030501_10_02,85
u030501_10_03,83
u030501_20_00,83
u030501_20_02,85
u030501_20_03,83
u030502_10_00,86
u030502_20_00,86
u030503_10_00,90
u030503_20_00,90
u030504_10_00,89
u030504_20_00,90
u030505_10_00,79
u030505_20_00,79
u030506_10_00,74
u030506_10_02,73
u030506_10_10,75
u030506_20_00,74
u030506_20_02,73
u030506_20_10,75
u030507_10_00,74
u030507_10_04,74
u030507_10_10,74
u030507_20_00,74
u030507_20_04,74
u030507_20_10,74
u030508_10_00,81
u030508_20_00,81
u030551_10_00,84
u030551_20_00,84
u030552_10_00,86
u030552_20_00,86
u030553_10_00,91
u030553_20_00,91
u030554_10_00,89
u030554_20_00,90
u030555_10_00,79
u030555_20_00,79
u030556_10_00,75
u030556_10_10,75
u030556_20_00,75
u030556_20_10,75
u030557_10_00,74
u030557_10_10,74
u030557_20_00,74
u030557_20_10,74
u030558_10_00,81
u030558_20_00,81
u030601_10_00,84
u030601_20_00,84
u030602_10_00,86
u030602_20_00,86
u030603_10_00,91
u030603_20_00,91
u030604_10_00,90
u030604_20_00,89
u030605_10_00,79
u030605_20_00,79
u030606_10_00,74
u030606_10_10,75
u030606_20_00,74
u030606_20_10,75
u030607_10_00,74
u030607_10_10,74
u030607_20_00,74
u030607_20_10,74
u030608_10_00,81
u030608_20_00,81
u030651_10_00,84
u030651_20_00,84
u030652_10_00,86
u030652_20_00,86
u030653_10_00,91
u030653_20_00,91
u030654_10_00,90
u030654_20_00,89
u030655_10_00,79
u030655_20_00,79
u030656_10_00,75
u030656_10_10,75
u030656_20_00,75
u030656_20_10,75
u030657_10_00,74
u030657_10_10,74
u030657_20_00,74
u030657_20_10,74
u030658_10_00,81
u030658_20_00,81
u030701_10_00,84
u030701_10_01,84
u030701_20_00,84
u030701_20_01,84
u030702_10_00,87
u030702_10_01,87
u030702_20_00,87
u030702_20_01,87
u030703_10_00,91
u030703_20_00,91
u030704_10_00,90
u030704_20_00,90
u030705_10_00,79
u030705_10_01,79
u030705_20_00,79
u030705_20_01,79
u030706_10_00,73
u030706_10_10,73
u030706_20_00,73
u030706_20_10,73
u030707_10_00,74
u030707_10_10,74
u030707_20_00,74
u030707_20_10,74
u030708_10_00,81
u030708_10_01,80
u030708_20_00,81
u030708_20_01,80
u030751_10_00,84
u030751_10_01,84
u030751_20_00,84
u030751_20_01,84
u030752_10_00,87
u030752_10_01,87
u030752_20_00,87
u030752_20_01,87
u030753_10_00,91
u030753_20_00,91
u030754_10_00,90
u030754_20_00,90
u030755_10_00,79
u030755_10_01,79
u030755_20_00,79
u030755_20_01,79
u030756_10_00,73
u030756_10_10,73
u030756_20_00,73
u030756_20_10,73
u030757_10_00,74
u030757_10_10,74
u030757_20_00,74
u030757_20_10,74
u030758_10_00,81
u030758_10_01,80
u030758_20_00,81
u030758_20_01,80
u030801_10_00,83
u030801_10_02,85
u030801_10_03,83
u030801_20_00,83
u030801_20_02,85
u030801_20_03,83
u030802_10_00,87
u030802_20_00,86
u030803_10_00,90
u030803_20_00,90
u030804_10_00,89
u030804_20_00,89
u030805_10_00,79
u030805_20_00,79
u030806_10_00,74
u030806_10_02,73
u030806_10_10,75
u030806_20_00,75
u030806_20_02,73
u030806_20_10,75
u030807_10_00,74
u030807_10_04,74
u030807_10_10,74
u030807_20_00,74
u030807_20_04,74
u030807_20_10,74
u030808_10_00,81
u030808_20_00,81
u030851_10_00,84
u030851_10_01,84
u030851_20_00,84
u030851_20_01,84
u030852_10_00,86
u030852_10_01,86
u030852_20_00,86
u030852_20_01,86
u030853_10_00,91
u030853_20_00,91
u030854_10_00,89
u030854_20_00,89
u030855_10_00,79
u030855_10_01,79
u030855_20_00,79
u030855_20_01,79
u030856_10_00,73
u030856_10_10,73
u030856_20_00,73
u030856_20_10,73
u030857_10_00,74
u030857_10_10,74
u030857_20_00,74
u030857_20_10,74
u030858_10_00,81
u030858_10_01,80
u030858_20_00,81
u030858_20_01,80
u030901_10_00,83
u030901_10_01,83
u030901_10_02,85
u030901_10_03,83
u030901_20_00,83
u030901_20_01,83
u030901_20_02,85
u030901_20_03,83
u030902_10_00,87
u030902_10_01,87
u030902_20_00,87
u030902_20_01,87
u030903_10_00,90
u030903_20_00,90
u030904_10_00,89
u030904_20_00,89
u030905_10_00,79
u030905_10_01,79
u030905_20_00,79
u030905_20_01,79
u030906_10_00,73
u030906_10_02,72
u030906_10_10,73
u030906_20_00,73
u030906_20_02,72
u030906_20_10,73
u030907_10_00,74
u030907_10_04,74
u030907_10_10,74
u030907_20_00,74
u030907_20_04,74
u030907_20_10,74
u030908_10_00,81
u030908_10_01,81
u030908_20_00,81
u030908_20_01,81
u030951_10_00,84
u030951_10_01,84
u030951_20_00,84
u030951_20_01,84
u030952_10_00,86
u030952_10_01,86
u030952_20_00,86
u030952_20_01,86
u030953_10_00,91
u030953_20_00,91
u030954_10_00,89
u030954_20_00,89
u030955_10_00,79
u030955_10_01,79
u030955_20_00,79
u030955_20_01,79
u030956_10_00,73
u030956_10_10,73
u030956_20_00,73
u030956_20_10,73
u030957_10_00,74
u030957_10_10,74
u030957_20_00,74
u030957_20_10,74
u030958_10_00,81
u030958_10_01,80
u030958_20_00,81
u030958_20_01,80
u031001_10_00,84
u031001_10_02,81
u031001_10_03,83
u031001_20_00,84
u031001_20_02,81
u031001_20_03,83
u031002_10_00,85
u031002_20_00,85
u031003_10_00,92
u031003_20_00,92
u031004_10_00,91
u031004_20_00,91
u031005_10_00,79
u031005_20_00,79
u031006_10_00,75
u031006_10_02,73
u031006_10_10,75
u031006_20_00,75
u031006_20_02,73
u031006_20_10,75
u031007_10_00,74
u031007_10_04,74
u031007_10_10,74
u031007_20_00,74
u031007_20_04,74
u031007_20_10,74
u031008_10_00,81
u031008_20_00,81
u031011_10_00,84
u031011_20_00,84
u031011_u031001_10_00,84
u031011_u031001_20_00,84
u031016_10_00,73
u031016_20_00,74
u031016_u031001_10_00,73
u031016_u031001_20_00,73
u031042_10_00,86
u031042_20_00,86
u031051_10_00,84
u031051_20_00,84
u031052_10_00,85
u031052_20_00,85
u031053_10_00,93
u031053_20_00,93
u031054_10_00,91
u031054_20_00,91
u031055_10_00,79
u031055_20_00,79
u031056_10_00,75
u031056_10_10,75
u031056_20_00,75
u031056_20_10,75
u031057_10_00,74
u031057_10_10,74
u031057_20_00,74
u031057_20_10,74
u031058_10_00,81
u031058_20_00,81
u031092_10_00,85
u031092_20_00,85
u031101_10_00,84
u031101_10_01,84
u031101_20_00,84
u031101_20_01,84
u031102_10_00,87
u031102_10_01,87
u031102_20_00,86
u031102_20_01,86
u031103_10_00,91
u031103_20_00,91
u031104_10_00,90
u031104_20_00,89
u031105_10_00,79
u031105_10_01,79
u031105_20_00,79
u031105_20_01,79
u031106_10_00,73
u031106_10_10,73
u031106_20_00,73
u031106_20_10,73
u031107_10_00,74
u031107_10_10,74
u031107_20_00,74
u031107_20_10,74
u031108_10_00,81
u031108_10_01,80
u031108_20_00,81
u031108_20_01,80
u031151_10_00,84
u031151_10_01,84
u031151_20_00,84
u031151_20_01,84
u031152_10_00,87
u031152_10_01,87
u031152_20_00,87
u031152_20_01,87
u031153_10_00,91
u031153_20_00,91
u031154_10_00,90
