# Pasivas candidatas de cada personaje para las ranuras 1 y 2.
# Leido de las tablas de sorteo del juego, NO observado de la partida.
# Acierto medido contra la partida de Aaron: 94,1% en jugadores normales.
# Los marcados 'fijas_de_historia' llevan pasivas fijas y no siguen el sorteo.
# Lo genera herramientas/construir_pool_pasivas.py.
identidad,personaje,equipo,posicion,ranuras,pasiva_id,pasiva,fijas_de_historia
C6284129,Milo Rankin,Northbright,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
C6284129,Milo Rankin,Northbright,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
DF337068,Taliesin Greenhunt,Northbright,MED,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
DF337068,Taliesin Greenhunt,Northbright,MED,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
DF337068,Taliesin Greenhunt,Northbright,MED,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
DF337068,Taliesin Greenhunt,Northbright,MED,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
DF337068,Taliesin Greenhunt,Northbright,MED,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
F41E23AB,Bodhi Field,Northbright,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
F41E23AB,Bodhi Field,Northbright,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
F41E23AB,Bodhi Field,Northbright,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
F41E23AB,Bodhi Field,Northbright,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
F41E23AB,Bodhi Field,Northbright,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
F41E23AB,Bodhi Field,Northbright,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
F41E23AB,Bodhi Field,Northbright,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
ED0512EA,Hawky Savard,Northbright,MED,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
ED0512EA,Hawky Savard,Northbright,MED,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
ED0512EA,Hawky Savard,Northbright,MED,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
ED0512EA,Hawky Savard,Northbright,MED,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
ED0512EA,Hawky Savard,Northbright,MED,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
ED0512EA,Hawky Savard,Northbright,MED,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
ED0512EA,Hawky Savard,Northbright,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
ED0512EA,Hawky Savard,Northbright,MED,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
6A9D0E25,Chase Winthrop,Northbright,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
73863F64,Everett Shipman,Northbright,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
73863F64,Everett Shipman,Northbright,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
73863F64,Everett Shipman,Northbright,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
73863F64,Everett Shipman,Northbright,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
73863F64,Everett Shipman,Northbright,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
73863F64,Everett Shipman,Northbright,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
73863F64,Everett Shipman,Northbright,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
A386EE1A,Denzel Harvest,Northbright,DEL,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
BA9DDF5B,Conley Quiver,Northbright,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
91B08C98,Armin Marshall,Northbright,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
91B08C98,Armin Marshall,Northbright,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
91B08C98,Armin Marshall,Northbright,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
91B08C98,Armin Marshall,Northbright,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
88ABBDD9,Hugh Pronghorn,Northbright,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
88ABBDD9,Hugh Pronghorn,Northbright,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
88ABBDD9,Hugh Pronghorn,Northbright,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
88ABBDD9,Hugh Pronghorn,Northbright,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
88ABBDD9,Hugh Pronghorn,Northbright,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
88ABBDD9,Hugh Pronghorn,Northbright,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
C7EA2B1E,Peake Fletcher,Northbright,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
DEF11A5F,Sentry Scarborough,Northbright,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
F5DC499C,Autry Rogers,Northbright,DEF,1-2,AAC852B1,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
F5DC499C,Autry Rogers,Northbright,DEF,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
F5DC499C,Autry Rogers,Northbright,DEF,1-2,127784FB,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
F5DC499C,Autry Rogers,Northbright,DEF,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
F5DC499C,Autry Rogers,Northbright,DEF,1-2,1AE1328C,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
F5DC499C,Autry Rogers,Northbright,DEF,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
BD947787,Raz Pond,Northbright,MED,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
BD947787,Raz Pond,Northbright,MED,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
BD947787,Raz Pond,Northbright,MED,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
BD947787,Raz Pond,Northbright,MED,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
BD947787,Raz Pond,Northbright,MED,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
BD947787,Raz Pond,Northbright,MED,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
BD947787,Raz Pond,Northbright,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
BD947787,Raz Pond,Northbright,MED,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
A48F46C6,Neil Turner,Northbright,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
A48F46C6,Neil Turner,Northbright,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
A48F46C6,Neil Turner,Northbright,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
A48F46C6,Neil Turner,Northbright,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
A48F46C6,Neil Turner,Northbright,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
A48F46C6,Neil Turner,Northbright,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
871F0DCC,Lilac Tausend,<MNT:NAGUMOHARA>,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
871F0DCC,Lilac Tausend,<MNT:NAGUMOHARA>,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
871F0DCC,Lilac Tausend,<MNT:NAGUMOHARA>,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
871F0DCC,Lilac Tausend,<MNT:NAGUMOHARA>,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
871F0DCC,Lilac Tausend,<MNT:NAGUMOHARA>,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
871F0DCC,Lilac Tausend,<MNT:NAGUMOHARA>,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
CBDA4F65,Juno Hundertmark,<MNT:NAGUMOHARA>,DEF,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
CBDA4F65,Juno Hundertmark,<MNT:NAGUMOHARA>,DEF,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
CBDA4F65,Juno Hundertmark,<MNT:NAGUMOHARA>,DEF,1-2,7F868E34,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
CBDA4F65,Juno Hundertmark,<MNT:NAGUMOHARA>,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
CBDA4F65,Juno Hundertmark,<MNT:NAGUMOHARA>,DEF,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
CBDA4F65,Juno Hundertmark,<MNT:NAGUMOHARA>,DEF,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
DE4F15A6,Edwin Grove,<MNT:NAGUMOHARA>,POR,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
DE4F15A6,Edwin Grove,<MNT:NAGUMOHARA>,POR,1-2,21005B1B,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
DE4F15A6,Edwin Grove,<MNT:NAGUMOHARA>,POR,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
DE4F15A6,Edwin Grove,<MNT:NAGUMOHARA>,POR,1-2,38C0FBBB,PP del equipo [CPASSIVE01]+<VALUE> %[C],
6245E74A,Edgard Loathe,West Manor,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
6245E74A,Edgard Loathe,West Manor,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
6245E74A,Edgard Loathe,West Manor,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
6245E74A,Edgard Loathe,West Manor,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
6245E74A,Edgard Loathe,West Manor,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
6245E74A,Edgard Loathe,West Manor,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
E5DDFB85,Flanko Midspringle,West Manor,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
E5DDFB85,Flanko Midspringle,West Manor,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
E5DDFB85,Flanko Midspringle,West Manor,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
E5DDFB85,Flanko Midspringle,West Manor,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
E5DDFB85,Flanko Midspringle,West Manor,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
E5DDFB85,Flanko Midspringle,West Manor,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
0629224E,Berdy Caster,West Manor,DEL,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
0629224E,Berdy Caster,West Manor,DEL,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
0629224E,Berdy Caster,West Manor,DEL,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
0629224E,Berdy Caster,West Manor,DEL,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
0629224E,Berdy Caster,West Manor,DEL,1-2,0F096EFC,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo contrario,
0629224E,Berdy Caster,West Manor,DEL,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
2CC61BBA,Ernesta Beauregard,West Manor,MED,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
7B5ED60B,Moby Tidbitt,West Manor,MED,1-2,4467E7A3,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
7B5ED60B,Moby Tidbitt,West Manor,MED,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
7B5ED60B,Moby Tidbitt,West Manor,MED,1-2,A3D9E511,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
7B5ED60B,Moby Tidbitt,West Manor,MED,1-2,91293B26,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
7B5ED60B,Moby Tidbitt,West Manor,MED,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
7B5ED60B,Moby Tidbitt,West Manor,MED,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
507385C8,Laymark Starwyn,West Manor,MED,1-2,13F0852C,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
507385C8,Laymark Starwyn,West Manor,MED,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
507385C8,Laymark Starwyn,West Manor,MED,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
507385C8,Laymark Starwyn,West Manor,MED,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
507385C8,Laymark Starwyn,West Manor,MED,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
507385C8,Laymark Starwyn,West Manor,MED,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
35DD2AFB,Drever Olflaire,West Manor,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
35DD2AFB,Drever Olflaire,West Manor,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
35DD2AFB,Drever Olflaire,West Manor,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
35DD2AFB,Drever Olflaire,West Manor,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
35DD2AFB,Drever Olflaire,West Manor,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,2811ECBB,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,4D765003,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de la misma posición,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,C6BE59A9,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintas posiciones,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,F44E879E,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,F17AFB5C,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] en campo propio,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,D2D1040E,Valor de foco del equipo [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
341F40CC,Edvan Trodden,West Manor,DEF,1-2,26292E5B,Enfriamiento de supertécnicas propias [CPASSIVE01]-<VALUE> %[C],
FCC6CAC4,Rutheo Wheyston,West Manor,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
FCC6CAC4,Rutheo Wheyston,West Manor,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
FCC6CAC4,Rutheo Wheyston,West Manor,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
FCC6CAC4,Rutheo Wheyston,West Manor,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
FCC6CAC4,Rutheo Wheyston,West Manor,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
1F32130F,Looke Raundoff,West Manor,DEF,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
1F32130F,Looke Raundoff,West Manor,DEF,1-2,CCF91491,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
1F32130F,Looke Raundoff,West Manor,DEF,1-2,A1A90166,"Cuando un jugador de otro elemento está cerca, \\nvalor propio de foco [CPASSIVE01]+<VALUE> %[C]",
1F32130F,Looke Raundoff,West Manor,DEF,1-2,B86D6C61,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] en campo propio,
1F32130F,Looke Raundoff,West Manor,DEF,1-2,539A23C0,Valor propio de foco [CPASSIVE01]+<VALUE> %[C] \\ncuando se está fuera del área,
4968B489,Dax Prescott,West Manor,POR,1-2,76973994,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
4968B489,Dax Prescott,West Manor,POR,1-2,CFAFEE09,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,
4968B489,Dax Prescott,West Manor,POR,1-2,77103843,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,
4968B489,Dax Prescott,West Manor,POR,1-2,C739587E,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores cercanos,
4968B489,Dax Prescott,West Manor,POR,1-2,F95C7778,"Cuando un jugador del mismo elemento está cerca, \\nvalor propio de disputa [CPASSIVE01]+<VALUE> %[C]",
4968B489,Dax Prescott,West Manor,POR,1-2,940C628F,Valor propio de disputa [CPASSIVE01]+<VALUE> %[C] en campo propio,
