# Nombres sacados de los ficheros del propio juego.
# id = los 4 bytes tal y como aparecen en la partida.
# Lo genera herramientas/construir_nombres_es.py.
id,categoria,nombre_es,nombre_en
904879D8,supertecnica,Patada canguro,Kangaroo Kick
EE997908,supertecnica,Tacón infernal,Heel Drop
AFA86211,supertecnica,Ignición,Bewilder Blast
6CFB4F3A,supertecnica,Vuelo de Ícaro,The Ikaros
2DCA5423,supertecnica,Danza del viento,Wind God's Dance
EA5C156C,supertecnica,Descarte,Card Slap
AB6D0E75,supertecnica,Engaño torero,Matador Feint
683E235E,supertecnica,Superelástico,Super Elastico
290F3847,supertecnica,Cúpula sónica,Echo Ball
E613A0C0,supertecnica,Amago de tiro,Liar Shot
A722BBD9,supertecnica,Patín aéreo,Air Ride
B7273F0A,supertecnica,Coz 3,Foul Offence 3
F6162413,supertecnica,Balón galgo,Dog Run
35450938,supertecnica,Inmersión,Sub-Terfuge
74741221,supertecnica,Ultraluna,Ultra Moon
B3E2536E,supertecnica,Balón angelical,Angel Ball
F2D34877,supertecnica,Balón diabólico,Devil Ball
70B17E45,supertecnica,Piroquinesis,Pyrokinetic
BFADE6C2,supertecnica,Remolino acuático,Log Roll
FE9CFDDB,supertecnica,Truco balonazo,Big Ball Trick
804DFD0B,supertecnica,Rodillazos atómicos,Grand Slam
C17CE612,supertecnica,Mirada al futuro,Future Eye
022FCB39,supertecnica,Arrancada,Dragster
431ED020,supertecnica,Visto y no visto,Hey Presto
8488916F,supertecnica,Brisa deslizante,Easy Breezy
C5B98A76,supertecnica,Círculo de hielo,Frosticle
06EAA75D,supertecnica,Finta bumerán,Boomerang Bluff
47DBBC44,supertecnica,Remolino ígneo,Pyroclastic
88C724C3,supertecnica,Mina terrestre,Blast Mine
C9F63FDA,supertecnica,Cruce explosivo,Criss-Cross
BD0AA100,supertecnica,Esferas luminosas,Ball Lightning
FC3BBA19,supertecnica,Pasos aéreos,Dance on Air
3F689732,supertecnica,Regate supersónico,Warp Step
7E598C2B,supertecnica,Trance melódico,Fugue Wave
B9CFCD64,supertecnica,Dragón ascendente,Rising Dragon
F8FED67D,supertecnica,Himno de Atenea,Athena's Anthem
3BADFB56,supertecnica,Sello gigante,Seal Matrix
7A9CE04F,supertecnica,Guardia acrobática,Acrobatic Keep
B58078C8,supertecnica,Carga hipersónica,Hyperdrive
F4B163D1,supertecnica,Lazos de oscuridad,Black Briars
8A606301,supertecnica,Zarpazo real,Back Slash
CB517818,supertecnica,Puño metralleta,Rat-a-Tat Pass
08025533,supertecnica,Rayo celeste,Pegasus Bolt
49334E2A,supertecnica,Ritmo agresivo,Heart Beat
8EA50F65,supertecnica,Barrena voladora,Spin Out
CF94147C,supertecnica,Túnel tornado,Tornado Tunnel
0CC73957,supertecnica,Choque directo,Guided Collide
4DF6224E,supertecnica,Rematerialización,Transporter Device
82EABAC9,supertecnica,Ojo del huracán,Eye of the Storm
C3DBA1D0,supertecnica,Salto explosivo,Bungee Ball Burst
603C0EB6,supertecnica,Avance chispeante,Plasma Cut
210D15AF,supertecnica,Ataque de garza,Swallow Counter
E25E3884,supertecnica,Corriente negra,Black Tide Ride
A36F239D,supertecnica,Espada real,Sword of the King
64F962D2,supertecnica,Formateo de disco,Format Disk
25C879CB,supertecnica,Estampida en línea,In-Line Stampede
E69B54E0,supertecnica,Brisa encabritada,Easy Breezy Kid
A7AA4FF9,supertecnica,Despliegue de señuelos,Decoy Deploy
68B6D77E,supertecnica,Hoz de remolino,Air Cut
2987CC67,supertecnica,La tempestad,The Tempest
5756CCB7,supertecnica,Relámpago bestial,Forked Edge
1667D7AE,supertecnica,Espada sombría,Shadow Sword
D534FA85,supertecnica,Garras llameantes,Burning Claws
9405E19C,supertecnica,Rayo demoníaco,Demon's Bolt
5393A0D3,supertecnica,Aro-Alehop,Hoopsie-Daisy
12A2BBCA,supertecnica,Mirada intimidante,Menacing Glare
D1F196E1,supertecnica,Bolea ígnea,Burning Bomb
90C08DF8,supertecnica,Regate en Z,Z Slash
5FDC157F,supertecnica,Deriva desértica,Desert Drift
1EED0E66,supertecnica,Siega baja,Low Scythe Slice
0EE88AB5,supertecnica,Ruta de la Seda,Silk Road
4FD991AC,supertecnica,Excavación,Major Miner
8C8ABC87,supertecnica,Chorro rebotante,Hydro Flow
CDBBA79E,supertecnica,Lecho de lava,Magmire
0A2DE6D1,supertecnica,Salto champiñón,Mushroom Hop
4B1CFDC8,supertecnica,Bloqueo holográfico,Holograb
884FD0E3,supertecnica,Bofetón látigo,Jackknife
C97ECBFA,supertecnica,Plumas brillantes,Shiny Feathers
0662537D,supertecnica,Espada de Atlas,Atlas Sword
47534864,supertecnica,Arco psíquico,Psi Arrow
398248B4,supertecnica,¡Hala! ¡Un ovni!,Look! UFO
78B353AD,supertecnica,Acorde difuso,Diffusal Chord
BBE07E86,supertecnica,Remolino de hojas,Verdure Vortex
FAD1659F,supertecnica,Galope de caballo,Horse Sprint
6CE162E8,supertecnica,Galope de Univolt,Univolt Sprint
3D4724D0,supertecnica,Fulgor de pavo real,Peacock Radiance
AB7723A7,supertecnica,Fulgor de Fenikias,Phoenichias Radiance
11262A3E,supertecnica,Fulgor de Brakias,Brachias Radiance
7C763FC9,supertecnica,Placaje de oso pardo,Grizzly Smash
EA4638BE,supertecnica,Placaje de oso lunar,Moon Bear Smash
50173127,supertecnica,Placaje de grifo,Gryphbang Smash
BF2512E2,supertecnica,Salto de antílope,Serow Cabriole
29151595,supertecnica,Salto de antílope oscuro,Redio Cabriole
93441C0C,supertecnica,Salto de Pamerio,Pamerio Cabriole
FE1409FB,supertecnica,Horadador de Dohma,Dohma Driller
68240E8C,supertecnica,Horadador de Zooma,Zooma Driller
3108917C,supertecnica,Bombas de Gusfi,Gusfii Bomb
70398A65,supertecnica,Carga de pegaso,Pegasus Charge
E6098D12,supertecnica,Carga de pegaso rojo,Crimson Pegasus Charge
BC9407B1,supertecnica,Entrada relampagueante,Flash Dash
FDA51CA8,supertecnica,Viento centelleante,Sparky Spin
3EF63183,supertecnica,Regate divino,Divine Dummy
F96070CC,supertecnica,Fulgor fugaz,Starstruck
3A335DE7,supertecnica,Embestida bufalina,Bull Steam Ahead
7B0246FE,supertecnica,Laberinto,Short Circuit
3710E401,supertecnica,Carnaval centelleante,Dazzling Carnival
B1B7BE57,supertecnica,Carrera afanosa,Endeavor Rush
F086A54E,supertecnica,Resplandor cegador,Grand Glow
33D58865,supertecnica,Cataratas del Niágara,Niagara Falls
72E4937C,supertecnica,Mirada asesina,Ghoulish Glare
BDF80BFB,supertecnica,Luz del mariscal,Marshal's Light
82181032,supertecnica,Brisa de la cúspide,Peaky Breezy
C3290B2B,supertecnica,Visión de matriz,Matrix Eye
007A2600,supertecnica,Contragolpe de halcón,Falcon Counter
414B3D19,supertecnica,Círculo elegante,Frost Finesse
86DD7C56,supertecnica,Aro hula hoop,Hoopsie-Loop
C7EC674F,supertecnica,Regate fantasmal,Phantasm Dribble
04BF4A64,supertecnica,¡Hala! ¡Una bola de arroz!,Look! A Rice Ball
458E517D,supertecnica,Ritmo eléctrico,Amp Beat
33C4F0B7,supertecnica,Esprint triple,Triple Dash
539730CD,supertecnica,Armadillo circense,Armadillo Circus
20A07D68,supertecnica,Coz 3,Foul Offence 3
9DB66431,supertecnica,Rueda infernal,Rolling Hell
F2F2F5EE,supertecnica,Túnel tornado,Tornado Tunnel
9E74ADDD,supertecnica,Corriente negra,Black Tide Ride
2E5DCDE0,supertecnica,Espada real,Sword of the King
879A6E7D,supertecnica,El muro,The Wall
44C94356,supertecnica,Barrido defensivo,Killer Slide
05F8584F,supertecnica,Giro bobina,Coil Turn
C26E1900,supertecnica,Sismo,Earthquake
835F0219,supertecnica,Robo rápido,Quick Draw
400C2F32,supertecnica,Telaraña,Spider Web
013D342B,supertecnica,Ciclón,Cyclone
CE21ACAC,supertecnica,Bola falsa,Fake Ball
8F10B7B5,supertecnica,Ataque sombrío,Shadow Stitch
F1C1B765,supertecnica,Pisotón de sumo,Sumo Stomp
B0F0AC7C,supertecnica,Embestida,Horn Train
73A38157,supertecnica,Flecha huracán,Hurricane Arrows
32929A4E,supertecnica,Corte giratorio,Spinning Cut
F504DB01,supertecnica,Escáner defensa,Defence Scan
B435C018,supertecnica,Manos fantasmagóricas,Ghost Pull
7766ED33,supertecnica,Doppelgänger,Doppelganger
3657F62A,supertecnica,Corro de la patata,Bamboo Pattern
F94B6EAD,supertecnica,Segadora,Harvest
B87A75B4,supertecnica,Pisotón de justicia,Divine Stamp
A87FF167,supertecnica,Megaterremoto,Mega Quake
E94EEA7E,supertecnica,Ataque afilado,Blade Attack
2A1DC755,supertecnica,Sorpresa,About Face
6B2CDC4C,supertecnica,Estrella fugaz,Shooting Star
ACBA9D03,supertecnica,Paisaje helado,Land of Ice
ED8B861A,supertecnica,Defensa múltiple,Clone Defence
2ED8AB31,supertecnica,Voltereta circense,Circus Block
6FE9B028,supertecnica,Gravedad grave,Heavy Mettle
A0F528AF,supertecnica,Torre inexpugnable,The Tower
E1C433B6,supertecnica,Flash de fotones,Photon Crash
9F153366,supertecnica,Gravitación,Gravitation
DE24287F,supertecnica,Dúo magma,Dual Storm
1D770554,supertecnica,Superpeonza,Supreme Spin
5C461E4D,supertecnica,Bombazo,Fake Bomber
9BD05F02,supertecnica,Corte volcánico,Volcano Cut
DAE1441B,supertecnica,Presa,Stone Wall
19B26930,supertecnica,Superpisotón de sumo,Super Sumo Stomp
58837229,supertecnica,Robo planetario,Planet Shield
979FEAAE,supertecnica,Zona sigma,Sigma Zone
D6AEF1B7,supertecnica,Ciclón doble,Double Cyclone
1A037C63,supertecnica,Emboscada defensiva,No Escape
5B32677A,supertecnica,Baile de llamas,Flame Dance
98614A51,supertecnica,Cinto astral,Asteroid Belt
D9505148,supertecnica,Escudo corporal,Body Shield
1EC61007,supertecnica,Zona de seguridad,Perimeter Zone
5FF70B1E,supertecnica,Gran sabio,Mega Wall
9CA42635,supertecnica,Aplanadora,Road Roller
DD953D2C,supertecnica,Olor embriagador,Sleeping Dust
1289A5AB,supertecnica,Cortafuegos,Ignited Steal
53B8BEB2,supertecnica,Bloqueo ballena,Whale Guard
2D69BE62,supertecnica,Campo torbellino,Whirlwind Force
6C58A57B,supertecnica,Tren loco,Mad Express
AF0B8850,supertecnica,Rompehielos,Frozen Steal
EE3A9349,supertecnica,Torre perfecta,Perfect Tower
29ACD206,supertecnica,Corte diabólico,Diabolical Cut
689DC91F,supertecnica,Ángel de nieve,Snow Angel
ABCEE434,supertecnica,Escudo bárbaro,Barbarian Shield
EAFFFF2D,supertecnica,Gran seísmo,Ground Quake
25E367AA,supertecnica,Tormenta de arena,Desert Blast
64D27CB3,supertecnica,Emboscada,Am-Bush
74D7F860,supertecnica,Dientes de roca,Gravestone
35E6E379,supertecnica,Estela ígnea,Racing Flame
F6B5CE52,supertecnica,Muro de hierro,Iron Wall
B784D54B,supertecnica,Placaje extremo,Power Charge
70129404,supertecnica,Golpe de vacío,Vac Attack
31238F1D,supertecnica,Engaño yoyó,Yo-Yo Ball
F270A236,supertecnica,Entrada rodante,Rolling Slide
B341B92F,supertecnica,Jaula de piedra,Stone Prison
7C5D21A8,supertecnica,La montaña,The Mountain
3D6C3AB1,supertecnica,Zigzag de fuego,Zigzag Flame
43BD3A61,supertecnica,Subida a los cielos,Dawnrise
028C2178,supertecnica,Caída a los infiernos,Duskfall
C1DF0C53,supertecnica,La niebla,Mystifying Mist
80EE174A,supertecnica,Red de caza,Hunter's Net
47785605,supertecnica,A todo vapor,Runaway Train
06494D1C,supertecnica,Gran torbellino,Whirlpool
C51A6037,supertecnica,Coleccionista de cartas,Card Shark
842B7B2E,supertecnica,Mirada ladrona,Thief's Eye
4B37E3A9,supertecnica,Fuerza centrífuga,Cyclone Sprint
0A06F8B0,supertecnica,Proyectil de ozono,Ozone Flayer
7EFA666A,supertecnica,Orca peligrosa,Killer Whale
3FCB7D73,supertecnica,Defensa propulsada,Pancake Defence
FC985058,supertecnica,Picadora,Slice and Dice
BDA94B41,supertecnica,Pinzas cortantes,Pincer Pinch
7A3F0A0E,supertecnica,Portal dimensional,Spatial Portal
3B0E1117,supertecnica,Carga de elefantes,Jumbo Sandwich
F85D3C3C,supertecnica,Espectro oscuro,Master Stroke
B96C2725,supertecnica,Luz cegadora,Solar Surprise
7670BFA2,supertecnica,Salto dimensional,Side Swipe
3741A4BB,supertecnica,La gran muralla,Great Wall
4990A46B,supertecnica,Niebla mística,Mystic Mist
08A1BF72,supertecnica,Muralla de Atlantis,Wall of Atlantis
CBF29259,supertecnica,Lanza tornado,Dragon Storm
8AC38940,supertecnica,Golpe titánico,Titanic Slam
4D55C80F,supertecnica,Sentencia final,Grand Finale
0C64D316,supertecnica,Ráfaga de tiros,Scattershot
CF37FE3D,supertecnica,Espacio oscuro,Dark Space
8E06E524,supertecnica,Presa fractal,Fractal Repeller
411A7DA3,supertecnica,Robo fantástico,Hyper-Swiper
002B66BA,supertecnica,Caída prehistórica,Pterrordactyl Swoop
A3CCC9DC,supertecnica,Bobina eléctrica,Tesla Coil
E2FDD2C5,supertecnica,Ilusión deslumbrante,Oglitteration
21AEFFEE,supertecnica,Jungla profunda,Jungle Jam
609FE4F7,supertecnica,Magnetismo,Magnetism
A709A5B8,supertecnica,Estrella de roca,Asterocks
E638BEA1,supertecnica,La flamme,La Flamme
256B938A,supertecnica,Grumo pegapasta,Goopy Gloopy Goo
645A8893,supertecnica,Barreno de fuego,Fire Drill
AB461014,supertecnica,Fortaleza nocturna,Overnight Fortress
EA770B0D,supertecnica,Fiesta floral,Floral Fiesta
94A60BDD,supertecnica,Muralla de las montañas,Okehazama Ravine
D59710C4,supertecnica,Acrobacia robótica,Acrobotics
16C43DEF,supertecnica,Pirueta rascacielos,Skytree Hop
57F526F6,supertecnica,Obstrucción eléctrica,Electric Impedance
906367B9,supertecnica,Campo minado,Particle Accelerator
D1527CA0,supertecnica,Estandarte de valquiria,Valkyrie's Signal
1201518B,supertecnica,Escudo caparazón,Tortoise Shield
53304A92,supertecnica,Flecha del alba,Aurora Arrow
9C2CD215,supertecnica,Lanza de cazador,Hunter's Spear
DD1DC90C,supertecnica,Guardia sombría,Shadow Guard
CD184DDF,supertecnica,Danza de plumas,Feather Duster
8C2956C6,supertecnica,Espinas insidiosas,Sordid Thorns
4F7A7BED,supertecnica,Ecuación defensiva,Defence Equation
0E4B60F4,supertecnica,Juego de piernas,Fancy-Footwork
C9DD21BB,supertecnica,Bola de hojas,Trina Tumble
88EC3AA2,supertecnica,Robo mimético,Copy Cut
4BBF1789,supertecnica,Remolino polvoriento,Willy-Willy
0A8E0C90,supertecnica,Clave de sol,Maestro's Call
C5929417,supertecnica,Siega central,Center Scythe Slice
84A38F0E,supertecnica,Defensa radial,Warsaw
FA728FDE,supertecnica,Tuneladora,Under Miner
BB4394C7,supertecnica,Gran catarata,Waterfall
7810B9EC,supertecnica,Vuelo volcánico,Volcanic Flight
3921A2F5,supertecnica,Presa de zarcillo,Bindweed
FEB7E3BA,supertecnica,Robo sigiloso,Stealth Step
BF86F8A3,supertecnica,Maza rocosa,Rock Hammer
7CD5D588,supertecnica,Rayos del juicio,Judgment Ray
3DE4CE91,supertecnica,Formación defensiva,Phalanx
F2F85616,supertecnica,Bloqueo telequinético,Psychic Lift
B3C94D0F,supertecnica,Lógica ganadora,Logicstical Sync
7F64C0DB,supertecnica,Espejismo de zorro,Fox Mirage
E954C7AC,supertecnica,Espejismo de Flami,Flamey Mirage
3E55DBC2,supertecnica,Entrada de búho,Owl Swipe
A865DCB5,supertecnica,Entrada de búho encornado,Horned Owl Swipe
FD06F6E9,supertecnica,Garra de tejón,Ratel Claw
6B36F19E,supertecnica,Garra de Kúlupe,Kulupe Claw
D167F807,supertecnica,Garra de Giorom,Gyorom Claw
BC37EDF0,supertecnica,Cornada de búfalo,Buffalo Crusher
2A07EA87,supertecnica,Cornada de Gandoran,Gandoran Crusher
9056E31E,supertecnica,Cornada de Dandor,Dandrol Crusher
7BA1ACBF,supertecnica,Zambullida de Dolfinus,Dolphanus Splash
3A90B7A6,supertecnica,Rebote de Garius,Garius Bounce
ACA0B0D1,supertecnica,Rebote de Guirius,Gyrius Bounce
F9C39A8D,supertecnica,Torbellino interceptor,Twister Trap
B8F28194,supertecnica,Jaula gravitatoria,Gravity Cage
36DF020A,supertecnica,Zona de contención,Containment Field
480E02DA,supertecnica,Entrada deslumbrante,Dynamic Dash
093F19C3,supertecnica,Frankendefensa,Frankenstun
CA6C34E8,supertecnica,Cabezazo moái,Easter Island Header
8B5D2FF1,supertecnica,Muro colectivo,Wall for One
4CCB6EBE,supertecnica,Nudo atrapaosos,Ursa Binder
CEA9588C,supertecnica,Búnker,Formidable Fortress
8F984395,supertecnica,Huracán múltiple,Tornado Barrier
4084DB12,supertecnica,Meteorito ardiente,Red Hot Shower
01B5C00B,supertecnica,León devorador,Last Lion of Defence
37B30E40,supertecnica,Tortuga danzarina,Twirling Turtle
B5D13872,supertecnica,Fórmula matemática,Foil Formula
7247793D,supertecnica,Submarinismo salvaje,Deep Diver
33766224,supertecnica,Fortaleza desesperada,Fortress of Despair
F0254F0F,supertecnica,El fuerte,The Stronghold
7E08CC91,supertecnica,Maremoto umibozu,Kraken Seaquake
3F39D788,supertecnica,Pisotón vigoroso,Vigorous Stomp
41E8D758,supertecnica,Toro a la fuga,Runaway Bull
00D9CC41,supertecnica,Maza metálica,Metal Hammer
C38AE16A,supertecnica,Niebla sombría,Dark Mist
82BBFA73,supertecnica,Robo teatral,Dramatic Swipe
373D6B8D,supertecnica,Muro colectivo,Wall for One
3E200572,supertecnica,Presa,Stone Wall
3FCDF5B7,supertecnica,Ciclón doble,Double Cyclone
55D20D45,supertecnica,Corro de la patata,Bamboo Pattern
FFF8EAD9,supertecnica,Red de caza,Hunter's Net
5FE340A4,supertecnica,Niebla mística,Mystic Mist
5336D8ED,supertecnica,La flamme,La Flamme
93905818,supertecnica,Ilusión deslumbrante,Oglitteration
3A969C9A,supertecnica,Portal dimensional,Spatial Portal
2E8150A9,supertecnica,Caída prehistórica,Pterrordactyl Swoop
5228388C,supertecnica,Mano celestial,God Hand
917B15A7,supertecnica,Escudo de fuerza,Power Shield
D04A0EBE,supertecnica,Despeje de fuego,Fireball Knuckle
17DC4FF1,supertecnica,Campo de fuerza,Shot Pocket
56ED54E8,supertecnica,Espiral de distorsión,Warp Space
95BE79C3,supertecnica,Puño vengativo,Counter Strike
D48F62DA,supertecnica,Deslizamiento,Sliding Goal
1B93FA5D,supertecnica,Defensa triple,Triple Defence
5AA2E144,supertecnica,Despeje a presión,Pressure Punch
2473E194,supertecnica,Atajo tornado,Tornado Catch
6542FA8D,supertecnica,Bloqueo firme,Toughness Block
A611D7A6,supertecnica,Escudo de fuerza total,Full Power Shield
E720CCBF,supertecnica,Despeje de leñador,Wood Chopper
20B68DF0,supertecnica,Torbellino,Whirlwind
618796E9,supertecnica,Despeje cohete,Rocket Kobushi
A2D4BBC2,supertecnica,Garra salvaje,Wild Claw
E3E5A0DB,supertecnica,Muralla gigante,Gigant Wall
2CF9385C,supertecnica,Hojarasca,Mistral
6DC82345,supertecnica,Cuchilla asesina,Killer Blade
7DCDA796,supertecnica,Muralla tsunami,Tsunami Wall
3CFCBC8F,supertecnica,Despeje explosivo,Blazing Knuckle
FFAF91A4,supertecnica,Mano mágica,Majin the Hand
BE9E8ABD,supertecnica,Muralla infinita,Infinite Wall
7908CBF2,supertecnica,Manos infinitas,Mugen the Hand
3839D0EB,supertecnica,Mandril,Utter Gutsiness Catch
FB6AFDC0,supertecnica,Cabezonería,Fireball Head
BA5BE6D9,supertecnica,Cortina aurora,Aurora Curtain
75477E5E,supertecnica,Escudo protector,Table-Turner
34766547,supertecnica,Lanzallamas,Flame Breath
4AA76597,supertecnica,Colmillo de pantera,Beast Fang
0B967E8E,supertecnica,Destrozataladros,Drill Smasher
C8C553A5,supertecnica,Parada múltiple,Clone Block
89F448BC,supertecnica,Uñas afiladas,Claw Slash
4E6209F3,supertecnica,Bloqueo doble,Dual Smash
0F5312EA,supertecnica,Puños voladores,Double Rocket
CC003FC1,supertecnica,Tormenta de pétalos,Flower Power
8D3124D8,supertecnica,Salto del cisne,Swan Dive
422DBC5F,supertecnica,Trimano celestial,Triple God Hand
031CA746,supertecnica,Agujero negro,Black Hole
CFB12A92,supertecnica,Muralla de escudos,Safety First
8E80318B,supertecnica,Agujero de gusano,Wormhole
4DD31CA0,supertecnica,Muro dimensional,Temporal Wall
0CE207B9,supertecnica,Constelación estelar,Procyon Net
CB7446F6,supertecnica,Superpuño invencible,Fist of Justice
8A455DEF,supertecnica,Combustión,Burnout
491670C4,supertecnica,Bloque de hielo,Ice Block
08276BDD,supertecnica,Mano mágica,Majin the Hand
C73BF35A,supertecnica,Mano celestial,God Hand
860AE843,supertecnica,Mano celestial EV,God Hand EV
F8DBE893,supertecnica,Mano ultradimensional,Dimensional Hand
B9EAF38A,supertecnica,Puño de furia,Hammer of Fury
7AB9DEA1,supertecnica,Mano espiritual,Soul Hand
3B88C5B8,supertecnica,Mano celestial X,God Hand X
FC1E84F7,supertecnica,Mano diabólica,Fiend Hand
BD2F9FEE,supertecnica,Parada celestial,God Catch
32DBF59E,supertecnica,Parada celestial TURBO,God Catch FT
7E7CB2C5,supertecnica,Tormenta del desierto,Storm Rider
3F4DA9DC,supertecnica,Golpes de luz,Flash Upper
F051315B,supertecnica,Rechace de fuego,Nitro Slap
B1602A42,supertecnica,Gran barrera de coral,Barrier Reef
A165AE91,supertecnica,Araña gigante,Giant Spider
E054B588,supertecnica,Espada defensora,Galatyn
230798A3,supertecnica,Guardia del coliseo,Colosseum Guard
623683BA,supertecnica,Millón de manos,Million Hands
A5A0C2F5,supertecnica,Parada de capoeira,Capoeira Grab
E491D9EC,supertecnica,Aguijón,The Stinger
27C2F4C7,supertecnica,Malla letal,Shot Trap
66F3EFDE,supertecnica,Baraja fugaz,Card Protector
A9EF7759,supertecnica,Voltaje dual,High Voltage
E8DE6C40,supertecnica,Mano omega,Omega Hand
960F6C90,supertecnica,Malla eléctrica,Electric Trap
D73E7789,supertecnica,Zona sagrada,Celestial Zone
146D5AA2,supertecnica,El olvido,The End
555C41BB,supertecnica,Martillo defensor,Needle Hammer
92CA00F4,supertecnica,Ancla de navío,Anchors Aweigh
D3FB1BED,supertecnica,Barrera de Gaia,Fingers of Gaia
10A836C6,supertecnica,Parada ardiente,Combustion Catch
51992DDF,supertecnica,Rotación inversa,Close Counter
9E85B558,supertecnica,Puños certeros,Whip Crack
DFB4AE41,supertecnica,Barrera de cristal,Crystal Barrier
AB48309B,supertecnica,Presa de sombras,Shadow Catch
EA792B82,supertecnica,Parada en pirueta,Somersault Stamp
292A06A9,supertecnica,Ultrasonidos,Ultrasonic
681B1DB0,supertecnica,Despeje de fuerza,Power Spike
AF8D5CFF,supertecnica,Rompetiros,Shot Stopper
EEBC47E6,supertecnica,Mano celestial V,God Hand V
2DEF6ACD,supertecnica,Estrella reflectante,All-Star
6CDE71D4,supertecnica,Mordisco de serpiente,Snakebite
