# Las pasivas fijas de cada Idolo y Diamante, leidas de sus tableros (NOTAS O-162, O-163).
# origen propio = tablero del personaje; basara = un tablero por arquetipo elegible (orden 0 = el de serie).
# pasiva_id como en la partida. Se ensenan las del tronco y las de la rama elegida, por casilla. tablero = la clave del tablero, la que la partida guarda en 0xBAFA8DBD.
# Lo genera herramientas/construir_pasivas_fijas.py.
identidad,nombre,rareza,origen,arquetipo,orden,tramo,casilla,nivel,pasiva_id,tablero
47D313A5,Archer Hawkins,8,basara,3,0,tronco,1,0,16D4E13E,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,tronco,3,0,13E09DFC,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,rama1,8,0,94734F73,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,rama1,12,0,47B73F79,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,rama1,15,0,72125C90,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,rama2,18,0,94734F73,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,rama2,22,0,47B73F79,9509945B
47D313A5,Archer Hawkins,8,basara,3,0,rama2,25,0,72125C90,9509945B
47D313A5,Archer Hawkins,8,basara,1,1,tronco,1,0,16D4E13E,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,tronco,3,0,13E09DFC,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,rama1,8,0,94734F73,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,rama1,12,0,CF6EEDEE,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,rama1,15,0,595EEA99,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,rama2,18,0,94734F73,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,rama2,22,0,CF6EEDEE,E20EA4CD
47D313A5,Archer Hawkins,8,basara,1,1,rama2,25,0,595EEA99,E20EA4CD
47D313A5,Archer Hawkins,8,basara,4,2,tronco,1,0,16D4E13E,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,tronco,3,0,13E09DFC,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,rama1,8,0,94734F73,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,rama1,12,0,41436E70,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,rama1,15,0,32FAAE67,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,rama2,18,0,94734F73,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,rama2,22,0,41436E70,7C6A316E
47D313A5,Archer Hawkins,8,basara,4,2,rama2,25,0,32FAAE67,7C6A316E
47D313A5,Archer Hawkins,8,basara,2,3,tronco,1,0,16D4E13E,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,tronco,3,0,13E09DFC,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,rama1,8,0,94734F73,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,rama1,12,0,186FF180,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,rama1,15,0,C99ABCE7,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,rama2,18,0,94734F73,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,rama2,22,0,C99ABCE7,0B6D01F8
47D313A5,Archer Hawkins,8,basara,2,3,rama2,25,0,186FF180,0B6D01F8
47D313A5,Archer Hawkins,8,basara,0,4,tronco,1,0,16D4E13E,92645042
47D313A5,Archer Hawkins,8,basara,0,4,tronco,3,0,13E09DFC,92645042
47D313A5,Archer Hawkins,8,basara,0,4,rama1,8,0,94734F73,92645042
47D313A5,Archer Hawkins,8,basara,0,4,rama1,12,0,84E41252,92645042
47D313A5,Archer Hawkins,8,basara,0,4,rama1,15,0,B14171BB,92645042
47D313A5,Archer Hawkins,8,basara,0,4,rama2,18,0,94734F73,92645042
47D313A5,Archer Hawkins,8,basara,0,4,rama2,22,0,84E41252,92645042
47D313A5,Archer Hawkins,8,basara,0,4,rama2,25,0,B14171BB,92645042
47D313A5,Archer Hawkins,8,basara,5,5,tronco,1,0,CC86396D,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,tronco,3,0,F9235A84,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,rama1,8,0,A1D62C9A,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,rama1,12,0,9642721E,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,rama1,15,0,4C2BAEB7,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,rama2,18,0,A1D62C9A,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,rama2,22,0,9642721E,9375C40A
47D313A5,Archer Hawkins,8,basara,5,5,rama2,25,0,4C2BAEB7,9375C40A
47D313A5,Archer Hawkins,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
47D313A5,Archer Hawkins,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
5C37780E,Archer Hawkins,5,propio,,0,tronco,1,0,A1D62C9A,07C6DEC5
5C37780E,Archer Hawkins,5,propio,,0,tronco,3,0,16D4E13E,07C6DEC5
5C37780E,Archer Hawkins,5,propio,,0,tronco,7,0,16D4E13E,07C6DEC5
5C37780E,Archer Hawkins,5,propio,,0,tronco,11,0,41436E70,07C6DEC5
5C37780E,Archer Hawkins,5,propio,,0,tronco,14,0,32FAAE67,07C6DEC5
75FFCCFC,Archer Hawkins,7,propio,,0,tronco,1,0,A1D62C9A,2E0E6A37
75FFCCFC,Archer Hawkins,7,propio,,0,tronco,3,0,16D4E13E,2E0E6A37
75FFCCFC,Archer Hawkins,7,propio,,0,tronco,7,0,16D4E13E,2E0E6A37
75FFCCFC,Archer Hawkins,7,propio,,0,tronco,11,0,84E41252,2E0E6A37
75FFCCFC,Archer Hawkins,7,propio,,0,tronco,14,0,B14171BB,2E0E6A37
0502906E,Arculus Orbes,6,propio,,0,tronco,1,0,1CAA9DE4,5EF336A5
0502906E,Arculus Orbes,6,propio,,0,tronco,3,0,FD4F28EE,5EF336A5
0502906E,Arculus Orbes,6,propio,,0,tronco,7,0,E9B407A5,5EF336A5
0502906E,Arculus Orbes,6,propio,,0,tronco,11,0,C99ABCE7,5EF336A5
0502906E,Arculus Orbes,6,propio,,0,tronco,14,0,186FF180,5EF336A5
2CCA249C,Arculus Orbes,7,propio,,0,tronco,1,0,1CAA9DE4,773B8257
2CCA249C,Arculus Orbes,7,propio,,0,tronco,3,0,FD4F28EE,773B8257
2CCA249C,Arculus Orbes,7,propio,,0,tronco,7,0,E9B407A5,773B8257
2CCA249C,Arculus Orbes,7,propio,,0,tronco,11,0,CF6EEDEE,773B8257
2CCA249C,Arculus Orbes,7,propio,,0,tronco,14,0,595EEA99,773B8257
372E4F37,Arculus Orbes,8,basara,3,0,tronco,1,0,F5D99E99,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,tronco,3,0,1CAA9DE4,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,rama1,8,0,F9235A84,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,rama1,12,0,47B73F79,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,rama1,15,0,72125C90,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,rama2,18,0,F9235A84,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,rama2,22,0,47B73F79,1685045C
372E4F37,Arculus Orbes,8,basara,3,0,rama2,25,0,72125C90,1685045C
372E4F37,Arculus Orbes,8,basara,1,1,tronco,1,0,F5D99E99,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,tronco,3,0,1CAA9DE4,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,rama1,8,0,F9235A84,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,rama1,12,0,CF6EEDEE,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,rama1,15,0,595EEA99,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,rama2,18,0,F9235A84,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,rama2,22,0,CF6EEDEE,618234CA
372E4F37,Arculus Orbes,8,basara,1,1,rama2,25,0,595EEA99,618234CA
372E4F37,Arculus Orbes,8,basara,4,2,tronco,1,0,F5D99E99,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,tronco,3,0,1CAA9DE4,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,rama1,8,0,F9235A84,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,rama1,12,0,41436E70,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,rama1,15,0,32FAAE67,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,rama2,18,0,F9235A84,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,rama2,22,0,41436E70,FFE6A169
372E4F37,Arculus Orbes,8,basara,4,2,rama2,25,0,32FAAE67,FFE6A169
372E4F37,Arculus Orbes,8,basara,2,3,tronco,1,0,F5D99E99,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,tronco,3,0,1CAA9DE4,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,rama1,8,0,F9235A84,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,rama1,12,0,186FF180,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,rama1,15,0,C99ABCE7,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,rama2,18,0,F9235A84,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,rama2,22,0,186FF180,88E191FF
372E4F37,Arculus Orbes,8,basara,2,3,rama2,25,0,C99ABCE7,88E191FF
372E4F37,Arculus Orbes,8,basara,0,4,tronco,1,0,F5D99E99,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,tronco,3,0,1CAA9DE4,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,rama1,8,0,F9235A84,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,rama1,12,0,84E41252,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,rama1,15,0,B14171BB,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,rama2,18,0,F9235A84,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,rama2,22,0,84E41252,11E8C045
372E4F37,Arculus Orbes,8,basara,0,4,rama2,25,0,B14171BB,11E8C045
372E4F37,Arculus Orbes,8,basara,5,5,tronco,1,0,F5D99E99,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,tronco,3,0,1CAA9DE4,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,rama1,8,0,F9235A84,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,rama1,12,0,9642721E,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,rama1,15,0,4C2BAEB7,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,rama2,18,0,F9235A84,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,rama2,22,0,9642721E,8F8C55E6
372E4F37,Arculus Orbes,8,basara,5,5,rama2,25,0,4C2BAEB7,8F8C55E6
0D176028,Arion Sherwind,6,propio,,0,tronco,1,0,1CAA9DE4,56E6C6E3
0D176028,Arion Sherwind,6,propio,,0,tronco,3,0,E9B407A5,56E6C6E3
0D176028,Arion Sherwind,6,propio,,0,tronco,7,0,E8A7749E,56E6C6E3
0D176028,Arion Sherwind,6,propio,,0,tronco,11,0,C99ABCE7,56E6C6E3
0D176028,Arion Sherwind,6,propio,,0,tronco,14,0,186FF180,56E6C6E3
24DFD4DA,Arion Sherwind,7,propio,,0,tronco,1,0,1CAA9DE4,7F2E7211
24DFD4DA,Arion Sherwind,7,propio,,0,tronco,3,0,E9B407A5,7F2E7211
24DFD4DA,Arion Sherwind,7,propio,,0,tronco,7,0,E8A7749E,7F2E7211
24DFD4DA,Arion Sherwind,7,propio,,0,tronco,11,0,CF6EEDEE,7F2E7211
24DFD4DA,Arion Sherwind,7,propio,,0,tronco,14,0,595EEA99,7F2E7211
3F3BBF71,Arion Sherwind,8,basara,3,0,tronco,1,0,16D4E13E,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,tronco,3,0,1CAA9DE4,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,rama1,8,0,B812419D,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,rama1,12,0,47B73F79,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,rama1,15,0,72125C90,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,rama2,18,0,B812419D,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,rama2,22,0,47B73F79,15338E9B
3F3BBF71,Arion Sherwind,8,basara,3,0,rama2,25,0,72125C90,15338E9B
3F3BBF71,Arion Sherwind,8,basara,1,1,tronco,1,0,16D4E13E,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,tronco,3,0,1CAA9DE4,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,rama1,8,0,B812419D,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,rama1,12,0,CF6EEDEE,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,rama1,15,0,595EEA99,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,rama2,18,0,B812419D,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,rama2,22,0,CF6EEDEE,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,1,1,rama2,25,0,595EEA99,6234BE0D
3F3BBF71,Arion Sherwind,8,basara,4,2,tronco,1,0,16D4E13E,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,tronco,3,0,1CAA9DE4,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,rama1,8,0,B812419D,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,rama1,12,0,41436E70,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,rama1,15,0,32FAAE67,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,rama2,18,0,B812419D,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,rama2,22,0,41436E70,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,4,2,rama2,25,0,32FAAE67,FC502BAE
3F3BBF71,Arion Sherwind,8,basara,2,3,tronco,1,0,16D4E13E,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,tronco,3,0,1CAA9DE4,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,rama1,8,0,B812419D,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,rama1,12,0,186FF180,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,rama1,15,0,C99ABCE7,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,rama2,18,0,B812419D,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,rama2,22,0,186FF180,8B571B38
3F3BBF71,Arion Sherwind,8,basara,2,3,rama2,25,0,C99ABCE7,8B571B38
3F3BBF71,Arion Sherwind,8,basara,0,4,tronco,1,0,16D4E13E,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,tronco,3,0,1CAA9DE4,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,rama1,8,0,B812419D,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,rama1,12,0,84E41252,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,rama1,15,0,B14171BB,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,rama2,18,0,B812419D,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,rama2,22,0,84E41252,125E4A82
3F3BBF71,Arion Sherwind,8,basara,0,4,rama2,25,0,B14171BB,125E4A82
3F3BBF71,Arion Sherwind,8,basara,5,5,tronco,1,0,16D4E13E,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,tronco,3,0,1CAA9DE4,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,rama1,8,0,B812419D,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,rama1,12,0,9642721E,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,rama1,15,0,4C2BAEB7,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,rama2,18,0,B812419D,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,rama2,22,0,9642721E,8C3ADF21
3F3BBF71,Arion Sherwind,8,basara,5,5,rama2,25,0,4C2BAEB7,8C3ADF21
3F3BBF71,Arion Sherwind,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
3F3BBF71,Arion Sherwind,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
5ED29F3F,Austin Hobbes,7,propio,,0,tronco,1,0,1CAA9DE4,052339F4
5ED29F3F,Austin Hobbes,7,propio,,0,tronco,3,0,F9235A84,052339F4
5ED29F3F,Austin Hobbes,7,propio,,0,tronco,7,0,E9B407A5,052339F4
5ED29F3F,Austin Hobbes,7,propio,,0,tronco,11,0,CF6EEDEE,052339F4
5ED29F3F,Austin Hobbes,7,propio,,0,tronco,14,0,595EEA99,052339F4
6CFE4066,Austin Hobbes,8,basara,3,0,tronco,1,0,F5D99E99,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,tronco,3,0,1CAA9DE4,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,rama1,8,0,F9235A84,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,rama1,12,0,47B73F79,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,rama1,15,0,72125C90,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,rama2,18,0,F9235A84,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,rama2,22,0,47B73F79,1685045C
6CFE4066,Austin Hobbes,8,basara,3,0,rama2,25,0,72125C90,1685045C
6CFE4066,Austin Hobbes,8,basara,1,1,tronco,1,0,F5D99E99,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,tronco,3,0,1CAA9DE4,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,rama1,8,0,F9235A84,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,rama1,12,0,CF6EEDEE,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,rama1,15,0,595EEA99,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,rama2,18,0,F9235A84,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,rama2,22,0,CF6EEDEE,618234CA
6CFE4066,Austin Hobbes,8,basara,1,1,rama2,25,0,595EEA99,618234CA
6CFE4066,Austin Hobbes,8,basara,4,2,tronco,1,0,F5D99E99,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,tronco,3,0,1CAA9DE4,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,rama1,8,0,F9235A84,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,rama1,12,0,41436E70,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,rama1,15,0,32FAAE67,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,rama2,18,0,F9235A84,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,rama2,22,0,41436E70,FFE6A169
6CFE4066,Austin Hobbes,8,basara,4,2,rama2,25,0,32FAAE67,FFE6A169
6CFE4066,Austin Hobbes,8,basara,2,3,tronco,1,0,F5D99E99,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,tronco,3,0,1CAA9DE4,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,rama1,8,0,F9235A84,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,rama1,12,0,186FF180,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,rama1,15,0,C99ABCE7,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,rama2,18,0,F9235A84,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,rama2,22,0,186FF180,88E191FF
6CFE4066,Austin Hobbes,8,basara,2,3,rama2,25,0,C99ABCE7,88E191FF
6CFE4066,Austin Hobbes,8,basara,0,4,tronco,1,0,F5D99E99,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,tronco,3,0,1CAA9DE4,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,rama1,8,0,F9235A84,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,rama1,12,0,84E41252,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,rama1,15,0,B14171BB,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,rama2,18,0,F9235A84,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,rama2,22,0,84E41252,11E8C045
6CFE4066,Austin Hobbes,8,basara,0,4,rama2,25,0,B14171BB,11E8C045
6CFE4066,Austin Hobbes,8,basara,5,5,tronco,1,0,16D4E13E,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,tronco,3,0,1CAA9DE4,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,rama1,8,0,B812419D,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,rama1,12,0,9642721E,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,rama1,15,0,4C2BAEB7,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,rama2,18,0,B812419D,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,rama2,22,0,9642721E,8C3ADF21
6CFE4066,Austin Hobbes,8,basara,5,5,rama2,25,0,4C2BAEB7,8C3ADF21
6CFE4066,Austin Hobbes,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
6CFE4066,Austin Hobbes,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
771A2BCD,Austin Hobbes,5,propio,,0,tronco,1,0,1CAA9DE4,2CEB8D06
771A2BCD,Austin Hobbes,5,propio,,0,tronco,3,0,F9235A84,2CEB8D06
771A2BCD,Austin Hobbes,5,propio,,0,tronco,7,0,E9B407A5,2CEB8D06
771A2BCD,Austin Hobbes,5,propio,,0,tronco,11,0,47B73F79,2CEB8D06
771A2BCD,Austin Hobbes,5,propio,,0,tronco,14,0,72125C90,2CEB8D06
9634AFB0,Axel Blaze,6,propio,,0,tronco,1,0,1CAA9DE4,CDC5097B
9634AFB0,Axel Blaze,6,propio,,0,tronco,3,0,F9235A84,CDC5097B
9634AFB0,Axel Blaze,6,propio,,0,tronco,7,0,1CAA9DE4,CDC5097B
9634AFB0,Axel Blaze,6,propio,,0,tronco,11,0,9642721E,CDC5097B
9634AFB0,Axel Blaze,6,propio,,0,tronco,14,0,4C2BAEB7,CDC5097B
A41870E9,Axel Blaze,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
A41870E9,Axel Blaze,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
BFFC1B42,Axel Blaze,7,propio,,0,tronco,1,0,1CAA9DE4,E40DBD89
BFFC1B42,Axel Blaze,7,propio,,0,tronco,3,0,F9235A84,E40DBD89
BFFC1B42,Axel Blaze,7,propio,,0,tronco,7,0,1CAA9DE4,E40DBD89
BFFC1B42,Axel Blaze,7,propio,,0,tronco,11,0,CF6EEDEE,E40DBD89
BFFC1B42,Axel Blaze,7,propio,,0,tronco,14,0,595EEA99,E40DBD89
D1B08725,Bai Long,7,propio,,0,tronco,1,0,1CAA9DE4,8A4121EE
D1B08725,Bai Long,7,propio,,0,tronco,3,0,CBAB818A,8A4121EE
D1B08725,Bai Long,7,propio,,0,tronco,7,0,1CAA9DE4,8A4121EE
D1B08725,Bai Long,7,propio,,0,tronco,11,0,84E41252,8A4121EE
D1B08725,Bai Long,7,propio,,0,tronco,14,0,B14171BB,8A4121EE
E39C587C,Bai Long,8,basara,3,0,tronco,1,0,F5D99E99,1685045C
E39C587C,Bai Long,8,basara,3,0,tronco,3,0,1CAA9DE4,1685045C
E39C587C,Bai Long,8,basara,3,0,rama1,8,0,F9235A84,1685045C
E39C587C,Bai Long,8,basara,3,0,rama1,12,0,47B73F79,1685045C
E39C587C,Bai Long,8,basara,3,0,rama1,15,0,72125C90,1685045C
E39C587C,Bai Long,8,basara,3,0,rama2,18,0,F9235A84,1685045C
E39C587C,Bai Long,8,basara,3,0,rama2,22,0,47B73F79,1685045C
E39C587C,Bai Long,8,basara,3,0,rama2,25,0,72125C90,1685045C
E39C587C,Bai Long,8,basara,1,1,tronco,1,0,F5D99E99,618234CA
E39C587C,Bai Long,8,basara,1,1,tronco,3,0,1CAA9DE4,618234CA
E39C587C,Bai Long,8,basara,1,1,rama1,8,0,F9235A84,618234CA
E39C587C,Bai Long,8,basara,1,1,rama1,12,0,CF6EEDEE,618234CA
E39C587C,Bai Long,8,basara,1,1,rama1,15,0,595EEA99,618234CA
E39C587C,Bai Long,8,basara,1,1,rama2,18,0,F9235A84,618234CA
E39C587C,Bai Long,8,basara,1,1,rama2,22,0,CF6EEDEE,618234CA
E39C587C,Bai Long,8,basara,1,1,rama2,25,0,595EEA99,618234CA
E39C587C,Bai Long,8,basara,4,2,tronco,1,0,F5D99E99,FFE6A169
E39C587C,Bai Long,8,basara,4,2,tronco,3,0,1CAA9DE4,FFE6A169
E39C587C,Bai Long,8,basara,4,2,rama1,8,0,F9235A84,FFE6A169
E39C587C,Bai Long,8,basara,4,2,rama1,12,0,41436E70,FFE6A169
E39C587C,Bai Long,8,basara,4,2,rama1,15,0,32FAAE67,FFE6A169
E39C587C,Bai Long,8,basara,4,2,rama2,18,0,F9235A84,FFE6A169
E39C587C,Bai Long,8,basara,4,2,rama2,22,0,41436E70,FFE6A169
E39C587C,Bai Long,8,basara,4,2,rama2,25,0,32FAAE67,FFE6A169
