# Todos los personajes jugables del juego, con su arbol de tecnicas.
# Lo genera herramientas/construir_base_jugadores.py.
# rN_tipo: que admite esa ranura. LIBRE = cualquier tecnica o hipertecnica.
identidad,indice,string_id,nombre,elemento,posicion,posicion_alt,arquetipo,rareza,equipo,r1_tecnica,r1_tipo,r1_nivel,r2_tecnica,r2_tipo,r2_nivel,r3_tecnica,r3_tipo,r3_nivel,r4_tecnica,r4_tipo,r4_nivel,r5_tecnica,r5_tipo,r5_nivel,r6_tecnica,r6_tipo,r6_nivel,r7_tecnica,r7_tipo,r7_nivel,r8_tecnica,r8_tipo,r8_nivel,r9_tecnica,r9_tipo,r9_nivel
BB66B014,3463,c11060090,Ming Chow,Fuego,MED,DEL,Contra,normal,Eastwind,Paso engañoso,Regate,1,Chut granada,Tiro,13,Patada canguro,LIBRE,20,Tacón infernal,Regate,30,Estela ígnea,Defensa,38,Catalizador elemental,LIBRE,43,Granada doble,Tiro,30,Remate triple,Tiro,38,Sobrecarga ardiente,LIBRE,43
6B66616A,3464,c11060100,Kai Yoshizaki,Fuego,DEL,MED,Contra,normal,Eastwind,Tiro potente,Tiro,1,Tiro tramposo,Tiro,13,Zigzag de fuego,LIBRE,20,Cataratas del Niágara,Regate,30,Llamarada infernal,Tiro,38,Sobrecarga ardiente,LIBRE,43,Carga de elefantes,Defensa,30,Emboscada defensiva,Defensa,38,Impulso temporal,LIBRE,43
727D502B,3465,c11060110,Gigy Maharaja,Fuego,DEF,DEL,Brecha,normal,Eastwind,Robo rodante,Defensa,1,Cataratas del Niágara,Regate,13,Carga de elefantes,LIBRE,20,Zigzag de fuego,Defensa,30,Gravitación,Defensa,38,Guardián férreo,LIBRE,43,Tiro tramposo,Tiro,30,Bomba saltarina,Tiro,38,Sobrecarga ardiente,LIBRE,43
595003E8,3466,c11060120,Olson Carchis,Bosque,DEL,MED,Justicia,normal,Eastwind,Tiro rasante,Tiro,1,Visto y no visto,Regate,13,Trayectoria perfecta,LIBRE,20,Balón angelical,Regate,30,Ataque de paladín,Tiro,38,Sobrecarga ardiente,LIBRE,43,Esferas luminosas,Regate,30,Jaula de piedra,Defensa,38,Impulso temporal,LIBRE,43
404B32A9,3467,c11060130,Mengmeng Wang,Fuego,MED,DEF,Contra,normal,Eastwind,Paso engañoso,Regate,1,Balón galgo,Regate,13,Entrada tormentosa,LIBRE,20,Zigzag de fuego,Defensa,30,Luz cegadora,Defensa,38,Catalizador elemental,LIBRE,43,Corte volcánico,Defensa,30,Baile de llamas,Defensa,38,Guardián férreo,LIBRE,43
3D3CC6EC,3470,c11060160,Kain Vijet,Montana,DEF,MED,Brecha,normal,Eastwind,Jugarreta,Defensa,1,Robo rápido,Defensa,13,Bola falsa,LIBRE,20,Jaula de piedra,Defensa,30,Patada canguro,Regate,38,Guardián férreo,LIBRE,43,Ultraluna,Regate,30,Tiro cegador,Tiro,38,Catalizador elemental,LIBRE,43
0F0AA46E,3468,c11060140,Kaos Dao,Montana,POR,MED,Contra,normal,Eastwind,Parada poderosa,Parada,1,Corte de arena,Parada,13,Despeje cohete,LIBRE,20,Pisotón de sumo,Defensa,30,Muralla gigante,Parada,38,Determinación de portero,LIBRE,43,A todo vapor,Defensa,30,Rayo de Ganímedes,Tiro,38,Catalizador elemental,LIBRE,43
1611952F,3469,c11060150,Edmond Pias,Viento,DEF,POR,Tension,normal,Eastwind,Regate disimulado,Defensa,1,Robo rápido,Defensa,13,Ataque de garza,LIBRE,20,Fortaleza nocturna,Defensa,30,Muralla de las montañas,Defensa,38,Guardián férreo,LIBRE,43,Bloque de hielo,Parada,30,Barrera de cristal,Parada,38,Determinación de portero,LIBRE,43
6C6FC9B6,3471,c11060500,Derrin Wilson,Fuego,MED,DEF,Brecha,normal,Eastwind,Paso engañoso,Regate,1,Balón galgo,Regate,13,Estela ígnea,LIBRE,20,Tacón infernal,Regate,30,Tiro de arcabuz,Tiro,38,Catalizador elemental,LIBRE,43,Corte volcánico,Defensa,30,Entrada tormentosa,Regate,38,Guardián férreo,LIBRE,43
7574F8F7,3472,c11060510,Anita Navarro,Fuego,POR,MED,Justicia,normal,Eastwind,Parada poderosa,Parada,1,Lluvia de meteoros,Regate,13,Rayo de puño,LIBRE,20,Despeje cohete,Parada,30,Escudo de fuerza total,Parada,38,Determinación de portero,LIBRE,43,Cruce explosivo,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
4EDF13AC,3473,c11070010,Floramira Pagotta,Viento,MED,DEL,Justicia,normal,Stormridge,Finta de pie,Regate,1,Mirada asesina,Regate,13,Manos fantasmagóricas,LIBRE,20,Portal dimensional,Defensa,30,Tiro fantasma,Tiro,38,Catalizador elemental,LIBRE,43,Astrorremate,Tiro,30,Tiro espectral,Tiro,38,Sobrecarga ardiente,LIBRE,43
65F2406F,3474,c11070020,Kaz Bloomfield,Bosque,DEF,MED,Justicia,normal,Stormridge,Parada en arco,Defensa,1,Mirada asesina,Regate,13,Defensa múltiple,LIBRE,20,Manos fantasmagóricas,Defensa,30,Portal dimensional,Defensa,38,Guardián férreo,LIBRE,43,Ataque de garza,Regate,30,Doble hélice,Tiro,38,Catalizador elemental,LIBRE,43
7CE9712E,3475,c11070030,Govin Castlehoven,Viento,DEF,MED,Juego sucio,normal,Stormridge,Carga de hombro,Defensa,1,Mirada asesina,Regate,13,Warborg,LIBRE,20,Salto dimensional,Defensa,30,Segadora,Defensa,38,Guardián férreo,LIBRE,43,Campo de fuerza,Regate,30,Fénix oscuro,Tiro,38,Impulso temporal,LIBRE,43
33A8E7E9,3476,c11070040,Blaine Westbrook,Viento,DEL,DEF,Brecha,normal,Stormridge,Tiro con efecto,Tiro,1,Mirada asesina,Regate,13,Conejo de cristal,LIBRE,20,Tiro espectral,Tiro,30,Campo de fuerza,Regate,38,Sobrecarga ardiente,LIBRE,43,Manos fantasmagóricas,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
2AB3D6A8,3477,c11070050,Alistar Montero,Montana,MED,DEL,Afinidad,normal,Stormridge,Caño,Regate,1,Visto y no visto,Regate,13,Guardia acrobática,LIBRE,20,Voltereta circense,Defensa,30,Magnetismo,Defensa,38,Catalizador elemental,LIBRE,43,Cascabel,Tiro,30,Disparo con rebotes,Tiro,38,Sobrecarga ardiente,LIBRE,43
019E856B,3478,c11070060,Elijah Singleton,Fuego,MED,DEF,Juego sucio,normal,Stormridge,Taconazo,Regate,1,Robo rápido,Defensa,13,Balón rodante,LIBRE,20,Truco balonazo,Regate,30,Corro de la patata,Defensa,38,Catalizador elemental,LIBRE,43,Manos fantasmagóricas,Defensa,30,Presa fractal,Defensa,38,Guardián férreo,LIBRE,43
1885B42A,3479,c11070070,Kiona Blackwell,Viento,POR,MED,Brecha,normal,Stormridge,Parada de mano firme,Parada,1,Pincelada silenciosa,Parada,13,Presa de sombras,LIBRE,20,Parada en pirueta,Parada,30,Araña gigante,Parada,38,Determinación de portero,LIBRE,43,Imagen residual,Regate,30,Tiro espectral,Tiro,38,Impulso temporal,LIBRE,43
9F1DA8E5,3480,c11070080,Lennox Portsman,Montana,DEF,POR,Justicia,normal,Stormridge,Carga de hombro,Defensa,1,A todo vapor,Defensa,13,Emboscada defensiva,LIBRE,20,Carga de elefantes,Defensa,30,Sismo,Defensa,38,Guardián férreo,LIBRE,43,Captura excelente,Parada,30,Guardia del coliseo,Parada,38,Determinación de portero,LIBRE,43
860699A4,3481,c11070090,Rohan Snatchett,Fuego,MED,POR,Afinidad,normal,Stormridge,Entrada cegadora,Regate,1,Ataque de garza,Regate,13,Salto explosivo,LIBRE,20,Lluvia de meteoros,Regate,30,Luz cegadora,Defensa,38,Catalizador elemental,LIBRE,43,Combustión,Parada,30,Rompetiros,Parada,38,Determinación de portero,LIBRE,43
560648DA,3482,c11070100,Marinus Courier,Fuego,DEL,MED,Justicia,normal,Stormridge,Tiro con efecto,Tiro,1,Pared solitaria,Regate,13,Cabezazo cohete,LIBRE,20,Acelerrelámpago,Regate,30,Granada doble,Tiro,38,Sobrecarga ardiente,LIBRE,43,Corte volcánico,Defensa,30,Cortafuegos,Defensa,38,Catalizador elemental,LIBRE,43
4F1D799B,3547,c11070110,Umbren Lightwood,Viento,DEL,MED,Contra,normal,Stormridge,Vaselina,Tiro,1,Tiro rotativo,Tiro,13,Visto y no visto,LIBRE,20,Salto dimensional,Defensa,30,Esferas luminosas,Regate,38,Sobrecarga ardiente,LIBRE,43,Corte giratorio,Defensa,30,Proyectil de ozono,Defensa,38,Impulso temporal,LIBRE,43
326A8DDE,3552,c11070140,Dawsey Geistfeld,Viento,DEL,DEF,Contra,normal,Stormridge,Tiro con efecto,Tiro,1,Mirada asesina,Regate,13,Portal dimensional,LIBRE,20,Tornado oscuro,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43,Ataque sombrío,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
7D2B1B19,3551,c11070130,Rael Abbeybogy,Bosque,MED,DEL,Juego sucio,normal,Stormridge,Paso engañoso,Regate,1,Manos fantasmagóricas,Defensa,13,Superarmadillo,LIBRE,20,Gravitación,Defensa,30,Presa fractal,Defensa,38,Catalizador elemental,LIBRE,43,Tiro fantasma,Tiro,30,Rayo de Ganímedes,Tiro,38,Sobrecarga ardiente,LIBRE,43
64302A58,3549,c11070120,Zelane Whitlow,Fuego,POR,MED,Brecha,normal,Stormridge,Parada poderosa,Parada,1,Despeje cohete,Parada,13,Mordisco de serpiente,LIBRE,20,Flash de fotones,Defensa,30,Barrera de cristal,Parada,38,Determinación de portero,LIBRE,43,Guardia acrobática,Regate,30,Tiro de arcabuz,Tiro,38,Impulso temporal,LIBRE,43
005CEF5C,3554,c11070160,Drexel Kixley,Montana,DEF,MED,Contra,normal,Stormridge,Carga de hombro,Defensa,1,Carga de elefantes,Defensa,13,Jaula de piedra,LIBRE,20,Tacón infernal,Regate,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Regate topo,Regate,30,Entrada tormentosa,Regate,38,Catalizador elemental,LIBRE,43
2B71BC9F,3553,c11070150,Volk Lorius,Viento,MED,DEL,Brecha,normal,Stormridge,Finta de pie,Regate,1,Mirada asesina,Regate,13,Espejismo de balón,LIBRE,20,Defensa múltiple,Defensa,30,Tiro espectral,Tiro,38,Catalizador elemental,LIBRE,43,Balón de plasma,Tiro,30,Gran lobo,Tiro,38,Sobrecarga ardiente,LIBRE,43
510FE006,3555,c11070500,Wythers Moonridge,Bosque,MED,DEF,Brecha,normal,Stormridge,Finta de pie,Regate,1,Mirada asesina,Regate,13,Defensa múltiple,LIBRE,20,Caída a los infiernos,Defensa,30,Ultraluna,Regate,38,Catalizador elemental,LIBRE,43,Flash de fotones,Defensa,30,Ataque sombrío,Defensa,38,Guardián férreo,LIBRE,43
4814D147,3556,c11070510,Mirela Delisle,Fuego,DEF,POR,Justicia,normal,Stormridge,Jugarreta,Defensa,1,Ataque sombrío,Defensa,13,Gravitación,LIBRE,20,Imagen residual,Regate,30,Barreno de fuego,Defensa,38,Guardián férreo,LIBRE,43,Presa de sombras,Parada,30,Puente sin final,Parada,38,Determinación de portero,LIBRE,43
CC8F847D,3557,c11080010,Ruelle Neurivieu,Bosque,DEF,MED,Justicia,normal,Royal Academy,Parada en arco,Defensa,1,Barrido defensivo,Defensa,13,Gran torbellino,LIBRE,20,Espejismo de balón,Regate,30,Baile de mariposas,Tiro,38,Guardián férreo,LIBRE,43,Prima donna,Regate,30,Luz del mariscal,Regate,38,Catalizador elemental,LIBRE,43
E7A2D7BE,3558,c11080020,Solan Brightmoor,Bosque,DEL,POR,Justicia,normal,Royal Academy,Tiro rasante,Tiro,1,Luz del mariscal,Regate,13,Picadora,LIBRE,20,El fuerte,Defensa,30,Triángulo letal 2,Tiro,38,Sobrecarga ardiente,LIBRE,43,Destrozataladros,Parada,30,Mordisco de serpiente,Parada,38,Determinación de portero,LIBRE,43
FEB9E6FF,3559,c11080030,Syd Faircrest,Fuego,MED,DEL,Contra,normal,Royal Academy,Entrada cegadora,Regate,1,Luz del mariscal,Regate,13,Barrido defensivo,LIBRE,20,Remate combinado F,Tiro,30,Cruce explosivo,Regate,38,Catalizador elemental,LIBRE,43,Triángulo letal,Tiro,30,Salto explosivo,Regate,38,Sobrecarga ardiente,LIBRE,43
B1F87038,3560,c11080040,Hudson Headland,Viento,DEF,MED,Tension,normal,Royal Academy,Robo rodante,Defensa,1,Ciclón,Defensa,13,Cruce explosivo,LIBRE,20,Gran torbellino,Defensa,30,Chut congelante,Tiro,38,Guardián férreo,LIBRE,43,Pingüino emperador n.º 2,Tiro,30,Danza del viento,Regate,38,Catalizador elemental,LIBRE,43
A8E34179,3561,c11080050,Kaien Spiradawn,Viento,DEL,MED,Tension,normal,Royal Academy,Tiro rasante,Tiro,1,Luz del mariscal,Regate,13,Barrido defensivo,LIBRE,20,Chut de 100 toques,Tiro,30,Pingüino emperador 7,Tiro,38,Sobrecarga ardiente,LIBRE,43,El fuerte,Defensa,30,Cruce explosivo,Regate,38,Catalizador elemental,LIBRE,43
83CE12BA,3562,c11080060,Asten Royds,Montana,DEF,POR,Juego sucio,normal,Royal Academy,Carga de hombro,Defensa,1,Sismo,Defensa,13,Emboscada defensiva,LIBRE,20,El fuerte,Defensa,30,Lluvia de meteoros,Regate,38,Guardián férreo,LIBRE,43,Agujero de gusano,Parada,30,Constelación estelar,Parada,38,Determinación de portero,LIBRE,43
9AD523FB,3563,c11080070,Ciel Natcherall,Fuego,MED,DEF,Afinidad,normal,Royal Academy,Taconazo,Regate,1,Espejismo de balón,Regate,13,Mirada ladrona,LIBRE,20,Triángulo letal,Tiro,30,El fuerte,Defensa,38,Catalizador elemental,LIBRE,43,Barrido defensivo,Defensa,30,Cortafuegos,Defensa,38,Guardián férreo,LIBRE,43
1D4D3F34,3564,c11080080,Kyo Seestar,Viento,DEL,DEF,Juego sucio,normal,Royal Academy,Paso engañoso,Regate,1,Desfile de pingüinos,Tiro,13,Lluvia de meteoros,LIBRE,20,Estrella fugaz,Defensa,30,Pingüino emperador 7,Tiro,38,Sobrecarga ardiente,LIBRE,43,Flash de fotones,Defensa,30,Gran torbellino,Defensa,38,Guardián férreo,LIBRE,43
04560E75,3565,c11080090,Vex Frieden,Fuego,DEF,DEL,Juego sucio,normal,Royal Academy,Parada en arco,Defensa,1,Barrido defensivo,Defensa,13,Coz 3,LIBRE,20,Baile de llamas,Defensa,30,Campo de fuerza,Regate,38,Guardián férreo,LIBRE,43,Remate triple,Tiro,30,Desfile de pingüinos,Tiro,38,Sobrecarga ardiente,LIBRE,43
D456DF0B,3566,c11080100,Theon Stillcliffe,Montana,MED,DEF,Afinidad,normal,Royal Academy,Amago y esprint,Regate,1,Entrada de llamas,Regate,13,Luz del mariscal,LIBRE,20,Bomba saltarina,Tiro,30,Lanzallamas,Parada,38,Catalizador elemental,LIBRE,43,Corte volcánico,Defensa,30,Zigzag de fuego,Defensa,38,Guardián férreo,LIBRE,43
CD4DEE4A,3567,c11080110,Ashlan Panoptos,Montana,POR,DEF,Justicia,normal,Royal Academy,Despeje de puño,Parada,1,Escudo real,Parada,13,Escudo de fuerza,LIBRE,20,Escudo de fuerza total,Parada,30,Despeje de fuerza,Parada,38,Determinación de portero,LIBRE,43,Barrido defensivo,Defensa,30,El fuerte,Defensa,38,Guardián férreo,LIBRE,43
E660BD89,3568,c11080120,Lenox Grinder,Fuego,DEL,MED,Brecha,normal,Royal Academy,Tiro con rebote,Tiro,1,Remate combinado,Tiro,13,Espejismo de balón,LIBRE,20,Luz del mariscal,Regate,30,Chut de 100 toques,Tiro,38,Sobrecarga ardiente,LIBRE,43,Barrido defensivo,Defensa,30,Ciclón,Defensa,38,Impulso temporal,LIBRE,43
FF7B8CC8,3585,c11080130,Ophelia Ennercourt,Bosque,DEL,DEF,Afinidad,normal,Royal Academy,Tiro con rebote,Tiro,1,Balón diabólico,Regate,13,Barrido defensivo,LIBRE,20,Campo de fuerza,Regate,30,Pingüino emperador n.º 3,Tiro,38,Sobrecarga ardiente,LIBRE,43,Caída a los infiernos,Defensa,30,Salto dimensional,Defensa,38,Guardián férreo,LIBRE,43
B03A1A0F,3587,c11080140,Riggs Fornstrut,Montana,MED,POR,Brecha,normal,Royal Academy,Finta de pie,Regate,1,El fuerte,Defensa,13,Luz del mariscal,LIBRE,20,A todo vapor,Defensa,30,Sismo,Defensa,38,Catalizador elemental,LIBRE,43,Rechace de fuego,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43
A9212B4E,3589,c11080150,Leticia Legatus,Fuego,POR,MED,Justicia,normal,Royal Academy,Despeje de puño,Parada,1,Escudo real,Parada,13,Escudo de fuerza,LIBRE,20,Escudo de fuerza total,Parada,30,Cruce explosivo,Regate,38,Determinación de portero,LIBRE,43,Barrido defensivo,Defensa,30,Remate combinado,Tiro,38,Impulso temporal,LIBRE,43
820C788D,3591,c11080160,Arran Realis,Fuego,DEF,DEL,Tension,normal,Royal Academy,Robo rodante,Defensa,1,Barrido defensivo,Defensa,13,Barreno de fuego,LIBRE,20,Doble hélice,Tiro,30,Flecha de Cupido,Tiro,38,Guardián férreo,LIBRE,43,Salto explosivo,Regate,30,Remate combinado F,Tiro,38,Sobrecarga ardiente,LIBRE,43
D35F77D7,3593,c11080500,Alice Rendell,Bosque,MED,DEL,Contra,normal,Royal Academy,Taconazo,Regate,1,Espejismo de balón,Regate,13,El fuerte,LIBRE,20,Luz del mariscal,Regate,30,Pingüino emperador n.º 2,Tiro,38,Catalizador elemental,LIBRE,43,Triángulo letal,Tiro,30,Pingüino emperador n.º 3,Tiro,38,Sobrecarga ardiente,LIBRE,43
CA444696,3595,c11080510,Partis Payton,Montana,POR,MED,Tension,normal,Royal Academy,Despeje de puño,Parada,1,Escudo real,Parada,13,Escudo de fuerza,LIBRE,20,Escudo de fuerza total,Parada,30,Despeje de fuerza,Parada,38,Determinación de portero,LIBRE,43,Entrada huracán,Regate,30,Ciclón,Defensa,38,Catalizador elemental,LIBRE,43
097F697C,3410,c11040010,Kendrick Townsend,Viento,MED,DEF,Juego sucio,normal,Equipo del club de béisbol,Finta de pie,Regate,1,Giro bobina,Defensa,13,Aikido,LIBRE,20,Hora celestial,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43,Zona de seguridad,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
3B490BFE,3414,c11040030,Zayn Pinegrove,Viento,DEF,DEL,Contra,normal,Equipo del club de béisbol,Jugarreta,Defensa,1,Tiro rotativo,Tiro,13,Campo torbellino,LIBRE,20,Ciclón,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43,Torbellino trampolín,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43
74089D39,3416,c11040040,Eamon Cattrall,Bosque,MED,DEL,Contra,normal,Equipo del club de béisbol,Paso engañoso,Regate,1,Tiro fantasma,Tiro,13,Ultraluna,LIBRE,20,Truco balonazo,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Lecho de rosas,Tiro,30,Rayo de Ganímedes,Tiro,38,Sobrecarga ardiente,LIBRE,43
6D13AC78,3418,c11040050,Maximus Cordray,Montana,POR,MED,Juego sucio,normal,Equipo del club de béisbol,Parada poderosa,Parada,1,Superarmadillo,Regate,13,Despeje de leñador,LIBRE,20,Parada en plancha,Parada,30,Mordisco de serpiente,Parada,38,Determinación de portero,LIBRE,43,Corriente negra,Regate,30,Espada real,Regate,38,Impulso temporal,LIBRE,43
463EFFBB,3420,c11040060,Paxton Plumfield,Fuego,DEL,MED,Tension,normal,Equipo del club de béisbol,Tiro con rebote,Tiro,1,Acelerrelámpago,Regate,13,Llamarada infernal,LIBRE,20,Bateo total,Tiro,30,Cañón de meteoritos,Tiro,38,Sobrecarga ardiente,LIBRE,43,Coz 3,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
5F25CEFA,3424,c11040070,Godfrey Shahmann,Bosque,MED,POR,Justicia,normal,Equipo del club de béisbol,Finta de pie,Regate,1,Agujero de gusano,Parada,13,Engaño torero,LIBRE,20,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Catalizador elemental,LIBRE,43,Bloqueo doble,Parada,30,Centro de gravedad,Parada,38,Determinación de portero,LIBRE,43
D8BDD235,3426,c11040080,Nico Kensee,Fuego,DEF,MED,Afinidad,normal,Equipo del club de béisbol,Jugarreta,Defensa,1,Pared solitaria,Regate,13,Estela ígnea,LIBRE,20,Grumo pegapasta,Defensa,30,Muralla de Atlantis,Defensa,38,Guardián férreo,LIBRE,43,Avance chispeante,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
C1A6E374,3428,c11040090,Kurtis Loafinn,Montana,MED,DEL,Juego sucio,normal,Equipo del club de béisbol,Paso engañoso,Regate,1,Remate Tarzán,Tiro,13,Pasos aéreos,LIBRE,20,Guardia acrobática,Regate,30,Superelástico,Regate,38,Impulso temporal,LIBRE,43,Ataque de paladín,Tiro,30,Golpe de samba,Tiro,38,Sobrecarga ardiente,LIBRE,43
22523ABF,3412,c11040020,Flynn Duval,Viento,DEL,DEF,Contra,normal,Equipo del club de béisbol,Tiro potente,Tiro,1,Ataque afilado,Defensa,13,Ventisca eterna,LIBRE,20,Peces voladores,Tiro,30,Leopardo de la ventisca,Tiro,38,Sobrecarga ardiente,LIBRE,43,Zona de seguridad,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
11A6320A,3430,c11040100,Gilbert Kraft,Fuego,DEF,MED,Afinidad,normal,Equipo del club de béisbol,Jugarreta,Defensa,1,Ritmo agresivo,Regate,13,Estela ígnea,LIBRE,20,Zigzag de fuego,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Entrada de llamas,Regate,30,Vuelo de Ícaro,Regate,38,Impulso temporal,LIBRE,43
08BD034B,3431,c11040110,Vicente Olsean,Viento,MED,POR,Brecha,normal,Equipo del club de béisbol,Parada poderosa,Parada,1,Zigzag chispeante,Regate,13,Tormenta del desierto,LIBRE,20,Brisa encabritada,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43,Recepción negativa,Parada,30,Puente sin final,Parada,38,Determinación de portero,LIBRE,43
23905088,3432,c11040120,Ruckus Dinglestar,Fuego,DEF,MED,Brecha,normal,Equipo del club de béisbol,Jugarreta,Defensa,1,Ritmo agresivo,Regate,13,Corte volcánico,LIBRE,20,Zigzag de fuego,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43,Entrada de llamas,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43
3A8B61C9,3433,c11040130,Burley Billabong,Fuego,POR,DEF,Juego sucio,normal,Equipo del club de béisbol,Parada de mano firme,Parada,1,A todo vapor,Defensa,13,Puños voladores,LIBRE,20,Despeje explosivo,Parada,30,Colmillo de pantera,Parada,38,Determinación de portero,LIBRE,43,Grumo pegapasta,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43
75CAF70E,3434,c11040140,Britson Farago,Montana,DEL,DEF,Tension,normal,Equipo del club de béisbol,Tiro con efecto,Tiro,1,El muro,Defensa,13,Salto incandescente,LIBRE,20,Técnica kung-fu,Tiro,30,Disparo con rebotes,Tiro,38,Sobrecarga ardiente,LIBRE,43,Dientes de roca,Defensa,30,Escudo corporal,Defensa,38,Guardián férreo,LIBRE,43
6CD1C64F,3435,c11040150,Verdy Golnuts,Montana,MED,POR,Juego sucio,normal,Equipo del club de béisbol,Paso engañoso,Regate,1,Captura excelente,Parada,13,Carrera a 3 piernas,LIBRE,20,Regate topo,Regate,30,Superelástico,Regate,38,Catalizador elemental,LIBRE,43,Guardia del coliseo,Parada,30,Parada celestial,Parada,38,Determinación de portero,LIBRE,43
47FC958C,3436,c11040160,Zackory Wart,Bosque,DEL,DEF,Justicia,normal,Equipo del club de béisbol,Tiro potente,Tiro,1,Cinto astral,Defensa,13,Pentagrama,LIBRE,20,Lecho de rosas,Tiro,30,Megadragón,Tiro,38,Sobrecarga ardiente,LIBRE,43,Portal dimensional,Defensa,30,Caída a los infiernos,Defensa,38,Guardián férreo,LIBRE,43
863F9CDC,3361,c11020010,Harper Evans,Montana,DEL,POR,Brecha,normal,,Unificar,Tiro,1,Tornado de fuego meteoro,Tiro,13,Niké,LIBRE,20,Ruptura relámpago,Tiro,30,Entrada de llamas,Regate,38,Sobrecarga ardiente,LIBRE,43,Mano celestial,Parada,30,Mano mágica,Parada,38,Determinación de portero,LIBRE,43
AD12CF1F,3363,c11020020,Darian Moonward,Viento,MED,DEF,Justicia,normal,,Finta de pie,Regate,1,Remate Bahamut,Tiro,13,Visto y no visto,LIBRE,20,Hora celestial,Regate,30,Túnel tornado,Regate,38,Impulso temporal,LIBRE,43,Campo torbellino,Defensa,30,Torre perfecta,Defensa,38,Guardián férreo,LIBRE,43
B409FE5E,3370,c11020030,Boone Wretman,Viento,DEF,DEL,Brecha,normal,,Jugarreta,Defensa,1,Mirada al futuro,Regate,13,Torre inexpugnable,LIBRE,20,Campo torbellino,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43,Tornado inverso,Tiro,30,Flecha divina,Tiro,38,Sobrecarga ardiente,LIBRE,43
FB486899,3374,c11020040,Jazmine Carmine,Fuego,MED,POR,Tension,normal,,Finta de pie,Regate,1,La niebla,Defensa,13,Brisa deslizante,LIBRE,20,Esferas luminosas,Regate,30,Vuelo de Ícaro,Regate,38,Catalizador elemental,LIBRE,43,Rechace de fuego,Parada,30,Manos liberadas,Parada,38,Determinación de portero,LIBRE,43
E25359D8,3375,c11020050,Zander Warmington,Fuego,POR,DEF,Justicia,normal,,Parada de mano firme,Parada,1,Mano celestial del tigre,Parada,13,Despeje de fuego,LIBRE,20,Despeje explosivo,Parada,30,Millón de manos,Parada,38,Determinación de portero,LIBRE,43,Zigzag de fuego,Defensa,30,Megaterremoto,Defensa,38,Guardián férreo,LIBRE,43
C97E0A1B,3376,c11020060,Viorain Maleby,Bosque,DEF,MED,Justicia,normal,,Parada en arco,Defensa,1,Portal dimensional,Defensa,13,Bobina eléctrica,LIBRE,20,Ataque sombrío,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43,Ultraluna,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43
D0653B5A,3377,c11020070,Clement Mariner,Viento,DEF,DEL,Contra,normal,,Regate disimulado,Defensa,1,Remate tsunami,Tiro,13,Remolino acuático,LIBRE,20,Proyectil de ozono,Defensa,30,Subida a los cielos,Defensa,38,Guardián férreo,LIBRE,43,Megalodón,Tiro,30,Remate en V,Tiro,38,Sobrecarga ardiente,LIBRE,43
57FD2795,3378,c11020080,Eleanor Estrella,Bosque,MED,DEF,Afinidad,normal,,Entrada cegadora,Regate,1,Túnel tornado,Regate,13,Pasos aéreos,LIBRE,20,Regate múltiple,Regate,30,Campo de fuerza,Regate,38,Impulso temporal,LIBRE,43,Segadora,Defensa,30,Corte diabólico,Defensa,38,Guardián férreo,LIBRE,43
