# Todas las supertecnicas del juego, de skill_config.
# categoria: columna 14, que separa las cuatro sin excepciones.
# subtipo: columna 9. Los nombres los aporto Aaron.
# poder (AT): columna 11. tp: columna 10. elemento: columna 12.
id,nombre,categoria,subtipo,subtipo_valor,elemento,poder,tp,nombre_interno,descripcion
411A7DA3,Robo fantástico,Defensa,normal,0,Viento,360,60,whd00980,Genera la ilusión de un clon para atraer la atención del rival y robar el balón en el momento oportuno.
002B66BA,Caída prehistórica,Defensa,normal,0,Viento,540,85,whd00990,"Con movimientos de un pterosaurio prehistórico, ataca al rival con un tornado."
A3CCC9DC,Bobina eléctrica,Defensa,normal,0,Bosque,360,60,whd01000,"Inyecta un enorme poder electromagnético al balón, y envuelve al regateador y al balón en una veloz rotación."
E2FDD2C5,Ilusión deslumbrante,Defensa,normal,0,Bosque,540,85,whd01010,Un espectáculo fantástico y brillante con estrellas y fuegos artificiales. Técnica fantástica que deslumbra al rival.
21AEFFEE,Jungla profunda,Defensa,bloqueo de tiro,16,Bosque,640,100,whd01020,Convierte el campo de juego en una jungla y tres jugadores se tiran en lianas en un ataque simultáneo.
609FE4F7,Magnetismo,Defensa,normal,0,Bosque,300,50,whd01030,"Con el poder de un imán, atrae el balón del rival y sujétalo firmemente para que no se te escape."
A709A5B8,Estrella de roca,Defensa,bloqueo de tiro,16,Fuego,440,70,whd01040,Golpea el suelo para lanzar por los aires a los rivales y aplastarlos con seis rocas gigantescas.
E638BEA1,La flamme,Defensa,bloqueo de tiro,16,Fuego,540,85,whd01050,Rodeate de llamas intensas mientras bloqueas el ataque del rival con un muro de fuego.
256B938A,Grumo pegapasta,Defensa,bloqueo de tiro,16,Fuego,360,60,whd01060,Agita enérgicamente un suave pastelito de arroz para envolver el balón y espolvorearlo con harina de soja.
645A8893,Barreno de fuego,Defensa,normal,0,Fuego,360,60,whd01070,Un salto con patada envuelta en llamas que derriba al rival. Una técnica peligrosa al límite del juego sucio.
AB461014,Fortaleza nocturna,Defensa,bloqueo de tiro,16,Fuego,540,85,whd01080,Construye un castillo japonés en un instante. Su imponente presencia paraliza al rival.
EA770B0D,Fiesta floral,Defensa,normal,0,Montana,540,85,whd01090,Crea una lluvia de fuegos artificiales deslumbrantes que deja boquiabiertos a rivales y aliados.
94A60BDD,Muralla de las montañas,Defensa,bloqueo de tiro,16,Montana,360,60,whd01100,Recrea en el campo una famosa e histórica batalla japonesa.
D59710C4,Acrobacia robótica,Defensa,normal,0,Montana,540,85,whd01110,"Aunque parecen movimientos descoordinados, cada jugador actúa con precisión para robar el balón."
16C43DEF,Pirueta rascacielos,Defensa,normal,0,Montana,440,70,whd01120,Salta desde una altura imponente y desciende en un arco llameante bajo el atardecer carmesí.
57F526F6,Obstrucción eléctrica,Defensa,bloqueo de tiro,16,,300,50,whd01130,Envía una descarga eléctrica desde los pies al cuerpo del rival y aprovecha el momento de la parálisis para robar el balón.
906367B9,Campo minado,Defensa,bloqueo de tiro,16,,360,60,whd01140,"Mediante un método especial, une partículas en el aire que explotan simultáneamente al recibir una señal."
D1527CA0,Estandarte de valquiria,Defensa,normal,0,Bosque,800,140,whd01150,"Carga hacia delante para abrumar a tu rival con el brillo de una doncella guerrera, y arrebatarle el balón en una tormenta de luz."
1201518B,Escudo caparazón,Defensa,normal,0,Montana,800,140,whd01160,Crea un escudo de aura y asesta un poderoso puñetazo que hace volar por los aires tanto al escudo como a tu rival.
53304A92,Flecha del alba,Defensa,normal,0,Fuego,800,140,whd01170,Aprovecha el resplandor del sol para lanzar una flecha luminosa que atraviesa todo lo que encuentra a su paso.
9C2CD215,Lanza de cazador,Defensa,normal,0,Viento,800,140,whd01180,Lanza un rugido atronador mientras arrojas una lanza a la velocidad del rayo que alcanza al objetivo con una precisión letal.
DD1DC90C,Guardia sombría,Defensa,normal,0,Viento,720,120,whd01190,Invoca un escudo giratorio de sombras y empuja a tu oponente a un lado para recuperar el control del balón.
CD184DDF,Danza de plumas,Defensa,normal,0,Viento,800,140,whd01200,"Abre las alas, da vueltas por el aire y libera una lluvia de plumas que arrasa con los rivales."
8C2956C6,Espinas insidiosas,Defensa,normal,0,Viento,800,140,whd01210,"Invoca espinas afiladas desde el campo para atrapar a tu rival, luego rompe la jaula para lanzarlo a un lado mientras el balón rebota de vuelta."
4F7A7BED,Ecuación defensiva,Defensa,normal,0,Viento,300,50,whd01220,Calcula el ángulo y la velocidad perfectos para interceptar el balón y bloquear con precisión.
0E4B60F4,Juego de piernas,Defensa,normal,0,Fuego,440,70,whd01230,Muévete como un boxeador y roba el balón a toda velocidad con tu juego de pies.
C9DD21BB,Bola de hojas,Defensa,normal,0,Bosque,440,70,whd01240,Rueda por el campo envuelto en hojas y arrasa con tus desprevenidos rivales.
88EC3AA2,Robo mimético,Defensa,normal,0,Montana,300,50,whd01250,Anticípate a los movimientos del rival y róbale el balón con una presión agotadora.
4BBF1789,Remolino polvoriento,Defensa,normal,0,Montana,300,50,whd01260,Gira a una velocidad vertiginosa para crear un torbellino y lanzar a los rivales por los aires.
0A8E0C90,Clave de sol,Defensa,bloqueo de tiro,16,Bosque,360,60,whd01270,Aprovecha el momento ideal para atacar con elegancia y robar el balón con delicadeza.
C5929417,Siega central,Defensa,bloqueo de tiro,16,Bosque,440,70,whd01280,"Dos jugadores lanzan una patada media a la vez, y el impacto genera una onda que derriba al rival."
84A38F0E,Defensa radial,Defensa,normal,0,Fuego,540,85,whd01290,Gira como una sierra eléctrica con un compañero para arrasar con toda persona que se ponga por delante.
FA728FDE,Tuneladora,Defensa,normal,0,Montana,540,85,whd01300,Húndete en el suelo girando sin parar y reaparece bajo los pies del rival para robarle el balón.
BB4394C7,Gran catarata,Defensa,bloqueo de tiro,16,Viento,540,85,whd01310,"Crea una imponente catarata que bloquea al rival, inspirado en la grandiosidad de la naturaleza."
7810B9EC,Vuelo volcánico,Defensa,normal,0,Fuego,440,70,whd01320,Vuela por los aires tras una explosión volcánica y atrapa la pelota mientras vuelas a toda velocidad.
3921A2F5,Presa de zarcillo,Defensa,normal,0,Bosque,640,100,whd01330,Envuelve al rival con unas enredaderas rosas para atraparlo y poder abrirte paso.
FEB7E3BA,Robo sigiloso,Defensa,normal,0,Viento,640,100,whd01340,Usa una técnica de camuflaje para desaparecer y robar el balón sin hacerte notar.
BF86F8A3,Maza rocosa,Defensa,normal,0,Montana,540,85,whd01350,Invoca un martillo de roca colosal y hazlo caer con fuerza para sacudir el suelo y lanzar por los aires al rival.
7CD5D588,Rayos del juicio,Defensa,normal,0,Fuego,640,100,whd01360,Dispara rayos desde una multitud de círculos mágicos que atacan al rival con el poder de la justicia cósmica.
3DE4CE91,Formación defensiva,Defensa,normal,0,Montana,640,100,whd01370,"Crea una formación defensiva con escudos, como un ejército de la antigüedad, para apartar al rival."
F2F85616,Bloqueo telequinético,Defensa,normal,0,Fuego,640,100,whd01380,Haz levitar al rival junto con el balón y lanza a ambos por los aires con fuerza telequinética.
B3C94D0F,Lógica ganadora,Defensa,normal,0,Viento,440,70,whd01390,Combina cálculos precisos y una gran perspicacia para ejecutar una defensa impecable e imbatible.
7F64C0DB,Espejismo de zorro,Defensa,normal,0,Bosque,800,140,whd01400,Corre en un arco circular y levanta el polvo del suelo para robar el balón sin que nadie te vea.
E954C7AC,Espejismo de Flami,Defensa,normal,0,Fuego,800,140,whd01401,Invoca un vendaval de arena giratoria para desaparecer y ataca con una entrada repentina.
3E55DBC2,Entrada de búho,Defensa,normal,0,Montana,800,140,whd01410,"Ábrete paso entre las sombras, usando tus ojos iluminados en la oscuridad para robar el balón."
A865DCB5,Entrada de búho encornado,Defensa,normal,0,Viento,800,140,whd01411,"Cubre todo en oscuridad, excepto tus ojos, para robar el balón con movimientos sibilinos."
FD06F6E9,Garra de tejón,Defensa,normal,0,Viento,800,140,whd01420,Atrae a los rivales con tu adorable apariencia y ataca de golpe para pillarlos desprevenidos.
6B36F19E,Garra de Kúlupe,Defensa,normal,0,,800,140,whd01421,"Carga hacia delante, para de golpe y salta de repente para atacar a tus rivales con las garras."
D167F807,Garra de Giorom,Defensa,normal,0,Fuego,800,140,whd01422,Clava la mirada fijamente en el objetivo y luego ataca con las garras para robar el balón.
BC37EDF0,Cornada de búfalo,Defensa,normal,0,Fuego,800,140,whd01430,Carga hacia delante como una bestia demoledora y manda a los rivales por los aires de una cornada.
2A07EA87,Cornada de Gandoran,Defensa,normal,0,Montana,800,140,whd01431,Arrasa con todo como un enorme vehículo acorazado para robar el balón por la fuerza.
9056E31E,Cornada de Dandor,Defensa,normal,0,Bosque,800,140,whd01432,Resopla y carga como un titán para demolerlo todo a tu paso.
7BA1ACBF,Zambullida de Dolfinus,Defensa,normal,0,Viento,800,140,whd01440,Nada por el campo a toda velocidad y ábrete paso entre los defensas para arrebatarles el balón.
3A90B7A6,Rebote de Garius,Defensa,normal,0,Montana,800,140,whd01450,Lánzate desde un acantilado y desciende en picado con un ataque giratorio sobre la cabeza del oponente.
ACA0B0D1,Rebote de Guirius,Defensa,normal,0,Bosque,800,140,whd01451,"Enróllate como una pelota y da vueltas en el aire, obligando al rival a cerrar los ojos de la impresión."
F9C39A8D,Torbellino interceptor,Defensa,normal,0,Viento,300,50,whd01460,"Genera un tornado con un ágil juego de pies, que hace perder fuerza al balón y permite atraparlo sin problemas."
B8F28194,Jaula gravitatoria,Defensa,bloqueo de tiro,16,Montana,440,70,whd01470,Acumula el poder de tres jugadores para crear un agujero negro que absorbe el tiro del rival.
36DF020A,Zona de contención,Defensa,normal,0,Bosque,540,85,whd01490,Erige una barrera circular a tu alrededor y crea miles de reflejos que frenan los ataques enemigos.
480E02DA,Entrada deslumbrante,Defensa,normal,0,Viento,440,70,whd01500,Corre a la velocidad de la luz y atraviesa el campo confundiendo a los rivales y robando el balón.
093F19C3,Frankendefensa,Defensa,normal,0,Fuego,300,50,whd01510,Genera un aura monstruosa que abruma a los rivales con un terrorífico mazazo.
CA6C34E8,Cabezazo moái,Defensa,normal,0,Montana,440,70,whd01520,Invoca un moái gigante de un montículo emergente para mandar a los rivales por los aires.
8B5D2FF1,Muro colectivo,Defensa,bloqueo de tiro,16,Montana,540,85,whd01530,Posiciona dinámicamente El muro para bloquear los regates ofensivos del rival y convertirlo en una verdadera fortaleza defensiva.
4CCB6EBE,Nudo atrapaosos,Defensa,bloqueo de tiro,16,Montana,440,70,whd01540,Bloquea al rival con tanta fuerza fuerza que es capaz de detener incluso al oso más feroz.
CEA9588C,Búnker,Defensa,bloqueo de tiro,16,Montana,540,85,whd01560,Erige un enorme refugio subterráneo plagado de cerrojos para impedir cualquier avance enemigo.
8F984395,Huracán múltiple,Defensa,bloqueo de tiro,16,Viento,540,85,whd01570,Crea cinco tornados que giran y se unen en un colosal huracán para hacerte con el balón.
4084DB12,Meteorito ardiente,Defensa,normal,0,Fuego,360,60,whd01580,"Haz caer un gigantesco meteorito, que cubrirá el terreno de juego de ondas sísmicas y llamas."
01B5C00B,León devorador,Defensa,bloqueo de tiro,16,Fuego,440,70,whd01590,Transfórmate en un gigantesco león y persigue al rival dando mordidas para robarle el balón.
37B30E40,Tortuga danzarina,Defensa,normal,0,Viento,360,60,whd10010,Entra en acción con una velocidad asombrosa y baila entre tus rivales para hacerte con el balón.
B5D13872,Fórmula matemática,Defensa,normal,0,Bosque,300,50,whd10030,Adelántate a sus rivales con una estrategia supersónica y toma el control del balón.
7247793D,Submarinismo salvaje,Defensa,normal,0,Viento,360,60,whd10040,Arrastra a los rivales hasta las profundidades a toda velocidad y róbales el balón con una fuerza implacable.
33766224,Fortaleza desesperada,Defensa,normal,0,Montana,800,140,whd10050,Invoca una imponente fortaleza del caos para atrapar a tus rivales y sembrar la desesperación más absoluta.
F0254F0F,El fuerte,Defensa,normal,0,Montana,540,85,whd10060,Invoca una fortaleza acorazada para disparar ráfagas de cañonazos y derribar a tus rivales.
7E08CC91,Maremoto umibozu,Defensa,normal,0,Viento,440,70,whd10080,Rodea a tu rival en un vórtice giratorio y despierta al guardián del océano para que se levante con una ola y robe el balón.
3F39D788,Pisotón vigoroso,Defensa,bloqueo de tiro,16,Fuego,360,60,whd10090,Invoca un pie titánico desde los cielos con un grito salvaje y una fuerza imbatible para aplastar a tu enemigo.
41E8D758,Toro a la fuga,Defensa,normal,0,Fuego,360,60,whd10100,Desata un impulso explosivo y atraviesa a tus rivales en una carrera imparable a la velocidad del rayo.
00D9CC41,Maza metálica,Defensa,normal,0,Montana,360,60,whd10110,Machaca el suelo con un golpe colosal para enviar una violenta sacudida que dispersará a tus rivales.
C38AE16A,Niebla sombría,Defensa,bloqueo de tiro,16,Bosque,360,60,whd10120,Extiende un velo de niebla que desconcierta al rival y luego deslízate entre las sombras para robar el balón.
82BBFA73,Robo teatral,Defensa,normal,0,Viento,360,60,whd10130,Gira con elegancia teatral y crea una ilusión que engaña al rival mientras le robas el balón.
373D6B8D,Muro colectivo,Defensa,bloqueo de tiro,16,Montana,720,120,whd01530_or,Posiciona dinámicamente El muro para bloquear los regates ofensivos del rival y convertirlo en una verdadera fortaleza defensiva.
3E200572,Presa,Defensa,bloqueo de tiro,16,Bosque,720,120,whd00350_or,Combina El muro y la Mano celestial para bloquear los ataques enemigos como si fuera una presa.
3FCDF5B7,Ciclón doble,Defensa,normal,0,Viento,720,120,whd00390_or,El poder de dos jugadores genera un potente ciclón que derriba sin piedad al rival que queda atrapado.
55D20D45,Corro de la patata,Defensa,normal,0,Montana,720,120,whd00170_or,Tres jugadores forman un círculo y hacen una entrada deslizante simultánea. El rival queda atrapado en una jaula.
FFF8EAD9,Red de caza,Defensa,bloqueo de tiro,16,Bosque,540,85,whd00730_mm,"Crea una enorme red para bloquear el avance del rival. Si queda atrapado, no podrá escapar del cazador."
5FE340A4,Niebla mística,Defensa,bloqueo de tiro,16,Bosque,640,100,whd00900_mm,"En una densa niebla, no se ve nada alrededor. Técnica que aprovecha un pequeño descuido para robar el balón."
5336D8ED,La flamme,Defensa,bloqueo de tiro,16,Fuego,720,120,whd01050_mm,Rodeate de llamas intensas mientras bloqueas el ataque del rival con un muro de fuego.
93905818,Ilusión deslumbrante,Defensa,normal,0,Bosque,720,120,whd01010_mm,Un espectáculo fantástico y brillante con estrellas y fuegos artificiales. Técnica fantástica que deslumbra al rival.
3A969C9A,Portal dimensional,Defensa,normal,0,Bosque,540,85,whd00840_mm,De repente aparece un pie desde otra dimensión para cortar. Una táctica astuta que pilla al rival desprevenido.
2E8150A9,Caída prehistórica,Defensa,normal,0,Viento,720,120,whd00990_mm,"Con movimientos de un pterosaurio prehistórico, ataca al rival con un tornado."
5228388C,Mano celestial,Parada,atajo,1,Montana,360,60,whk00010,Defiende la portería de todos los tiros con una enorme mano derecha cargada de pasión por el fútbol.
917B15A7,Escudo de fuerza,Parada,despeje,2,Fuego,360,60,whk00020,Genera un escudo de ondas de choque frente a la portería y repele incluso los disparos más potentes.
D04A0EBE,Despeje de fuego,Parada,despeje,2,Fuego,300,50,whk00030,Pon tu fuerza en la mano derecha y lanza un potente puñetazo. Detén cualquier disparo con tu puño.
17DC4FF1,Campo de fuerza,Parada,atajo,1,Bosque,300,50,whk00040,Envuelve el balón en una barrera especial y reduce drásticamente la potencia del disparo.
56ED54E8,Espiral de distorsión,Parada,atajo,1,Bosque,300,50,whk00050,Deforma el espacio y crea un agujero negro que absorbe cualquier disparo.
95BE79C3,Puño vengativo,Parada,despeje,2,Fuego,440,70,whk00060,Golpea la pelota con todas sus fuerzas para devolver el tiro y darle la vuelta al partido.
D48F62DA,Deslizamiento,Parada,atajo,1,Montana,360,60,whk00070,Embiste el poste de la portería para mandarla a volar. Una parada milagrosa al filo del reglamento.
1B93FA5D,Defensa triple,Parada,atajo,1,Montana,440,70,whk00080,Dos compañeros sostienen al portero por detrás y detienen el disparo. Los tres crean un muro de la amistad.
5AA2E144,Despeje a presión,Parada,atajo,1,Fuego,300,50,whk00090,Desciende sobre el balón para golpearlo contra el suelo y detener el tiro en seco.
2473E194,Atajo tornado,Parada,atajo,1,Viento,300,50,whk00100,Gira contra la trayectoria del balón para neutralizar su fuerza y atraparlo en el aire.
6542FA8D,Bloqueo firme,Parada,atajo,1,Montana,360,60,whk00110,Utiliza tu cuerpo entrenado y duro como el acero para detener cualquier disparo de frente.
A611D7A6,Escudo de fuerza total,Parada,despeje,2,Fuego,440,70,whk00120,"Ante el escudo de ondas de choque a plena potencia, ningún disparo es rival por poderoso que sea.u{3000}"
E720CCBF,Despeje de leñador,Parada,despeje,2,Montana,360,60,whk00130,Golpea el balón con la fuerza de un leñador. Rechaza cualquier disparo con contundencia.
20B68DF0,Torbellino,Parada,atajo,1,Viento,300,50,whk00140,Genera torbellinos con las manos que se unen y forman un vendaval que engulle el disparo.
618796E9,Despeje cohete,Parada,despeje,2,Fuego,360,60,whk00150,Concentra tu aura en un puño y dispáralo con fuerza para detener el tiro rival.
A2D4BBC2,Garra salvaje,Parada,atajo,1,Montana,300,50,whk00160,Corre y salta con una intensidad indomable y atrapa el balón con un poder primitivo.
E3E5A0DB,Muralla gigante,Parada,atajo,1,Montana,440,70,whk00170,"El portero se hace gigante por su determinación. Con sus puños, destroza el suelo junto con el balón."
2CF9385C,Hojarasca,Parada,atajo,1,Viento,300,50,whk00180,Invoca un tornado de hojas giratorio para proteger la portería y apartar el balón.
6DC82345,Cuchilla asesina,Parada,atajo,1,Bosque,300,50,whk00190,Ataca con un aura en forma de hoja afilada y corta cualquier tiro en dos.
7DCDA796,Muralla tsunami,Parada,despeje,2,Viento,440,70,whk00200,El rugido del dios del mar invoca un tsunami gigante que sirve de muro para rechazar cualquier disparo.
3CFCBC8F,Despeje explosivo,Parada,despeje,2,Fuego,360,60,whk00210,Lanza 100 puñetazos consecutivos en un segundo para devolver con fuerza el disparo rival.
FFAF91A4,Mano mágica,Parada,atajo,1,Montana,540,85,whk00220,"Un corazón inquebrantable y una pasión ardiente invocan un espíritu mágico, ¡la leyenda de Inazuma despierta una vez más!"
BE9E8ABD,Muralla infinita,Parada,atajo,1,Montana,540,85,whk00230,Una muralla infinita se alza frente a la portería. Defensa sólida de tres jugadores uniendo fuerzas.
7908CBF2,Manos infinitas,Parada,atajo,1,Bosque,540,85,whk00240,Infinidad de manos cubren la portería e impiden una intrusión desde cualquier trayectoria.
3839D0EB,Mandril,Parada,atajo,1,Montana,300,50,whk00250,Absorbe cualquier tiro con la parte más blanda del cuerpo y amortigua el impacto con maestría.
FB6AFDC0,Cabezonería,Parada,despeje,2,Fuego,300,50,whk00260,"Da un cabezazo al balón con una fuerza arrolladora, repeliendo cualquier tiro con una potencia explosiva."
BA5BE6D9,Cortina aurora,Parada,atajo,1,Viento,360,60,whk00270,"Invoca una aurora frente a la portería, que absorbe cada tiro con una delicadeza casi ceremonial."
75477E5E,Escudo protector,Parada,despeje,2,Montana,360,60,whk00280,Agarra la tierra y voltéala por completo. Una técnica poderosa rebosante de furia.
34766547,Lanzallamas,Parada,atajo,1,Fuego,300,50,whk00290,Inhala y escupe fuego por la boca. Reduce la fuerza del disparo con las llamas y lo atrapa.
4AA76597,Colmillo de pantera,Parada,atajo,1,Fuego,540,85,whk00300,Las manos extendidas son como una bestia salvaje. Una técnica prohibida que le muestra los colmillos al disparo.
0B967E8E,Destrozataladros,Parada,despeje,2,Fuego,540,85,whk00310,Un enorme taladro detiene el balón y genera en el rival una impotencia que le desgarra el corazón.
C8C553A5,Parada múltiple,Parada,atajo,1,Bosque,540,85,whk00320,Divídete en tres con una precisión ninja y frena el balón contra el suelo con el triple de fuerza.
89F448BC,Uñas afiladas,Parada,atajo,1,Bosque,300,50,whk00330,Concentra tu aura en los dedos y atraviesa el balón de un corte con una precisión devastadora.
4E6209F3,Bloqueo doble,Parada,atajo,1,Bosque,360,60,whk00340,Dos jugadores interceptan por ambos lados el disparo que se aproxima. Un bloqueo conjunto bien coordinado.
0F5312EA,Puños voladores,Parada,despeje,2,Fuego,440,70,whk00350,Concentra tu aura en los puños y lánzalos. Una evolución del Despeje cohete.
CC003FC1,Tormenta de pétalos,Parada,atajo,1,Viento,300,50,whk00360,Los pétalos de cerezo bailan con elegancia y reducen la potencia del disparo para pararlo con estilo.
8D3124D8,Salto del cisne,Parada,atajo,1,Viento,300,50,whk00370,Salta desde lo alto de la portería y aplasta el balón con el cuerpo para detener el tiro.
422DBC5F,Trimano celestial,Parada,atajo,1,Fuego,440,70,whk00380,Combina la fuerza de tres jugadores en una Mano celestial descomunal.
031CA746,Agujero negro,Parada,atajo,1,Bosque,360,60,whk00390,Genera un agujero negro en la palma de la mano para absorber y parar cualquier disparo.
CFB12A92,Muralla de escudos,Parada,despeje,2,Viento,300,50,whk00400,Incontables escudos de aura repelen los disparos y protegen a todo el equipo con una guardia de hierro.
8E80318B,Agujero de gusano,Parada,atajo,1,Bosque,440,70,whk00410,Aparece un corredor hacia otra dimensión que succiona todo tipo de tiros.
4DD31CA0,Muro dimensional,Parada,despeje,2,Viento,540,85,whk00420,Levanta la mano y detén el tiempo para disminuir la potencia del balón y devolverlo con fuerza.
0CE207B9,Constelación estelar,Parada,atajo,1,Viento,440,70,whk00430,El brillante triángulo es como el Triángulo de invierno. Protege la portería con una barrera estelar.
CB7446F6,Superpuño invencible,Parada,despeje,2,Viento,440,70,whk00440,Repele el balón con un puñetazo gigante para defender la portería. Es el puñetazo justiciero.
8A455DEF,Combustión,Parada,atajo,1,Fuego,360,60,whk00450,Bloquea el tiro con las manos envueltas en llamas. Técnica destructiva que reduce el balón a cenizas.
491670C4,Bloque de hielo,Parada,atajo,1,Viento,360,60,whk00460,"Genera un aura congelante en el puño y golpea el balón, congelándolo en un instante."
08276BDD,Mano mágica,Parada,atajo,1,Bosque,540,85,whk00470,Invoca un espíritu azul con tu energía desbordante y detén cada tiro con todas sus fuerzas y tu corazón inquebrantable.
C73BF35A,Mano celestial,Parada,atajo,1,Bosque,360,60,whk00480,"Una enorme mano generada por el espíritu, el esfuerzo y la perseverancia. Permite enfrentarse a cualquier tiro."
860AE843,Mano celestial EV,Parada,atajo,1,Montana,540,85,whk00490,Cubre tu mano con una onda arcoíris para bloquear cualquier disparo usando la evolución definitiva de la Mano celestial.
F8DBE893,Mano ultradimensional,Parada,atajo,1,Bosque,440,70,whk00500,Un aura en forma de cúpula emerge de tu puño y desvía el disparo. Versión mejorada de la Mano celestial.
B9EAF38A,Puño de furia,Parada,atajo,1,Montana,440,70,whk00510,Carga tu puño de energía junto con un demonio y aplasta el balón con ira.
7AB9DEA1,Mano espiritual,Parada,atajo,1,Fuego,640,100,whk00520,Tu ardiente pasión genera una gigantesca mano derecha. La Mano celestial definitiva.
3B88C5B8,Mano celestial X,Parada,atajo,1,Fuego,540,85,whk00530,"Cruza los brazos, activa la técnica y esprinta. Una técnica agresiva que para el balón lanzándose a por él."
FC1E84F7,Mano diabólica,Parada,atajo,1,Bosque,640,100,whk00540,Convierte la ira de tu corazón en un rey demonio aterrador.
BD2F9FEE,Parada celestial,Parada,atajo,1,Montana,640,100,whk00550,Tu amor por el fútbol hace evolucionar al guardián divino que protege la portería con su imponente presencia.
32DBF59E,Parada celestial TURBO,Parada,atajo,1,Montana,640,100,whk00555,La evolución definitiva de la Parada celestial. El guardián divino bloquea la portería con un aura arcoíris.
7E7CB2C5,Tormenta del desierto,Parada,atajo,1,Viento,360,60,whk00560,Una feroz tormenta de arena absorbe el balón y reduce la potencia del disparo para pararlo.
3F4DA9DC,Golpes de luz,Parada,atajo,1,Montana,360,60,whk00570,Concentra tu mente y utiliza un ágil juego de pies para lanzar un gancho que anula el disparo.
F051315B,Rechace de fuego,Parada,despeje,2,Fuego,360,60,whk00580,Golpea fuertemente el balón con una mano llameante y causa una gran explosión que lo devuelve.
B1602A42,Gran barrera de coral,Parada,atajo,1,Viento,360,60,whk00590,Invoca al mar del sur frente a la portería. El agua disminuye la fuerza del tiro y lo detiene.
A165AE91,Araña gigante,Parada,atajo,1,Bosque,360,60,whk00600,El balón cae preso en la tela de una araña lista para devorarlo.
E054B588,Espada defensora,Parada,atajo,1,Viento,360,60,whk00610,Tu aura noble se transforma en una espada gigante que apunta al cielo y parte en dos cualquier tiro.
230798A3,Guardia del coliseo,Parada,despeje,2,Montana,360,60,whk00620,Del poder acumulado en ambos brazos surge el Coliseo y detiene cualquier tiro con su sólida defensa.
623683BA,Millón de manos,Parada,despeje,2,Fuego,440,70,whk00630,"Crea miles de manos con pantomimas a alta velocidad, en el aire para formar un muro que repele el balón."
A5A0C2F5,Parada de capoeira,Parada,atajo,1,Montana,360,60,whk00640,Atrapa el balón con los pies justo a tiempo y desvía la trayectoria del disparo con hábiles movimientos corporales.
E491D9EC,Aguijón,Parada,atajo,1,Bosque,360,60,whk00650,Concentra toda tu fuerza en las puntas de los dedos para atravesar y detener el balón de un solo golpe.
27C2F4C7,Malla letal,Parada,atajo,1,Fuego,360,60,whk00660,Cubre la portería con un gran número de sensores infrarrojos para bloquear los tiros.
66F3EFDE,Baraja fugaz,Parada,despeje,2,Montana,360,60,whk00670,Protege la portería con un escudo de cartas voladoras que desciende frente a ti.
A9EF7759,Voltaje dual,Parada,despeje,2,Viento,640,100,whk00680,Coloca a tus compañeros sobre tus manos y genera electricidad para formar una pared de alta tensión y proteger la portería.
E8DE6C40,Mano omega,Parada,atajo,1,Montana,640,100,whk00690,La Mano celestial definitiva. Detiene cualquier disparo y lo destroza.
960F6C90,Malla eléctrica,Parada,atajo,1,Viento,360,60,whk00700,Agita los brazos cargados de electricidad ferozmente y crea una trampa láser para bloquear.
D73E7789,Zona sagrada,Parada,atajo,1,Viento,540,85,whk00710,Una luz purificadora que desciende del cielo. Técnica sagrada que detiene el impulso del balón.
146D5AA2,El olvido,Parada,atajo,1,Bosque,540,85,whk00720,Un aura oscura emerge de tu mano derecha. Técnica maligna que hace desaparecer cualquier disparo.
555C41BB,Martillo defensor,Parada,atajo,1,Viento,360,60,whk00730,Concentra la electricidad del rayo en el puño y la descarga de golpe para detener el disparo. Técnica electrizante.
92CA00F4,Ancla de navío,Parada,despeje,2,Viento,300,50,whk00740,Una enorme ancla emerge del suelo y eleva con fuerza cualquier disparo.
D3FB1BED,Barrera de Gaia,Parada,despeje,2,Montana,360,60,whk00750,Golpea la tierra con energía de ondas e invoca un muro rocoso que protege la portería.
10A836C6,Parada ardiente,Parada,atajo,1,Fuego,300,50,whk00760,Para el balón con un puño envuelto en llamas. La fuerza de la voluntad protege la portería.
51992DDF,Rotación inversa,Parada,atajo,1,Fuego,360,60,whk00770,Golpea en el momento perfecto con un gancho para bloquear el balón y proteger la portería.
9E85B558,Puños certeros,Parada,despeje,2,Viento,300,50,whk00780,Lanza una rápida ráfaga de impactos y remata con un golpe final que manda por los aires al objetivo.
DFB4AE41,Barrera de cristal,Parada,atajo,1,Viento,360,60,whk00790,Una hermosa barrera de hielo cristalino congela instantáneamente el balón.
AB48309B,Presa de sombras,Parada,atajo,1,Bosque,300,50,whk00800,Manipula sombras y atrapa firmemente el balón. Técnica siniestra con una mano de aura negra.
EA792B82,Parada en pirueta,Parada,atajo,1,Viento,300,50,whk00810,Usa el poste para girar en el aire. Apunta al balón y aterriza con estilo.
292A06A9,Ultrasonidos,Parada,atajo,1,Bosque,300,50,whk00820,Emite ultrasonidos como un murciélago para localizar el balón y atraparlo con precisión.
681B1DB0,Despeje de fuerza,Parada,atajo,1,Fuego,300,50,whk00830,Lánzate en picado desde el aire hacia el balón y golpéalo con la inercia de la caída contra el suelo.
AF8D5CFF,Rompetiros,Parada,despeje,2,Fuego,360,60,whk00840,Da una serie de potentes patadas al balón hasta que explota por el daño recibido.
EEBC47E6,Mano celestial V,Parada,atajo,1,Montana,540,85,whk00850,¡El poder desatado de la amistad te lleva hacia la victoria sobre alas doradas!
